"","DIRECTORIO","SECUENCIA_ENCUESTA","Satisfaccion"
"5063",7261199,5,60
"5064",7261200,1,60
"5065",7261205,1,60
"5066",7261205,2,60
"5067",7261207,1,60
"5068",7261207,2,60
"5069",7261209,4,60
"5070",7261215,1,60
"5071",7261216,1,44
"5072",7261216,2,44
"5073",7261219,2,60
"5074",7261219,3,60
"5075",7261224,1,60
"5076",7261225,5,60
"5077",7261227,1,60
"5078",7261252,1,60
"5079",7261254,1,60
"5080",7261259,1,60
"5081",7261259,2,60
"5082",7261263,1,60
"5083",7261263,2,60
"5084",7261264,1,60
"5085",7261266,1,44
"5086",7261269,1,60
"5087",7261269,2,60
"5088",7261273,1,44
"5089",7261278,2,44
"5090",7261281,6,44
"5091",7261290,1,60
"5092",7261290,2,60
"5093",7261290,4,60
"5094",7261291,1,60
"5095",7261293,1,60
"5096",7261296,3,44
"5097",7261297,1,60
"5098",7261304,1,60
"5099",7261305,1,60
"5100",7261306,1,60
"5101",7261309,1,60
"5102",7261312,1,60
"5103",7261312,2,60
"5104",7261315,5,44
"5105",7261322,1,60
"5106",7261323,1,60
"5107",7261323,2,60
"5108",7261324,1,60
"5109",7261324,2,60
"5110",7261327,1,60
"5111",7261328,1,60
"5112",7261330,1,60
"5113",7261332,1,60
"5114",7261333,1,60
"5115",7261334,1,60
"5116",7261337,1,60
"5117",7261341,1,60
"5118",7261344,1,80
"5119",7261346,1,60
"5120",7261347,1,60
"5121",7261347,2,60
"5122",7261349,1,60
"5123",7261354,1,60
"5124",7261355,1,60
"5125",7261357,1,80
"5126",7261358,2,60
"5127",7261361,1,60
"5128",7261372,3,60
"5129",7261376,1,44
"5130",7261377,1,44
"5131",7261378,1,60
"5132",7261381,1,44
"5133",7261385,1,60
"5134",7261387,2,60
"5135",7261389,1,60
"5136",7261393,1,60
"5137",7261397,1,60
"5138",7261397,2,60
"5139",7261412,1,60
"5140",7261426,1,60
"5141",7261426,2,44
"5142",7261433,1,60
"5143",7261439,2,44
"5144",7261439,3,60
"5145",7261440,2,60
"5146",7261447,1,60
"5147",7261447,2,44
"5148",7261457,1,60
"5149",7261463,2,60
"5150",7261468,2,60
"5151",7261468,3,44
"5152",7261469,2,60
"5153",7261471,1,60
"5154",7261491,2,60
"5155",7261495,1,60
"5156",7261495,2,60
"5157",7261500,1,44
"5158",7261502,1,60
"5159",7261504,1,60
"5160",7261504,2,44
"5161",7261512,1,60
"5162",7261513,1,44
"5163",7261513,2,60
"5164",7261515,1,60
"5165",7261516,1,44
"5166",7261517,1,60
"5167",7261522,1,60
"5168",7261522,2,60
"5169",7261532,1,60
"5170",7261537,1,60
"5171",7261537,2,44
"5172",7261541,1,60
"5173",7261546,1,60
"5174",7261546,2,60
"5175",7261552,1,60
"5176",7261554,1,60
"5177",7261554,2,60
"5178",7261565,1,60
"5179",7261565,2,44
"5180",7261567,1,44
"5181",7261567,2,44
"5182",7261575,1,44
"5183",7261575,2,60
"5184",7261576,1,60
"5185",7261576,2,60
"5186",7261586,1,80
"5187",7261589,2,44
"5188",7261594,1,60
"5189",7261596,1,60
"5190",7261596,2,60
"5191",7261598,1,60
"5192",7261598,2,80
"5193",7261599,1,60
"5194",7261600,1,60
"5195",7261600,2,60
"5196",7261602,1,60
"5197",7261604,1,60
"5198",7261612,1,44
"5199",7261613,1,60
"5200",7261613,2,60
"5201",7261615,3,60
"5202",7261616,1,44
"5203",7261617,1,44
"5204",7261617,2,60
"5205",7261625,1,100
"5206",7261625,3,44
"5207",7261626,1,60
"5208",7261629,1,80
"5209",7261635,2,60
"5210",7261637,1,44
"5211",7261639,3,44
"5212",7261640,2,60
"5213",7261641,4,60
"5214",7261648,7,44
"5215",7261650,1,60
"5216",7261650,2,60
"5217",7261666,1,60
"5218",7261667,1,60
"5219",7261696,2,60
"5220",7261703,1,60
"5221",7261703,2,60
"5222",7261708,1,60
"5223",7261709,1,60
"5224",7261709,2,44
"5225",7261714,1,60
"5226",7261720,1,80
"5227",7261762,3,60
"5228",7261768,1,60
"5229",7261770,1,60
"5230",7261771,2,44
"5231",7261776,1,60
"5232",7261782,1,60
"5233",7261785,1,60
"5234",7261785,2,60
"5235",7261795,1,44
"5236",7261795,2,44
"5237",7261796,1,60
"5238",7261796,2,44
"5239",7261798,6,60
"5240",7261801,1,44
"5241",7261801,2,44
"5242",7261808,1,44
"5243",7261808,2,44
"5244",7261810,1,44
"5245",7261820,1,60
"5246",7261820,2,60
"5247",7261821,1,60
"5248",7261821,2,60
"5249",7261829,1,80
"5250",7261849,2,60
"5251",7261855,3,60
"5252",7261862,3,60
"5253",7261863,1,60
"5254",7261865,4,80
"5255",7261880,1,60
"5256",7261884,1,100
"5257",7261886,1,44
"5258",7261887,1,60
"5259",7261893,1,44
"5260",7261903,1,60
"5261",7261905,1,60
"5262",7261907,1,60
"5263",7261912,1,80
"5264",7261923,1,44
"5265",7261925,1,44
"5266",7261925,2,44
"5267",7261929,1,60
"5268",7261936,1,60
"5269",7261936,2,60
"5270",7261937,1,60
"5271",7261938,1,60
"5272",7261940,1,60
"5273",7261941,1,60
"5274",7261942,1,44
"5275",7261942,2,60
"5276",7261944,1,60
"5277",7261953,4,60
"5278",7261959,1,60
"5279",7261961,1,60
"5280",7261962,1,44
"5281",7261972,1,80
"5282",7261973,1,60
"5283",7261976,2,60
"5284",7261983,1,60
"5285",7261983,2,44
"5286",7261987,1,60
"5287",7261987,2,44
"5288",7261991,1,60
"5289",7261991,2,44
"5290",7261995,1,60
"5291",7261998,1,60
"5292",7262002,1,60
"5293",7262004,1,60
"5294",7262005,1,60
"5295",7262005,2,60
"5296",7262007,1,60
"5297",7262007,2,60
"5298",7262010,1,60
"5299",7262012,1,60
"5300",7262016,1,60
"5301",7262020,1,60
"5302",7262020,2,44
"5303",7281191,1,60
"5304",7281193,1,60
"5305",7281193,10,60
"5306",7281193,2,60
"5307",7281195,1,80
"5308",7281195,2,80
"5309",7281199,5,60
"5310",7281207,1,60
"5311",7281207,2,60
"5312",7281210,1,60
"5313",7281216,1,60
"5314",7281221,1,60
"5315",7281221,2,60
"5316",7281221,3,60
"5317",7281224,1,60
"5318",7281224,2,60
"5319",7281228,1,60
"5320",7281235,1,44
"5321",7281241,4,60
"5322",7281252,1,60
"5323",7281253,2,60
"5324",7281255,1,60
"5325",7281256,1,44
"5326",7281256,2,44
"5327",7281257,1,44
"5328",7281257,2,60
"5329",7281258,1,60
"5330",7281260,1,44
"5331",7281263,4,44
"5332",7281264,1,60
"5333",7281264,2,60
"5334",7281265,2,80
"5335",7281265,3,44
"5336",7281266,1,60
"5337",7281268,1,60
"5338",7281275,1,60
"5339",7281275,2,44
"5340",7281275,4,60
"5341",7281277,1,80
"5342",7281278,1,60
"5343",7281279,1,44
"5344",7281279,2,60
"5345",7281280,1,60
"5346",7281311,1,44
"5347",7281313,1,60
"5348",7281313,2,60
"5349",7281319,1,60
"5350",7281319,2,60
"5351",7281335,1,44
"5352",7281339,1,44
"5353",7281341,1,44
"5354",7281348,1,60
"5355",7281349,1,60
"5356",7281351,1,60
"5357",7281352,1,60
"5358",7281358,1,80
"5359",7281359,1,80
"5360",7281359,2,60
"5361",7281362,1,60
"5362",7281364,1,80
"5363",7281364,2,80
"5364",7281369,1,60
"5365",7281369,2,80
"5366",7281373,5,60
"5367",7281377,1,60
"5368",7281377,2,60
"5369",7281379,1,60
"5370",7281379,2,60
"5371",7281381,1,80
"5372",7281381,2,60
"5373",7281383,1,60
"5374",7281383,2,60
"5375",7281384,1,60
"5376",7281386,1,80
"5377",7281387,1,80
"5378",7281396,2,60
"5379",7281403,1,60
"5380",7281403,2,60
"5381",7281404,1,60
"5382",7281412,6,60
"5383",7281414,1,60
"5384",7281415,1,60
"5385",7281417,1,44
"5386",7281419,1,60
"5387",7281421,1,80
"5388",7281421,2,60
"5389",7281423,1,60
"5390",7281424,3,44
"5391",7281425,1,44
"5392",7281427,2,60
"5393",7281430,1,60
"5394",7281434,1,60
"5395",7281434,2,60
"5396",7281436,1,60
"5397",7281437,1,60
"5398",7281439,1,80
"5399",7281440,1,80
"5400",7281445,1,80
"5401",7281445,2,60
"5402",7281448,1,44
"5403",7281448,2,44
"5404",7281453,1,60
"5405",7281453,2,60
"5406",7281454,1,44
"5407",7281454,2,44
"5408",7281459,1,60
"5409",7281463,1,60
"5410",7281463,2,80
"5411",7281464,1,60
"5412",7281467,1,60
"5413",7281467,2,60
"5414",7281468,1,60
"5415",7281470,1,60
"5416",7281470,2,60
"5417",7281471,1,60
"5418",7281473,1,44
"5419",7281473,2,60
"5420",7281476,1,60
"5421",7281479,1,60
"5422",7281479,2,60
"5423",7281482,1,60
"5424",7281484,1,44
"5425",7281484,2,44
"5426",7281485,1,60
"5427",7281485,2,44
"5428",7281486,1,60
"5429",7281486,2,60
"5430",7281491,1,60
"5431",7281491,4,44
"5432",7281512,1,44
"5433",7281513,1,60
"5434",7281517,1,44
"5435",7281517,3,44
"5436",7281522,1,60
"5437",7281531,1,60
"5438",7281534,1,44
"5439",7281536,1,60
"5440",7281536,2,60
"5441",7281543,1,60
"5442",7281546,1,60
"5443",7281549,1,60
"5444",7281559,1,60
"5445",7281562,1,60
"5446",7281564,1,80
"5447",7281564,1,60
"5448",7281566,1,80
"5449",7281566,2,60
"5450",7281569,1,80
"5451",7281572,1,60
"5452",7281572,2,60
"5453",7281578,1,60
"5454",7281578,2,44
"5455",7281581,5,44
"5456",7281598,4,44
"5457",7281604,1,44
"5458",7281608,1,60
"5459",7281608,2,80
"5460",7281613,1,60
"5461",7281619,1,60
"5462",7281619,2,60
"5463",7281621,1,60
"5464",7281623,1,60
"5465",7281623,2,60
"5466",7281625,1,60
"5467",7281631,1,60
"5468",7281644,1,60
"5469",7281648,1,60
"5470",7281652,1,60
"5471",7281653,1,60
"5472",7281653,2,60
"5473",7281654,1,60
"5474",7281655,1,60
"5475",7281661,1,60
"5476",7281661,2,60
"5477",7281664,1,60
"5478",7281667,1,60
"5479",7281673,1,80
"5480",7281680,1,60
"5481",7281687,1,60
"5482",7281693,1,60
"5483",7281705,1,60
"5484",7281706,1,60
"5485",7281708,2,60
"5486",7281708,3,60
"5487",7281709,1,60
"5488",7281709,2,80
"5489",7281710,2,80
"5490",7281711,1,80
"5491",7281711,2,80
"5492",7281712,1,60
"5493",7281716,1,60
"5494",7281717,1,80
"5495",7281718,1,80
"5496",7281718,2,80
"5497",7281720,1,100
"5498",7281721,1,60
"5499",7281721,2,60
"5500",7281725,2,60
"5501",7281726,1,44
"5502",7281729,2,60
"5503",7281730,5,60
"5504",7281732,6,60
"5505",7281733,1,60
"5506",7281733,2,60
"5507",7281733,4,60
"5508",7281734,1,80
"5509",7281737,1,80
"5510",7281756,1,60
"5511",7281759,1,60
"5512",7281766,1,44
"5513",7281766,2,60
"5514",7281769,3,44
"5515",7281779,1,60
"5516",7281779,2,60
"5517",7281790,1,44
"5518",7281793,1,60
"5519",7281801,1,60
"5520",7281802,2,60
"5521",7281804,1,60
"5522",7281812,2,44
"5523",7281819,1,60
"5524",7281840,1,44
"5525",7281851,1,60
"5526",7281852,2,60
"5527",7281856,3,44
"5528",7281860,1,44
"5529",7281862,1,60
"5530",7281869,1,44
"5531",7281869,2,60
"5532",7281874,1,60
"5533",7281874,2,60
"5534",7281875,1,60
"5535",7281878,1,60
"5536",7281886,1,44
"5537",7281889,1,60
"5538",7281890,1,60
"5539",7281895,1,44
"5540",7281895,2,44
"5541",7281898,1,60
"5542",7281898,2,60
"5543",7281901,1,44
"5544",7281902,1,60
"5545",7281902,3,44
"5546",7281902,4,44
"5547",7281904,1,60
"5548",7281904,2,44
"5549",7281906,1,44
"5550",7281907,1,44
"5551",7281909,1,60
"5552",7281912,1,60
"5553",7281917,1,60
"5554",7281917,2,60
"5555",7281921,1,60
"5556",7281922,1,60
"5557",7281923,1,60
"5558",7281923,2,44
"5559",7281923,3,44
"5560",7281926,4,60
"5561",7281926,5,60
"5562",7281927,1,100
"5563",7281927,2,100
"5564",7281928,1,80
"5565",7281928,2,60
"5566",7281931,1,60
"5567",7281936,5,60
"5568",7281937,1,80
"5569",7281941,1,80
"5570",7281944,1,60
"5571",7281946,1,80
"5572",7281949,1,60
"5573",7281950,1,60
"5574",7281951,1,80
"5575",7281951,2,60
"5576",7281951,3,60
"5577",7281952,1,44
"5578",7281952,2,60
"5579",7281953,1,80
"5580",7281955,1,60
"5581",7281955,2,60
"5582",7281956,1,60
"5583",7281957,4,80
"5584",7281964,1,60
"5585",7281964,2,60
"5586",7281967,6,60
"5587",7281968,1,44
"5588",7281971,1,44
"5589",7281975,1,44
"5590",7281979,1,44
"5591",7281979,2,60
"5592",7281985,1,60
"5593",7281990,1,100
"5594",7281990,2,100
"5595",7281996,1,44
"5596",7281996,2,44
"5597",7282000,1,44
"5598",7282003,1,44
"5599",7282006,1,44
"5600",7282007,1,44
"5601",7282007,2,44
"5602",7282008,1,44
"5603",7282008,2,44
"5604",7282009,1,60
"5605",7282009,2,60
"5606",7282013,1,44
"5607",7282013,2,44
"5608",7282018,1,44
"5609",7282018,2,44
"5610",7282019,1,44
"5611",7282019,2,44
"5612",7282022,1,44
"5613",7282022,2,44
"5614",7282023,1,44
"5615",7282026,1,44
"5616",7282026,2,44
"5617",7282027,1,44
"5618",7282027,2,44
"5619",7282030,1,44
"5620",7282030,2,60
"5621",7282037,1,60
"5622",7282038,1,60
"5623",7282038,2,60
"5624",7282040,1,44
"5625",7282046,1,44
"5626",7282046,2,44
"5627",7282052,1,60
"5628",7282052,2,44
"5629",7282057,1,44
"5630",7282059,1,60
"5631",7282060,1,44
"5632",7282061,1,44
"5633",7282061,2,44
"5634",7282063,1,44
"5635",7282063,2,44
"5636",7282065,1,60
"5637",7282070,1,44
"5638",7282072,1,44
"5639",7282072,2,60
"5640",7282073,1,60
"5641",7282080,1,60
"5642",7282080,2,60
"5643",7282084,2,60
"5644",7282084,5,44
"5645",7282087,1,80
"5646",7282087,2,60
"5647",7282089,1,60
"5648",7282089,2,60
"5649",7282090,1,60
"5650",7282092,1,60
"5651",7282092,2,60
"5652",7282103,1,60
"5653",7282104,1,44
"5654",7282104,2,44
"5655",7282105,1,60
"5656",7282115,1,44
"5657",7282120,1,44
"5658",7282122,1,44
"5659",7282124,1,44
"5660",7282135,1,60
"5661",7282139,1,60
"5662",7282144,1,44
"5663",7282144,2,60
"5664",7282151,1,44
"5665",7282152,1,60
"5666",7282153,1,44
"5667",7282156,1,60
"5668",7282156,2,60
"5669",7282158,1,60
"5670",7282159,1,44
"5671",7282160,1,44
"5672",7282160,2,44
"5673",7282165,1,44
"5674",7282165,2,60
"5675",7282166,1,44
"5676",7282168,1,60
"5677",7282169,1,60
"5678",7282184,1,60
"5679",7282187,1,44
"5680",7282188,2,60
"5681",7282191,1,100
"5682",7282191,2,80
"5683",7282192,1,60
"5684",7282195,1,60
"5685",7282204,1,44
"5686",7282205,1,44
"5687",7282208,4,44
"5688",7282210,1,44
"5689",7282210,2,44
"5690",7282212,1,60
"5691",7282213,1,60
"5692",7282214,1,44
"5693",7282214,2,60
"5694",7282215,1,44
"5695",7282215,2,44
"5696",7282221,8,44
"5697",7282224,1,44
"5698",7282225,3,44
"5699",7282226,1,60
"5700",7282226,2,44
"5701",7282227,1,60
"5702",7282228,1,60
"5703",7282228,2,44
"5704",7282233,1,44
"5705",7282236,1,80
"5706",7282236,2,60
"5707",7282238,1,44
"5708",7282240,1,60
"5709",7282242,1,44
"5710",7282242,2,44
"5711",7282244,1,44
"5712",7282244,2,60
"5713",7282246,1,44
"5714",7282248,1,44
"5715",7282248,2,44
"5716",7282249,1,60
"5717",7282249,2,60
"5718",7282262,1,80
"5719",7282263,1,60
"5720",7282263,2,60
"5721",7282264,1,60
"5722",7282264,2,60
"5723",7282265,1,80
"5724",7282269,1,80
"5725",7282277,1,60
"5726",7282278,1,60
"5727",7282281,1,60
"5728",7282287,2,60
"5729",7282290,1,60
"5730",7282294,7,60
"5731",7282299,1,60
"5732",7282300,6,60
"5733",7282300,7,60
"5734",7282303,1,60
"5735",7282304,1,60
"5736",7282311,5,60
"5737",7282313,1,44
"5738",7282313,2,60
"5739",7282315,1,60
"5740",7282320,1,60
"5741",7282321,1,44
"5742",7282321,2,60
"5743",7282322,3,60
"5744",7282326,1,60
"5745",7282335,1,44
"5746",7282336,1,60
"5747",7282337,1,44
"5748",7282338,1,60
"5749",7282339,1,60
"5750",7282339,2,80
"5751",7282340,1,60
"5752",7282340,2,60
"5753",7282341,1,80
"5754",7282346,1,60
"5755",7282356,6,60
"5756",7282366,1,60
"5757",7282371,1,60
"5758",7282371,2,44
"5759",7282374,1,60
"5760",7282374,2,60
"5761",7282375,1,44
"5762",7282375,2,60
"5763",7282377,1,60
"5764",7282378,1,44
"5765",7282380,1,44
"5766",7282382,1,60
"5767",7282384,1,60
"5768",7282384,2,60
"5769",7282385,1,44
"5770",7282386,1,60
"5771",7282388,1,60
"5772",7282388,2,60
"5773",7282391,1,44
"5774",7282394,1,60
"5775",7282409,1,60
"5776",7282409,2,60
"5777",7282409,6,60
"5778",7282418,1,60
"5779",7282418,2,60
"5780",7282418,3,60
"5781",7282420,1,44
"5782",7282420,2,60
"5783",7282422,4,60
"5784",7282425,1,60
"5785",7282431,1,44
"5786",7282432,2,44
"5787",7282432,3,44
"5788",7282436,1,60
"5789",7282442,1,60
"5790",7282442,2,44
"5791",7282444,1,60
"5792",7282445,1,60
"5793",7282448,1,44
"5794",7282448,2,60
"5795",7282449,1,44
"5796",7282451,1,44
"5797",7282452,1,44
"5798",7282455,1,44
"5799",7282459,1,44
"5800",7282468,1,60
"5801",7282468,3,44
"5802",7282487,1,60
"5803",7282491,1,60
"5804",7282494,1,60
"5805",7282497,1,60
"5806",7282499,1,60
"5807",7282500,1,44
"5808",7282508,1,60
"5809",7282510,1,60
"5810",7282514,1,60
"5811",7282515,6,60
"5812",7282518,1,60
"5813",7282518,2,60
"5814",7282518,3,60
"5815",7282519,1,80
"5816",7282522,1,60
"5817",7282527,1,60
"5818",7282528,1,60
"5819",7282529,1,80
"5820",7282531,1,60
"5821",7282532,1,60
"5822",7282532,2,60
"5823",7282533,2,60
"5824",7282534,1,60
"5825",7282534,2,60
"5826",7282535,6,60
"5827",7282536,1,44
"5828",7282536,2,60
"5829",7282541,4,44
"5830",7282543,1,60
"5831",7282544,1,60
"5832",7282544,2,60
"5833",7282547,1,60
"5834",7282551,1,60
"5835",7282552,1,60
"5836",7282561,1,60
"5837",7282562,1,44
"5838",7282562,2,44
"5839",7282566,1,60
"5840",7282573,2,60
"5841",7282580,1,60
"5842",7282582,1,60
"5843",7282583,1,44
"5844",7282584,1,44
"5845",7282587,1,44
"5846",7282587,2,60
"5847",7282590,1,60
"5848",7282595,1,60
"5849",7282596,1,60
"5850",7282598,1,60
"5851",7282598,2,60
"5852",7282601,1,60
"5853",7282603,1,60
"5854",7282607,1,44
"5855",7282610,1,60
"5856",7282623,1,60
"5857",7282626,6,60
"5858",7282633,1,60
"5859",7282636,1,60
"5860",7282637,1,44
"5861",7282640,1,44
"5862",7282640,2,60
"5863",7282641,1,60
"5864",7282642,1,60
"5865",7282642,2,60
"5866",7282643,1,60
"5867",7282658,1,60
"5868",7282667,1,80
"5869",7282667,2,60
"5870",7282668,1,60
"5871",7282673,1,60
"5872",7282675,1,80
"5873",7282677,1,44
"5874",7282678,1,60
"5875",7282678,2,60
"5876",7282687,1,60
"5877",7282689,2,80
"5878",7282693,1,100
"5879",7282694,1,80
"5880",7282694,2,100
"5881",7282695,1,80
"5882",7282695,2,80
"5883",7282698,2,100
"5884",7282701,1,100
"5885",7282701,2,80
"5886",7282704,1,60
"5887",7282704,2,60
"5888",7282705,1,60
"5889",7282705,2,60
"5890",7282706,1,60
"5891",7282708,1,60
"5892",7282713,1,80
"5893",7282713,2,80
"5894",7282714,1,80
"5895",7282714,3,80
"5896",7282717,1,44
"5897",7282718,1,60
"5898",7282718,2,60
"5899",7282722,1,60
"5900",7282722,2,100
"5901",7282723,1,60
"5902",7282724,1,60
"5903",7282725,1,60
"5904",7282730,1,60
"5905",7282731,1,100
"5906",7282739,1,60
"5907",7282739,2,60
"5908",7282743,1,60
"5909",7282745,4,60
"5910",7282749,4,60
"5911",7282750,5,60
"5912",7282754,1,60
"5913",7282756,1,60
"5914",7282756,2,44
"5915",7282757,1,60
"5916",7282761,1,60
"5917",7282764,1,44
"5918",7282766,1,60
"5919",7282768,1,60
"5920",7282768,2,60
"5921",7282771,1,60
"5922",7282772,5,44
"5923",7282773,1,60
"5924",7282773,2,60
"5925",7282776,1,60
"5926",7282777,1,60
"5927",7282780,1,44
"5928",7282780,2,60
"5929",7282782,1,44
"5930",7282788,1,60
"5931",7282789,1,60
"5932",7282789,2,60
"5933",7282791,1,60
"5934",7282791,2,60
"5935",7282792,1,60
"5936",7282792,2,60
"5937",7282794,1,60
"5938",7282794,2,60
"5939",7282795,1,60
"5940",7282795,2,60
"5941",7282796,1,60
"5942",7282803,1,60
"5943",7282803,2,60
"5944",7282805,2,60
"5945",7282807,1,60
"5946",7282807,2,44
"5947",7282809,1,60
"5948",7282812,1,60
"5949",7282813,1,60
"5950",7282813,2,60
"5951",7282815,1,60
"5952",7282815,2,44
"5953",7282819,1,60
"5954",7282822,1,44
"5955",7282823,1,60
"5956",7282823,2,60
"5957",7282825,1,60
"5958",7282827,1,60
"5959",7282829,1,60
"5960",7282832,1,60
"5961",7282834,6,60
"5962",7282835,1,60
"5963",7282836,1,60
"5964",7282837,1,60
"5965",7282842,1,60
"5966",7282844,1,60
"5967",7282844,2,60
"5968",7282848,1,44
"5969",7282851,1,44
"5970",7282852,1,44
"5971",7282853,1,60
"5972",7282854,1,60
"5973",7282854,2,60
"5974",7282855,1,44
"5975",7282856,1,44
"5976",7282856,2,60
"5977",7282857,1,60
"5978",7282858,1,44
"5979",7282859,1,60
"5980",7282862,4,60
"5981",7282867,1,60
"5982",7282870,2,80
"5983",7282871,1,60
"5984",7282872,1,60
"5985",7282872,2,60
"5986",7282875,1,60
"5987",7282877,1,60
"5988",7282877,2,100
"5989",7282880,1,44
"5990",7282882,1,60
"5991",7282882,2,60
"5992",7282883,1,60
"5993",7282883,3,80
"5994",7282884,1,100
"5995",7282888,1,60
"5996",7282890,3,60
"5997",7282891,1,80
"5998",7282891,2,80
"5999",7282893,1,80
"6000",7282896,1,60
"6001",7282896,2,80
"6002",7282901,2,60
"6003",7282903,1,60
"6004",7282910,1,60
"6005",7282910,2,60
"6006",7282916,2,60
"6007",7282916,3,60
"6008",7282917,1,60
"6009",7282920,2,100
"6010",7282927,2,80
"6011",7282931,1,60
"6012",7282931,2,60
"6013",7282932,1,60
"6014",7282940,1,60
"6015",7282942,6,60
"6016",7282945,1,60
"6017",7282945,2,60
"6018",7282948,1,60
"6019",7282948,2,60
"6020",7282949,1,60
"6021",7282949,2,60
"6022",7282953,1,60
"6023",7282953,2,60
"6024",7282960,1,60
"6025",7282960,2,60
"6026",7282963,1,60
"6027",7282982,1,60
"6028",7282982,2,60
"6029",7282983,2,44
"6030",7282986,1,60
"6031",7282987,1,60
"6032",7282987,2,60
"6033",7282988,1,44
"6034",7282988,2,60
"6035",7282989,1,80
"6036",7282991,1,60
"6037",7282993,2,60
"6038",7283000,1,60
"6039",7283000,2,60
"6040",7283006,5,60
"6041",7283007,1,100
"6042",7283007,2,100
"6043",7283014,1,60
"6044",7283014,2,60
"6045",7283017,1,60
"6046",7283017,2,60
"6047",7283019,1,60
"6048",7283020,1,60
"6049",7283023,1,60
"6050",7283023,2,44
"6051",7283026,1,60
"6052",7283026,2,44
"6053",7283029,1,44
"6054",7283030,1,60
"6055",7283030,2,60
"6056",7283030,3,60
"6057",7283031,1,60
"6058",7283032,1,60
"6059",7283036,1,60
"6060",7283045,1,60
"6061",7283047,1,60
"6062",7283050,1,60
"6063",7283052,1,60
"6064",7283054,1,60
"6065",7283064,3,60
"6066",7283065,3,60
"6067",7283075,1,60
"6068",7283076,1,60
"6069",7283078,1,100
"6070",7283078,2,60
"6071",7283081,1,60
"6072",7283084,1,60
"6073",7283084,2,60
"6074",7283098,1,60
"6075",7283101,1,60
"6076",7283103,1,100
"6077",7283103,2,60
"6078",7283105,1,60
"6079",7283111,1,44
"6080",7283112,1,44
"6081",7283112,2,60
"6082",7283115,1,44
"6083",7283115,2,60
"6084",7283123,1,80
"6085",7283150,2,60
"6086",7283157,1,60
"6087",7283161,1,60
"6088",7283161,2,44
"6089",7283166,1,44
"6090",7283167,1,60
"6091",7283168,1,44
"6092",7283168,2,44
"6093",7283169,1,60
"6094",7283171,2,60
"6095",7283171,3,44
"6096",7283179,1,60
"6097",7283185,1,60
"6098",7283190,1,60
"6099",7283190,2,60
"6100",7283191,1,100
"6101",7283191,2,80
"6102",7283193,1,60
"6103",7283193,2,80
"6104",7283195,1,44
"6105",7283197,1,60
"6106",7283197,2,60
"6107",7283199,1,60
"6108",7283199,2,60
"6109",7283201,4,60
"6110",7283201,5,80
"6111",7283202,1,60
"6112",7283202,2,60
"6113",7283203,1,60
"6114",7283203,2,60
"6115",7283207,1,60
"6116",7283211,1,100
"6117",7283215,1,60
"6118",7283215,2,44
"6119",7283216,1,44
"6120",7283217,5,44
"6121",7283218,2,60
"6122",7283224,1,60
"6123",7283230,1,60
"6124",7283231,1,100
"6125",7283233,1,60
"6126",7283233,2,60
"6127",7283238,1,60
"6128",7283239,1,60
"6129",7283239,2,60
"6130",7283240,1,60
"6131",7283240,2,60
"6132",7283244,1,60
"6133",7283245,1,60
"6134",7283248,1,80
"6135",7283248,2,60
"6136",7283249,1,60
"6137",7283249,3,44
"6138",7283250,1,100
"6139",7283253,1,60
"6140",7283253,2,60
"6141",7283254,1,100
"6142",7283254,2,100
"6143",7283255,1,100
"6144",7283255,2,100
"6145",7283256,4,60
"6146",7283256,5,60
"6147",7283258,2,44
"6148",7283259,1,80
"6149",7283259,2,60
"6150",7283261,3,60
"6151",7283262,1,60
"6152",7283263,2,44
"6153",7283268,1,100
"6154",7283269,1,80
"6155",7283269,2,60
"6156",7283269,3,80
"6157",7283271,1,60
"6158",7283271,2,60
"6159",7283276,1,100
"6160",7283280,1,60
"6161",7283283,1,60
"6162",7283289,1,60
"6163",7283290,1,60
"6164",7283293,1,60
"6165",7283298,1,60
"6166",7283300,1,60
"6167",7283303,1,60
"6168",7283304,2,60
"6169",7283307,1,60
"6170",7283307,2,60
"6171",7283309,1,60
"6172",7283311,3,60
"6173",7283315,1,60
"6174",7283315,2,44
"6175",7283344,1,60
"6176",7283346,1,44
"6177",7283347,1,60
"6178",7283348,1,44
"6179",7283348,2,60
"6180",7283353,1,60
"6181",7283353,2,60
"6182",7283354,1,60
"6183",7283354,2,60
"6184",7283357,1,60
"6185",7283357,2,60
"6186",7283359,1,44
"6187",7283359,2,44
"6188",7283359,3,44
"6189",7283362,1,44
"6190",7283365,1,60
"6191",7283365,2,60
"6192",7283369,1,44
"6193",7283369,2,60
"6194",7283370,1,60
"6195",7283374,1,60
"6196",7283375,1,60
"6197",7283375,2,60
"6198",7283376,1,44
"6199",7283377,1,60
"6200",7283379,1,60
"6201",7283379,2,60
"6202",7283380,1,60
"6203",7283383,2,60
"6204",7283388,1,60
"6205",7283388,2,60
"6206",7283388,3,60
"6207",7283388,5,60
"6208",7283389,2,44
"6209",7283390,1,60
"6210",7283392,5,60
"6211",7283393,1,60
"6212",7283394,1,100
"6213",7283397,1,60
"6214",7283398,1,60
"6215",7283398,2,60
"6216",7283401,1,60
"6217",7283401,2,60
"6218",7283405,5,60
"6219",7283407,4,60
"6220",7283409,1,60
"6221",7283410,1,60
"6222",7283410,2,60
"6223",7283415,2,60
"6224",7283416,3,60
"6225",7283417,1,60
