"","DIRECTORIO","SECUENCIA_ENCUESTA","Satisfaccion"
"9524",7325760,5,3
"9525",7325761,3,32
"9526",7325762,7,3
"9527",7325766,3,16
"9528",7325771,3,3
"9529",7325772,2,30
"9530",7325775,3,16
"9531",7325779,4,3
"9532",7325780,2,23
"9533",7325780,3,3
"9534",7325781,6,53
"9535",7325784,2,1
"9536",7325784,3,1
"9537",7325784,4,3
"9538",7325786,3,54
"9539",7325787,4,16
"9540",7325789,3,29
"9541",7325797,3,23
"9542",7325797,4,3
"9543",7325804,3,26
"9544",7325805,3,61
"9545",7325805,4,23
"9546",7325810,4,55
"9547",7325810,5,55
"9548",7325815,2,4
"9549",7325816,4,37
"9550",7325818,3,0
"9551",7325819,4,33
"9552",7325821,5,26
"9553",7325829,2,24
"9554",7325830,4,34
"9555",7325839,3,0
"9556",7325841,3,36
"9557",7325843,3,28
"9558",7325845,3,28
"9559",7325846,4,23
"9560",7325847,3,1
"9561",7325847,4,1
"9562",7325851,3,58
"9563",7325854,4,0
"9564",7325855,2,3
"9565",7325855,3,3
"9566",7325858,2,26
"9567",7325861,3,0
"9568",7325861,4,0
"9569",7325869,3,1
"9570",7325871,4,29
"9571",7325871,5,29
"9572",7325876,4,1
"9573",7325878,4,25
"9574",7325880,3,38
"9575",7325882,2,1
"9576",7325883,4,42
"9577",7325884,3,26
"9578",7325887,4,56
"9579",7325888,2,31
"9580",7325893,3,24
"9581",7325895,2,64
"9582",7325896,4,0
"9583",7325897,3,24
"9584",7325901,3,31
"9585",7325906,3,9
"9586",7325909,3,3
"9587",7325911,3,23
"9588",7325911,4,3
"9589",7325911,5,3
"9590",7325916,3,1
"9591",7325916,4,1
"9592",7325917,4,0
"9593",7325924,4,3
"9594",7325924,5,0
"9595",7325925,3,3
"9596",7325932,2,3
"9597",7325934,3,16
"9598",7325947,3,3
"9599",7325947,5,3
"9600",7325948,3,1
"9601",7325951,4,58
"9602",7325954,4,3
"9603",7325954,5,3
"9604",7325954,6,3
"9605",7325958,5,24
"9606",7325959,5,3
"9607",7325963,2,26
"9608",7325963,2,22
"9609",7325963,2,26
"9610",7325963,2,22
"9611",7325968,3,3
"9612",7325969,3,3
"9613",7325969,4,25
"9614",7325972,2,0
"9615",7325977,3,3
"9616",7325977,5,3
"9617",7325981,5,3
"9618",7325981,6,3
"9619",7325993,3,3
"9620",7325996,3,32
"9621",7325996,4,16
"9622",7325999,3,3
"9623",7325999,4,3
"9624",7325999,5,3
"9625",7326001,3,27
"9626",7326007,2,23
"9627",7326008,3,3
"9628",7326009,3,26
"9629",7326011,3,26
"9630",7326011,4,21
"9631",7326011,5,3
"9632",7326015,3,16
"9633",7326018,3,32
"9634",7326018,4,23
"9635",7326019,2,1
"9636",7326019,3,16
"9637",7326019,4,16
"9638",7326029,2,16
"9639",7326037,2,3
"9640",7326038,2,53
"9641",7326039,3,16
"9642",7326041,4,26
"9643",7326042,5,1
"9644",7326045,3,3
"9645",7326046,2,1
"9646",7326057,3,0
"9647",7326060,3,3
"9648",7326064,4,50
"9649",7326065,3,3
"9650",7326065,4,3
"9651",7326071,5,3
"9652",7326072,3,3
"9653",7326075,4,3
"9654",7326079,3,31
"9655",7326085,3,6
"9656",7326085,4,3
"9657",7326087,5,22
"9658",7326090,4,26
"9659",7326092,4,58
"9660",7326095,3,55
"9661",7326095,4,8
"9662",7326096,2,31
"9663",7326100,2,3
"9664",7326102,3,28
"9665",7326103,2,55
"9666",7326103,3,3
"9667",7326104,5,3
"9668",7326108,4,23
"9669",7326110,4,3
"9670",7326115,3,25
"9671",7326118,4,3
"9672",7326125,3,3
"9673",7326125,4,3
"9674",7326161,3,3
"9675",7326163,3,3
"9676",7326165,4,3
"9677",7326165,5,3
"9678",7326166,2,7
"9679",7326168,2,24
"9680",7326172,2,6
"9681",7326182,3,3
"9682",7326187,3,1
"9683",7326187,4,1
"9684",7326190,4,1
"9685",7326195,3,63
"9686",7326195,4,32
"9687",7326197,2,64
"9688",7326197,3,40
"9689",7326200,4,30
"9690",7326204,3,0
"9691",7326205,4,36
"9692",7326206,6,32
"9693",7326208,3,42
"9694",7326208,4,40
"9695",7326215,3,24
"9696",7326216,3,60
"9697",7326216,4,30
"9698",7326216,5,3
"9699",7326217,4,68
"9700",7326220,3,34
"9701",7326225,4,33
"9702",7326227,3,3
"9703",7326228,3,58
"9704",7326230,3,38
"9705",7326237,3,30
"9706",7326237,4,30
"9707",7326243,2,30
"9708",7326249,4,70
"9709",7326249,5,32
"9710",7326251,4,56
"9711",7326252,3,24
"9712",7326254,3,26
"9713",7326256,3,34
"9714",7326256,4,28
"9715",7326262,3,34
"9716",7326263,6,36
"9717",7326264,4,23
"9718",7326265,3,16
"9719",7326277,5,24
"9720",7326279,3,58
"9721",7326281,3,0
"9722",7326282,4,30
"9723",7326282,5,30
"9724",7326283,2,24
"9725",7326283,3,25
"9726",7326285,3,68
"9727",7326285,4,30
"9728",7326285,5,24
"9729",7326286,2,51
"9730",7326287,3,25
"9731",7326288,4,36
"9732",7326288,6,32
"9733",7326289,3,23
"9734",7326290,3,24
"9735",7326290,4,23
"9736",7326293,3,23
"9737",7326294,3,23
"9738",7326295,4,30
"9739",7326296,4,26
"9740",7326297,3,70
"9741",7326297,5,64
"9742",7326298,4,23
"9743",7326298,5,0
"9744",7326300,3,32
"9745",7326301,5,26
"9746",7326306,2,23
"9747",7326307,3,24
"9748",7326307,4,24
"9749",7326307,5,24
"9750",7326310,4,66
"9751",7326311,2,64
"9752",7326313,4,24
"9753",7326316,3,24
"9754",7326316,4,24
"9755",7326316,5,0
"9756",7326320,3,30
"9757",7326321,3,1
"9758",7326321,4,16
"9759",7326322,3,24
"9760",7326322,4,24
"9761",7326328,3,30
"9762",7326328,4,30
"9763",7326332,2,1
"9764",7326332,3,16
"9765",7326332,4,1
"9766",7326333,3,30
"9767",7326338,3,24
"9768",7326342,2,3
"9769",7326346,3,42
"9770",7326347,2,32
"9771",7326348,6,3
"9772",7326349,3,26
"9773",7326351,3,0
"9774",7326351,4,0
"9775",7326357,4,24
"9776",7326361,3,60
"9777",7326365,3,58
"9778",7326365,4,23
"9779",7326376,3,1
"9780",7326377,3,56
"9781",7326377,4,26
"9782",7326381,6,24
"9783",7326392,4,56
"9784",7326393,3,3
"9785",7326393,4,3
"9786",7326394,4,1
"9787",7326394,5,1
"9788",7326394,6,1
"9789",7326395,3,3
"9790",7326405,3,3
"9791",7326405,4,3
"9792",7326419,5,23
"9793",7326419,6,23
"9794",7326420,4,3
"9795",7326421,3,23
"9796",7326423,5,54
"9797",7326426,4,21
"9798",7326437,3,30
"9799",7326439,3,23
"9800",7326443,3,1
"9801",7326443,4,1
"9802",7326444,3,25
"9803",7326444,4,23
"9804",7326446,5,1
"9805",7326448,3,16
"9806",7326453,2,25
"9807",7326466,3,29
"9808",7326468,6,23
"9809",7326468,7,22
"9810",7326469,4,30
"9811",7326469,5,33
"9812",7326470,2,69
"9813",7326472,5,3
"9814",7326472,6,3
"9815",7326476,4,23
"9816",7326477,3,34
"9817",7326478,3,24
"9818",7326478,6,9
"9819",7326481,6,1
"9820",7326482,6,0
"9821",7326482,9,0
"9822",7326483,4,24
"9823",7326487,5,30
"9824",7326487,6,30
"9825",7326491,4,0
"9826",7326498,3,60
"9827",7326498,4,34
"9828",7326502,2,30
"9829",7326505,5,32
"9830",7326509,2,23
"9831",7326509,3,23
"9832",7326511,4,58
"9833",7326513,5,0
"9834",7326514,2,3
"9835",7326514,3,3
"9836",7326517,3,0
"9837",7326519,3,23
"9838",7326526,3,0
"9839",7326526,4,0
"9840",7326526,5,0
"9841",7326527,3,3
"9842",7326527,4,3
"9843",7326528,3,23
"9844",7326528,4,23
"9845",7326531,5,23
"9846",7326539,3,3
"9847",7326540,3,3
"9848",7326542,3,1
"9849",7326543,4,41
"9850",7326544,3,1
"9851",7326545,3,1
"9852",7326546,3,1
"9853",7326547,2,16
"9854",7326547,2,55
"9855",7326547,3,57
"9856",7326548,3,1
"9857",7326555,2,21
"9858",7326555,3,21
"9859",7326555,5,1
"9860",7326555,6,1
"9861",7326555,7,1
"9862",7326556,3,1
"9863",7326557,3,1
"9864",7326557,4,1
"9865",7326557,5,1
"9866",7326558,5,1
"9867",7326564,3,30
"9868",7326565,3,16
"9869",7326566,3,1
"9870",7326566,4,1
"9871",7326566,5,1
"9872",7326566,6,1
"9873",7326566,7,1
"9874",7326567,2,1
"9875",7326568,2,1
"9876",7326569,3,1
"9877",7326588,3,16
"9878",7326594,2,44
"9879",7326597,6,16
"9880",7326604,4,29
"9881",7326606,4,16
"9882",7326612,4,30
"9883",7326612,5,24
"9884",7326616,4,72
"9885",7326621,4,28
"9886",7326623,4,1
"9887",7326623,7,28
"9888",7326631,4,0
"9889",7326633,3,30
"9890",7326633,4,25
"9891",7326634,3,29
"9892",7326636,5,1
"9893",7326637,5,27
"9894",7326640,4,8
"9895",7326643,6,1
"9896",7326643,7,1
"9897",7326644,4,23
"9898",7326646,5,1
"9899",7326647,5,0
"9900",7326648,3,27
"9901",7326648,4,3
"9902",7326650,8,3
"9903",7326651,2,1
"9904",7326651,3,1
"9905",7326653,3,23
"9906",7326655,3,23
"9907",7326655,4,23
"9908",7326656,4,1
"9909",7326656,5,1
"9910",7326671,5,0
"9911",7326677,3,0
"9912",7326679,4,3
"9913",7326697,3,0
"9914",7326703,3,0
"9915",7326711,3,24
"9916",7326716,3,6
"9917",7326722,4,3
"9918",7326727,3,28
"9919",7326727,7,30
"9920",7326727,8,3
"9921",7326728,3,56
"9922",7326734,6,30
"9923",7326736,5,59
"9924",7326736,6,3
"9925",7326742,3,26
"9926",7326742,4,23
"9927",7326743,3,1
"9928",7326745,3,3
"9929",7326754,2,28
"9930",7326758,2,28
"9931",7326758,3,1
"9932",7326759,4,23
"9933",7326761,4,23
"9934",7326762,2,25
"9935",7326763,6,23
"9936",7326773,5,1
"9937",7326779,3,23
"9938",7326782,6,25
"9939",7326786,3,1
"9940",7326786,4,1
"9941",7326786,5,1
"9942",7326790,3,3
"9943",7326793,4,30
"9944",7326793,5,26
"9945",7326795,5,1
"9946",7326795,6,1
"9947",7326796,3,33
"9948",7326798,3,34
"9949",7326799,6,27
"9950",7326802,2,27
"9951",7326803,6,1
"9952",7326804,2,26
"9953",7326805,4,16
"9954",7326807,3,3
"9955",7326811,3,32
"9956",7326812,4,57
"9957",7326814,5,34
"9958",7326819,5,0
"9959",7326823,3,56
"9960",7326823,4,3
"9961",7326823,5,3
"9962",7326824,6,32
"9963",7326824,7,3
"9964",7326825,3,1
"9965",7326825,4,0
"9966",7326826,4,0
"9967",7326826,5,0
"9968",7326830,3,28
"9969",7326830,4,3
"9970",7326831,5,0
"9971",7326832,3,0
"9972",7326832,4,3
"9973",7326834,4,28
"9974",7326837,2,0
"9975",7326838,4,26
"9976",7326840,3,1
"9977",7326840,4,1
"9978",7326840,5,0
"9979",7326843,3,38
"9980",7326843,4,32
"9981",7326845,4,32
"9982",7326849,4,23
"9983",7326849,5,0
"9984",7326850,3,31
"9985",7326853,3,23
"9986",7326855,4,3
"9987",7326859,3,1
"9988",7326864,6,29
"9989",7326864,7,16
"9990",7326866,5,28
"9991",7326868,3,3
"9992",7326868,4,16
"9993",7326868,5,16
"9994",7326871,2,3
"9995",7326873,4,3
"9996",7326874,8,23
"9997",7326876,5,0
"9998",7326878,2,27
"9999",7326881,4,3
"10000",7326882,3,3
"10001",7326882,4,3
"10002",7326883,3,55
"10003",7326884,6,16
"10004",7326885,3,0
"10005",7326885,4,0
"10006",7326887,3,30
"10007",7326889,4,16
"10008",7326893,3,4
"10009",7326897,6,22
"10010",7326905,2,3
"10011",7326906,3,1
"10012",7326907,6,25
"10013",7326910,3,25
"10014",7326915,3,25
"10015",7326916,3,0
"10016",7326918,3,1
"10017",7326921,3,3
"10018",7326922,6,27
"10019",7326923,6,1
"10020",7326924,5,1
"10021",7326925,3,0
"10022",7326925,4,0
"10023",7326926,3,1
"10024",7326928,4,27
"10025",7326930,3,3
"10026",7326931,3,44
"10027",7326931,3,0
"10028",7326931,4,3
"10029",7326936,5,27
"10030",7326936,6,27
"10031",7326939,4,1
"10032",7326939,5,1
"10033",7326939,6,1
"10034",7326940,3,0
"10035",7326946,5,0
"10036",7326947,6,16
"10037",7326947,8,3
"10038",7326948,3,16
"10039",7326949,5,3
"10040",7326950,4,1
"10041",7326950,5,1
"10042",7326972,3,26
"10043",7326972,4,24
"10044",7326975,3,61
"10045",7326976,5,63
"10046",7326981,3,23
"10047",7326982,4,26
"10048",7326983,4,24
"10049",7326983,5,24
"10050",7326984,3,64
"10051",7326984,4,30
"10052",7326984,5,32
"10053",7326987,3,29
"10054",7326989,3,24
"10055",7326989,4,24
"10056",7326990,2,3
"10057",7326991,8,3
"10058",7326992,5,1
"10059",7326992,6,3
"10060",7326993,4,26
"10061",7326998,5,3
"10062",7326999,6,3
"10063",7327000,3,31
"10064",7327001,3,29
"10065",7327001,4,0
"10066",7327001,5,0
"10067",7327006,3,24
"10068",7327007,3,0
"10069",7327009,4,29
"10070",7327012,4,30
"10071",7327013,6,39
"10072",7327019,5,62
"10073",7327028,6,3
"10074",7327029,6,3
"10075",7327033,4,23
"10076",7327033,5,23
"10077",7327035,3,0
"10078",7327036,3,3
"10079",7327038,5,0
"10080",7327041,3,23
"10081",7327041,4,23
"10082",7327043,2,3
"10083",7327048,3,30
"10084",7327050,4,3
"10085",7327051,3,3
"10086",7327057,3,3
"10087",7327060,3,32
"10088",7327063,3,0
"10089",7327067,3,24
"10090",7327067,4,24
"10091",7327068,4,29
"10092",7327069,3,27
"10093",7327071,2,34
"10094",7327071,3,30
"10095",7327072,3,40
"10096",7327072,4,36
"10097",7327077,4,31
"10098",7327079,4,36
"10099",7327081,4,60
"10100",7327082,3,1
"10101",7327083,3,33
"10102",7327083,4,35
"10103",7327084,6,16
"10104",7327085,4,29
"10105",7327088,4,3
"10106",7327101,5,27
"10107",7327109,5,16
"10108",7327111,3,32
"10109",7327120,6,23
"10110",7327120,7,3
"10111",7327121,4,1
"10112",7327123,6,53
"10113",7327128,3,30
"10114",7327132,3,25
"10115",7327132,4,29
"10116",7327139,2,27
"10117",7327141,4,32
"10118",7327141,5,3
"10119",7327142,3,28
"10120",7327146,3,22
"10121",7327153,5,36
"10122",7327153,6,24
"10123",7327153,7,3
"10124",7327154,3,24
"10125",7327162,4,26
"10126",7327164,4,16
"10127",7327165,5,25
"10128",7327166,3,16
"10129",7327166,4,3
"10130",7327174,3,0
"10131",7327181,3,0
"10132",7327185,3,0
"10133",7327196,2,1
"10134",7327199,4,1
"10135",7327199,5,3
"10136",7327199,7,3
"10137",7327200,7,50
"10138",7327201,3,28
"10139",7327201,4,16
"10140",7327202,4,38
"10141",7327203,5,3
"10142",7327204,5,23
"10143",7327205,7,23
"10144",7327206,3,23
"10145",7327208,4,23
"10146",7327215,4,3
"10147",7327223,5,23
"10148",7327225,3,0
"10149",7327225,4,3
"10150",7327226,5,29
"10151",7327226,6,3
"10152",7327227,3,24
"10153",7327227,4,24
"10154",7327228,9,0
"10155",7327233,3,30
"10156",7327233,4,34
"10157",7327234,5,30
"10158",7327239,4,30
"10159",7327239,5,24
"10160",7327241,3,30
"10161",7327242,4,60
"10162",7327247,3,56
"10163",7327249,3,28
"10164",7327249,4,28
"10165",7327250,4,32
"10166",7327252,3,30
"10167",7327255,4,30
"10168",7327269,5,37
"10169",7327271,2,0
"10170",7327272,3,32
"10171",7327272,4,24
"10172",7327276,4,1
"10173",7327281,3,24
"10174",7327282,3,25
"10175",7327291,6,25
"10176",7327293,4,28
"10177",7327296,4,25
"10178",7327298,3,23
"10179",7327299,4,24
"10180",7327299,5,16
"10181",7327300,3,24
"10182",7327302,3,34
"10183",7327303,6,1
"10184",7327304,3,3
"10185",7327305,5,23
"10186",7327310,3,25
"10187",7327310,4,23
"10188",7327314,6,27
"10189",7327319,3,16
"10190",7327321,3,16
"10191",7327328,3,26
"10192",7327328,4,26
"10193",7327331,4,24
"10194",7327333,3,6
"10195",7327338,3,3
"10196",7327352,3,16
"10197",7327352,4,16
"10198",7327357,3,26
"10199",7327358,3,26
"10200",7327359,4,34
"10201",7327360,3,30
"10202",7327361,4,26
"10203",7327362,4,56
"10204",7327363,4,3
"10205",7327364,6,29
"10206",7327374,7,28
"10207",7327375,3,24
"10208",7327377,5,4
"10209",7327379,3,26
"10210",7327379,4,24
"10211",7327380,7,1
"10212",7327384,3,52
"10213",7327391,4,16
"10214",7327396,3,24
"10215",7327396,4,24
"10216",7327398,3,30
"10217",7327406,4,1
"10218",7327411,3,3
"10219",7327413,5,4
"10220",7327420,3,24
"10221",7327424,4,31
"10222",7327432,3,60
"10223",7327432,4,60
"10224",7327446,4,38
"10225",7327449,3,0
"10226",7327453,2,29
"10227",7327453,3,1
"10228",7327453,4,1
"10229",7327456,4,1
"10230",7327459,3,30
"10231",7327459,4,30
"10232",7327469,2,24
"10233",7327470,3,56
"10234",7327471,5,62
"10235",7327472,3,52
"10236",7327481,4,29
"10237",7327487,3,24
"10238",7327490,3,56
"10239",7327499,3,32
"10240",7327509,3,0
"10241",7327520,3,0
"10242",7327526,2,30
"10243",7327528,2,54
"10244",7327532,3,28
"10245",7327534,5,3
"10246",7327534,6,3
"10247",7327545,3,1
"10248",7327550,5,3
"10249",7327551,3,26
"10250",7327553,3,24
"10251",7327556,4,29
"10252",7327557,3,16
"10253",7327559,6,16
"10254",7327559,8,3
"10255",7327560,3,28
"10256",7327569,4,0
"10257",7327573,4,26
"10258",7327577,4,54
"10259",7327578,3,0
"10260",7327580,3,58
"10261",7327584,3,28
"10262",7327585,3,0
"10263",7327588,6,24
"10264",7327590,3,54
"10265",7327591,3,61
"10266",7327606,3,32
"10267",7327614,3,0
"10268",7327616,2,56
"10269",7327616,3,54
"10270",7327622,3,23
"10271",7327626,4,35
"10272",7327653,3,1
"10273",7327661,5,25
"10274",7327661,6,25
"10275",7327666,2,3
"10276",7327667,2,23
"10277",7327667,3,3
"10278",7327670,3,16
"10279",7327672,2,1
"10280",7327675,3,25
"10281",7327676,3,27
"10282",7327676,4,27
"10283",7327679,3,3
"10284",7327681,4,16
"10285",7327682,3,16
"10286",7327683,2,23
"10287",7327747,2,50
"10288",7327754,3,72
"10289",7327759,5,24
"10290",7327760,2,28
"10291",7327762,3,0
"10292",7327765,3,0
"10293",7327768,4,16
"10294",7327769,3,32
"10295",7327773,5,23
"10296",7327773,6,16
"10297",7327773,8,26
"10298",7327790,2,1
"10299",7327792,3,3
"10300",7327794,3,3
"10301",7327794,4,3
"10302",7327799,4,28
"10303",7327800,3,3
"10304",7327810,3,26
"10305",7327810,4,26
"10306",7327815,3,30
"10307",7327821,4,68
"10308",7327822,3,58
"10309",7327842,3,3
"10310",7327844,3,0
"10311",7327848,2,30
"10312",7327849,2,31
"10313",7327853,2,1
"10314",7327856,3,1
"10315",7327858,2,1
"10316",7327859,3,1
"10317",7327873,4,16
"10318",7327873,5,16
"10319",7327873,6,16
"10320",7327874,4,3
"10321",7327875,3,28
"10322",7327875,4,28
"10323",7327876,3,1
"10324",7327883,3,3
"10325",7327891,2,3
"10326",7327891,3,3
"10327",7327891,4,3
"10328",7327892,3,28
"10329",7327892,4,3
"10330",7327892,5,3
"10331",7327894,3,3
"10332",7327894,4,3
"10333",7327896,3,28
"10334",7327896,4,3
"10335",7327899,5,16
"10336",7327902,3,3
"10337",7327904,3,30
"10338",7327904,4,16
"10339",7327905,2,16
"10340",7327906,5,3
"10341",7327907,2,3
"10342",7327907,2,3
"10343",7327907,2,16
"10344",7327907,3,16
"10345",7327907,3,3
"10346",7327907,4,16
"10347",7327909,2,3
"10348",7327910,2,3
"10349",7327915,6,3
"10350",7327916,3,28
"10351",7327916,4,3
"10352",7327924,5,16
"10353",7327924,6,3
"10354",7327925,4,16
"10355",7327925,5,3
"10356",7327925,6,3
"10357",7327925,7,3
"10358",7327927,3,3
"10359",7327928,4,3
"10360",7327929,3,3
"10361",7327933,4,25
"10362",7327936,4,30
"10363",7327939,3,26
"10364",7327939,4,26
"10365",7327943,3,28
"10366",7327945,4,23
"10367",7327947,3,1
"10368",7327947,4,1
"10369",7327948,3,1
"10370",7327948,4,0
"10371",7327949,4,3
"10372",7327949,5,3
"10373",7327955,2,23
"10374",7327959,3,1
"10375",7327960,5,3
"10376",7327965,3,23
"10377",7327965,4,3
"10378",7327976,4,34
"10379",7327980,4,32
"10380",7327981,6,31
"10381",7327981,8,70
"10382",7327982,3,25
"10383",7327982,5,33
"10384",7327987,6,34
"10385",7327995,4,23
"10386",7327995,5,23
"10387",7327995,6,1
"10388",7327995,7,3
"10389",7327996,3,0
"10390",7327997,3,3
"10391",7327997,5,0
"10392",7328003,7,24
"10393",7328006,5,56
"10394",7328007,3,26
"10395",7328007,4,24
"10396",7328011,4,32
"10397",7328017,3,31
"10398",7328020,3,23
"10399",7328023,6,1
"10400",7328032,3,24
"10401",7328033,4,16
"10402",7328034,6,24
"10403",7328036,5,16
"10404",7328039,3,23
"10405",7328039,4,23
"10406",7328044,4,0
"10407",7328048,3,1
"10408",7328048,4,1
"10409",7328049,3,1
"10410",7328049,4,16
"10411",7328050,3,0
"10412",7328051,4,23
"10413",7328052,5,23
"10414",7328054,4,16
"10415",7328063,4,30
"10416",7328064,2,23
"10417",7328064,5,23
"10418",7328065,4,50
"10419",7328066,3,16
"10420",7328071,4,24
"10421",7328086,6,1
"10422",7328086,7,0
"10423",7328087,10,0
"10424",7328087,20,0
"10425",7328087,21,1
"10426",7328087,22,1
"10427",7328087,4,1
"10428",7328087,5,1
"10429",7328087,9,0
"10430",7328089,3,1
"10431",7328089,4,1
"10432",7328091,7,3
"10433",7328091,8,3
"10434",7328091,9,3
"10435",7328092,5,1
"10436",7328092,6,1
"10437",7328094,6,0
"10438",7328096,3,23
"10439",7328099,3,25
"10440",7328100,10,3
"10441",7328100,9,25
"10442",7328101,4,30
"10443",7328101,5,30
"10444",7328101,6,0
"10445",7328103,3,16
"10446",7328105,5,16
"10447",7328106,3,53
"10448",7328108,3,3
"10449",7328109,4,55
"10450",7328111,5,25
"10451",7328113,4,23
"10452",7328113,5,23
"10453",7328116,5,3
"10454",7328119,5,1
"10455",7328120,6,3
"10456",7328122,3,0
"10457",7328123,6,16
"10458",7328124,4,3
"10459",7328126,4,0
"10460",7328126,5,0
"10461",7328131,3,1
"10462",7328133,4,25
"10463",7328134,3,3
"10464",7328138,5,23
"10465",7328141,3,25
"10466",7328142,2,29
"10467",7328143,3,1
"10468",7328145,3,24
"10469",7328145,4,16
"10470",7328145,5,16
"10471",7328150,3,25
"10472",7328150,4,3
"10473",7328151,5,1
"10474",7328151,6,1
"10475",7328151,7,1
"10476",7328151,8,1
"10477",7328151,9,1
"10478",7328152,3,1
"10479",7328155,4,1
"10480",7328155,5,1
"10481",7328156,7,1
"10482",7328160,3,1
"10483",7328160,4,1
"10484",7328161,4,16
"10485",7328161,5,16
"10486",7328162,3,27
"10487",7328162,4,27
"10488",7328163,3,3
"10489",7328166,3,25
"10490",7328168,4,1
"10491",7328168,5,1
"10492",7328170,6,1
"10493",7328175,5,1
"10494",7328178,4,33
"10495",7328180,4,58
"10496",7328193,3,27
"10497",7328194,3,28
"10498",7328214,3,24
"10499",7328218,3,27
"10500",7328224,3,8
"10501",7328227,2,32
"10502",7328234,3,30
"10503",7328243,4,24
"10504",7328245,2,29
"10505",7328245,3,25
"10506",7328245,4,27
"10507",7328246,3,24
"10508",7328248,3,37
"10509",7328249,6,37
"10510",7328255,5,23
"10511",7328258,3,67
"10512",7328260,3,30
"10513",7328260,4,30
"10514",7328260,5,28
"10515",7328266,3,68
"10516",7328267,3,0
"10517",7328274,3,40
"10518",7328275,3,0
"10519",7328275,4,0
"10520",7328278,4,0
"10521",7328282,2,23
"10522",7328283,4,23
"10523",7328284,3,23
"10524",7328284,4,1
"10525",7328288,4,26
"10526",7328293,4,30
"10527",7328294,3,28
"10528",7328294,4,0
"10529",7328296,4,0
"10530",7328297,3,1
"10531",7328297,4,1
"10532",7328300,3,30
"10533",7328303,5,0
"10534",7328303,6,0
"10535",7328304,4,23
"10536",7328309,4,16
"10537",7328312,3,3
"10538",7328319,4,24
"10539",7328328,7,1
"10540",7328330,3,58
"10541",7328330,4,31
"10542",7328330,5,3
"10543",7328337,4,3
"10544",7328338,2,25
"10545",7328342,4,3
"10546",7328346,3,3
"10547",7328346,4,3
"10548",7328350,3,3
"10549",7328350,4,3
"10550",7328351,10,3
"10551",7328351,6,3
"10552",7328351,7,3
"10553",7328351,8,3
"10554",7328355,7,3
"10555",7328363,4,3
"10556",7328369,5,23
"10557",7328369,6,23
"10558",7328370,3,3
"10559",7328370,3,54
"10560",7328370,3,3
"10561",7328370,3,54
"10562",7328370,4,53
"10563",7328370,4,53
"10564",7328374,6,24
"10565",7328375,4,25
"10566",7328375,5,23
"10567",7328375,6,23
"10568",7328378,4,32
"10569",7328379,4,24
"10570",7328380,6,22
"10571",7328386,3,23
"10572",7328386,4,23
"10573",7328389,3,23
"10574",7328389,3,23
"10575",7328397,3,3
"10576",7328397,4,3
"10577",7328398,4,1
"10578",7328398,5,1
"10579",7328402,5,27
"10580",7328402,8,3
"10581",7328403,2,1
"10582",7328405,3,28
"10583",7328407,3,3
"10584",7328417,3,1
"10585",7328429,3,1
"10586",7328432,4,1
"10587",7328433,4,23
"10588",7328433,5,23
"10589",7328436,3,1
"10590",7328438,3,3
"10591",7328443,3,3
"10592",7328443,4,3
"10593",7328443,5,3
"10594",7328443,6,3
"10595",7328444,5,3
"10596",7328444,6,3
"10597",7328444,7,3
"10598",7328448,3,24
"10599",7328448,4,24
"10600",7328448,6,3
"10601",7328451,3,16
"10602",7328451,4,16
"10603",7328452,3,3
"10604",7328452,4,3
"10605",7328454,3,3
"10606",7328461,3,33
"10607",7328461,4,33
"10608",7328462,3,37
"10609",7328462,3,23
"10610",7328462,4,28
"10611",7328462,4,3
"10612",7328463,3,0
"10613",7328466,3,30
"10614",7328466,4,28
"10615",7328468,3,35
"10616",7328477,3,3
"10617",7328484,3,3
"10618",7328485,3,25
"10619",7328491,3,28
"10620",7328496,2,25
"10621",7328497,3,16
"10622",7328505,3,1
"10623",7328506,4,1
"10624",7328506,5,1
"10625",7328513,5,16
"10626",7328516,2,22
"10627",7328516,3,16
"10628",7328517,3,25
"10629",7328518,5,1
"10630",7328518,6,1
"10631",7328535,3,34
"10632",7328535,4,28
"10633",7328541,2,27
"10634",7328543,3,3
"10635",7328544,4,27
"10636",7328545,2,27
"10637",7328546,2,27
"10638",7328546,3,25
"10639",7328549,3,39
"10640",7328550,3,41
"10641",7328581,4,32
"10642",7328584,4,16
"10643",7328594,3,3
"10644",7328598,3,27
"10645",7328606,3,0
"10646",7328606,4,0
"10647",7328613,3,30
"10648",7328616,3,30
"10649",7328616,4,28
"10650",7328623,3,27
"10651",7328626,5,1
"10652",7328627,3,1
"10653",7328633,4,24
"10654",7328634,3,26
"10655",7328639,3,28
"10656",7328654,3,23
"10657",7328656,2,3
"10658",7328671,5,24
"10659",7328671,6,3
"10660",7328675,3,26
"10661",7328675,4,3
"10662",7328677,4,16
"10663",7328677,5,3
"10664",7328680,3,1
"10665",7328680,4,1
"10666",7328689,6,0
"10667",7328691,5,1
"10668",7328692,3,26
"10669",7328697,4,3
"10670",7328701,3,3
"10671",7328702,3,0
"10672",7328705,4,3
"10673",7328706,3,1
"10674",7328707,5,22
"10675",7328707,6,22
"10676",7328708,3,53
"10677",7328708,4,0
"10678",7328709,3,3
"10679",7328710,5,16
"10680",7328712,3,25
"10681",7328713,4,55
"10682",7328713,6,3
"10683",7328721,3,16
"10684",7328722,3,25
"10685",7328722,4,25
"10686",7328724,4,16
