"","DIRECTORIO","SECUENCIA_ENCUESTA","Satisfaccion"
"4635",7282481,4,100
"4636",7282484,4,100
"4637",7282486,4,100
"4638",7282491,4,100
"4639",7282491,6,100
"4640",7282496,3,100
"4641",7282504,2,100
"4642",7282506,4,100
"4643",7282509,3,100
"4644",7282512,3,100
"4645",7282512,4,100
"4646",7282513,4,100
"4647",7282513,5,100
"4648",7282521,4,100
"4649",7282522,3,100
"4650",7282535,3,60
"4651",7282535,4,100
"4652",7282539,3,100
"4653",7282546,5,100
"4654",7282558,2,100
"4655",7282559,3,60
"4656",7282559,4,100
"4657",7282560,4,100
"4658",7282567,3,60
"4659",7282569,5,100
"4660",7282570,5,100
"4661",7282576,2,100
"4662",7282579,3,100
"4663",7282579,4,100
"4664",7282581,4,100
"4665",7282591,2,100
"4666",7282601,4,60
"4667",7282604,3,60
"4668",7282606,2,100
"4669",7282619,3,100
"4670",7282619,4,100
"4671",7282622,5,100
"4672",7282628,3,100
"4673",7282628,4,100
"4674",7282630,5,100
"4675",7282634,2,100
"4676",7282634,3,100
"4677",7282658,5,100
"4678",7282658,6,100
"4679",7282669,3,100
"4680",7282672,4,100
"4681",7282674,3,100
"4682",7282676,3,100
"4683",7282676,4,100
"4684",7282677,4,100
"4685",7282683,3,100
"4686",7282684,3,100
"4687",7282700,4,100
"4688",7282700,5,100
"4689",7282702,4,100
"4690",7282703,3,100
"4691",7282715,3,100
"4692",7282725,6,70
"4693",7282732,3,100
"4694",7282737,4,100
"4695",7282746,5,100
"4696",7282747,3,100
"4697",7282750,3,100
"4698",7282750,4,100
"4699",7282755,3,100
"4700",7282763,4,100
"4701",7282774,6,100
"4702",7282778,4,100
"4703",7282779,2,100
"4704",7282786,3,100
"4705",7282792,5,100
"4706",7282797,2,100
"4707",7282799,2,100
"4708",7282802,5,100
"4709",7282806,2,100
"4710",7282806,3,100
"4711",7282807,3,100
"4712",7282810,2,100
"4713",7282811,3,100
"4714",7282817,4,100
"4715",7282817,5,100
"4716",7282821,2,100
"4717",7282824,4,100
"4718",7282824,5,100
"4719",7282833,4,100
"4720",7282838,4,100
"4721",7282839,3,100
"4722",7282840,3,100
"4723",7282840,4,100
"4724",7282847,4,100
"4725",7282861,5,100
"4726",7282861,6,100
"4727",7282863,3,100
"4728",7282863,4,100
"4729",7282878,3,100
"4730",7282886,5,100
"4731",7282889,3,100
"4732",7282891,5,100
"4733",7282898,5,100
"4734",7282911,4,100
"4735",7282912,4,100
"4736",7282913,3,100
"4737",7282915,4,100
"4738",7282917,2,100
"4739",7282920,4,100
"4740",7282921,2,100
"4741",7282923,2,100
"4742",7282924,4,70
"4743",7282926,3,100
"4744",7282929,4,100
"4745",7282935,6,100
"4746",7282935,7,100
"4747",7282935,8,100
"4748",7282942,5,100
"4749",7282943,3,100
"4750",7282944,3,100
"4751",7282950,3,100
"4752",7282957,4,100
"4753",7282967,3,100
"4754",7282969,3,100
"4755",7282970,5,100
"4756",7282975,4,100
"4757",7282980,3,100
"4758",7282985,4,100
"4759",7282988,4,100
"4760",7282988,5,100
"4761",7282992,3,100
"4762",7282992,6,60
"4763",7282994,3,100
"4764",7282999,3,100
"4765",7283003,4,100
"4766",7283005,3,100
"4767",7283005,6,100
"4768",7283020,2,100
"4769",7283022,4,100
"4770",7283031,4,100
"4771",7283033,3,100
"4772",7283035,4,100
"4773",7283037,7,100
"4774",7283039,4,100
"4775",7283041,2,100
"4776",7283042,3,100
"4777",7283043,3,70
"4778",7283046,2,100
"4779",7283051,6,100
"4780",7283052,5,100
"4781",7283054,5,100
"4782",7283056,3,100
"4783",7283056,4,100
"4784",7283057,3,100
"4785",7283067,5,100
"4786",7283068,5,100
"4787",7283069,4,100
"4788",7283073,3,100
"4789",7283080,3,100
"4790",7283090,2,100
"4791",7283090,3,100
"4792",7283092,4,100
"4793",7283097,3,100
"4794",7283101,5,100
"4795",7283102,6,100
"4796",7283104,3,100
"4797",7283105,5,100
"4798",7283105,6,100
"4799",7283106,3,100
"4800",7283107,5,100
"4801",7283107,6,100
"4802",7283107,7,100
"4803",7283108,4,100
"4804",7283109,4,100
"4805",7283109,5,100
"4806",7283113,3,100
"4807",7283116,3,100
"4808",7283119,4,100
"4809",7283120,4,100
"4810",7283122,4,100
"4811",7283124,5,100
"4812",7283125,5,100
"4813",7283129,3,100
"4814",7283129,4,100
"4815",7283130,3,100
"4816",7283132,4,100
"4817",7283135,5,100
"4818",7283137,3,100
"4819",7283146,4,100
"4820",7283151,3,100
"4821",7283152,4,100
"4822",7283155,5,100
"4823",7283155,6,70
"4824",7283163,4,100
"4825",7283169,4,100
"4826",7283172,3,100
"4827",7283173,3,100
"4828",7283173,4,100
"4829",7283173,5,100
"4830",7283173,6,100
"4831",7283191,6,100
"4832",7283194,2,100
"4833",7283196,3,60
"4834",7283196,4,70
"4835",7283196,4,100
"4836",7283196,4,70
"4837",7283196,4,100
"4838",7283198,4,100
"4839",7283200,3,100
"4840",7283205,3,100
"4841",7283209,2,100
"4842",7283213,3,100
"4843",7283217,4,100
"4844",7283226,3,100
"4845",7283234,4,100
"4846",7283236,4,100
"4847",7283241,5,100
"4848",7283271,7,100
"4849",7283272,2,100
"4850",7283273,4,100
"4851",7283274,4,100
"4852",7283274,5,100
"4853",7283275,4,100
"4854",7283278,4,100
"4855",7283287,2,100
"4856",7283291,3,100
"4857",7283292,4,100
"4858",7283292,5,100
"4859",7283292,6,70
"4860",7283298,3,100
"4861",7283305,4,100
"4862",7283308,3,100
"4863",7283314,7,100
"4864",7283316,4,100
"4865",7283318,4,100
"4866",7283320,3,60
"4867",7283320,4,100
"4868",7283345,4,100
"4869",7283349,2,100
"4870",7283356,4,100
"4871",7283357,5,100
"4872",7283358,4,100
"4873",7283360,4,100
"4874",7283360,5,100
"4875",7283361,3,100
"4876",7283372,3,100
"4877",7283372,4,100
"4878",7283375,3,70
"4879",7283378,3,100
"4880",7283378,4,100
"4881",7283381,3,100
"4882",7283381,4,100
"4883",7283381,5,100
"4884",7283382,3,100
"4885",7283387,3,70
"4886",7283389,4,100
"4887",7283390,4,100
"4888",7283399,3,100
"4889",7283405,3,100
"4890",7283412,2,100
"4891",7283415,6,100
"4892",7283439,3,100
"4893",7283445,3,100
"4894",7283453,3,100
"4895",7283466,2,100
"4896",7283471,6,100
"4897",7283476,3,100
"4898",7283479,3,100
"4899",7283479,4,100
"4900",7283479,6,100
"4901",7283494,4,100
"4902",7283496,4,100
"4903",7283497,3,100
"4904",7283500,3,100
"4905",7283500,4,100
"4906",7283511,2,100
"4907",7283512,3,100
"4908",7283514,3,100
"4909",7283515,2,100
"4910",7283515,3,100
"4911",7283515,4,100
"4912",7283524,3,100
"4913",7283524,4,100
"4914",7283527,4,100
"4915",7283528,3,100
"4916",7283531,4,100
"4917",7283536,3,100
"4918",7283536,4,100
"4919",7283538,10,100
"4920",7283551,2,100
"4921",7283554,2,100
"4922",7283566,3,100
"4923",7283571,3,100
"4924",7283575,3,100
"4925",7283588,3,100
"4926",7283589,2,100
"4927",7283589,3,100
"4928",7283593,3,100
"4929",7283593,4,100
"4930",7283594,4,100
"4931",7283599,2,100
"4932",7283600,5,100
"4933",7283600,6,100
"4934",7283602,4,100
"4935",7283607,4,100
"4936",7283616,4,100
"4937",7283617,6,100
"4938",7283618,5,100
"4939",7283624,4,100
"4940",7283625,4,100
"4941",7283633,3,100
"4942",7283639,4,100
"4943",7283640,5,100
"4944",7283640,6,100
"4945",7283641,4,100
"4946",7283642,4,100
"4947",7283648,5,100
"4948",7283655,6,100
"4949",7283658,3,100
"4950",7283661,3,100
"4951",7283661,4,100
"4952",7283664,5,100
"4953",7283664,6,60
"4954",7283664,7,100
"4955",7283664,8,100
"4956",7283667,3,100
"4957",7283667,4,100
"4958",7283670,3,100
"4959",7283671,3,100
"4960",7283675,3,100
"4961",7283678,3,100
"4962",7283678,4,100
"4963",7283682,3,100
"4964",7283682,4,100
"4965",7283685,9,100
"4966",7283687,3,100
"4967",7283697,4,100
"4968",7283712,5,100
"4969",7283714,3,100
"4970",7283716,5,100
"4971",7283717,3,100
"4972",7283718,3,100
"4973",7283718,4,100
"4974",7283718,5,100
"4975",7283719,3,100
"4976",7283719,4,100
"4977",7283722,5,100
"4978",7283723,3,100
"4979",7283725,3,100
"4980",7283725,4,100
"4981",7283731,4,100
"4982",7283732,2,100
"4983",7283734,3,100
"4984",7283738,6,100
"4985",7283741,5,100
"4986",7283742,4,100
"4987",7283742,8,100
"4988",7283747,3,100
"4989",7283752,3,100
"4990",7283755,4,100
"4991",7283755,5,100
"4992",7283759,3,100
"4993",7283759,4,100
"4994",7283777,6,100
"4995",7283779,3,100
"4996",7283783,3,100
"4997",7283786,4,100
"4998",7283789,2,100
"4999",7283789,3,100
"5000",7283790,3,100
"5001",7283800,4,100
"5002",7283800,5,100
"5003",7283802,4,100
"5004",7283802,5,100
"5005",7283813,5,100
"5006",7283819,3,100
"5007",7283819,4,100
"5008",7283823,4,100
"5009",7283826,5,100
"5010",7283827,3,100
"5011",7283828,3,100
"5012",7283830,4,100
"5013",7283831,4,100
"5014",7283831,5,100
"5015",7283835,3,100
"5016",7283840,4,100
"5017",7283840,5,100
"5018",7283846,2,100
"5019",7283846,3,100
"5020",7283847,5,100
"5021",7283848,2,100
"5022",7283864,3,100
"5023",7283869,2,100
"5024",7283872,3,100
"5025",7283875,3,100
"5026",7283886,5,100
"5027",7283888,2,100
"5028",7283889,2,100
"5029",7283890,6,100
"5030",7283891,4,100
"5031",7283892,3,100
"5032",7283892,4,100
"5033",7283905,3,100
"5034",7283908,3,100
"5035",7283911,3,100
"5036",7283911,4,100
"5037",7283912,2,100
"5038",7283914,3,100
"5039",7283914,4,100
"5040",7283920,2,100
"5041",7283921,2,100
"5042",7283923,2,100
"5043",7283923,3,100
"5044",7283925,4,100
"5045",7283926,11,100
"5046",7283926,5,100
"5047",7283927,4,100
"5048",7283927,5,100
"5049",7283927,7,100
"5050",7283934,5,100
"5051",7283934,6,100
"5052",7283934,7,100
"5053",7283935,3,100
"5054",7283935,4,100
"5055",7283935,5,100
"5056",7283936,2,100
"5057",7283940,4,100
"5058",7283941,3,100
"5059",7283942,4,100
"5060",7283942,5,100
"5061",7283949,4,100
"5062",7283950,4,100
"5063",7283950,5,100
"5064",7283953,6,100
"5065",7283958,3,100
"5066",7283960,5,100
"5067",7283960,6,100
"5068",7283960,7,100
"5069",7283960,8,100
"5070",7283963,5,100
"5071",7283970,4,100
"5072",7283973,2,60
"5073",7283974,2,60
"5074",7283976,3,100
"5075",7283976,4,100
"5076",7283977,3,100
"5077",7283978,2,100
"5078",7283979,2,100
"5079",7283980,3,60
"5080",7283985,2,100
"5081",7283986,2,100
"5082",7283989,3,100
"5083",7283991,4,100
"5084",7283993,3,100
"5085",7284000,4,100
"5086",7284004,3,60
"5087",7284004,4,60
"5088",7284006,2,100
"5089",7284008,3,100
"5090",7284009,3,100
"5091",7284010,3,60
"5092",7284010,4,60
"5093",7284011,4,100
"5094",7284011,5,100
"5095",7284013,3,100
"5096",7284013,4,100
"5097",7284019,4,100
"5098",7284019,5,100
"5099",7284020,3,100
"5100",7284025,3,100
"5101",7284025,4,100
"5102",7284029,3,100
"5103",7284029,4,100
"5104",7284033,2,100
"5105",7284033,3,100
"5106",7284036,4,100
"5107",7284038,3,100
"5108",7284039,2,100
"5109",7284048,2,100
"5110",7284048,3,100
"5111",7284050,4,100
"5112",7284054,3,100
"5113",7284054,4,100
"5114",7284057,4,100
"5115",7284059,3,100
"5116",7284067,2,60
"5117",7284069,4,100
"5118",7284073,5,100
"5119",7284073,6,100
"5120",7284075,2,100
"5121",7284075,3,100
"5122",7284077,3,100
"5123",7284087,2,100
"5124",7284087,3,100
"5125",7284087,4,100
"5126",7284087,5,100
"5127",7284088,2,60
"5128",7284089,6,100
"5129",7284090,4,100
"5130",7284091,3,100
"5131",7284091,4,100
"5132",7284096,3,100
"5133",7284101,2,100
"5134",7284108,5,100
"5135",7284110,3,100
"5136",7284110,4,100
"5137",7284112,4,100
"5138",7284112,5,100
"5139",7284118,3,100
"5140",7284121,3,100
"5141",7284125,3,70
"5142",7284128,4,70
"5143",7284133,5,100
"5144",7284134,2,70
"5145",7284135,4,100
"5146",7284135,5,100
"5147",7284136,3,100
"5148",7284137,4,100
"5149",7284137,5,100
"5150",7284138,2,70
"5151",7284138,3,70
"5152",7284138,4,70
"5153",7284145,3,100
"5154",7284147,4,70
"5155",7284147,6,70
"5156",7284148,3,100
"5157",7284150,3,70
"5158",7284150,4,70
"5159",7284150,5,70
"5160",7284150,6,70
"5161",7284170,3,100
"5162",7284186,2,100
"5163",7284189,4,100
"5164",7284191,3,100
"5165",7284191,4,100
"5166",7284197,3,100
"5167",7284202,6,100
"5168",7284208,2,100
"5169",7284215,3,100
"5170",7284215,4,100
"5171",7284215,5,100
"5172",7284217,2,100
"5173",7284218,5,100
"5174",7284219,5,100
"5175",7284220,5,100
"5176",7284221,3,100
"5177",7284223,3,100
"5178",7284226,5,100
"5179",7284227,3,100
"5180",7284228,3,100
"5181",7284245,5,100
"5182",7284251,4,100
"5183",7284258,3,100
"5184",7284260,4,100
"5185",7284265,3,100
"5186",7284268,3,100
"5187",7284274,3,100
"5188",7284280,4,100
"5189",7284290,6,100
"5190",7284295,3,100
"5191",7284310,2,100
"5192",7284310,3,70
"5193",7284314,3,100
"5194",7284315,3,100
"5195",7284323,3,100
"5196",7284325,3,100
"5197",7284325,4,100
"5198",7284339,5,100
"5199",7284345,2,100
"5200",7284352,5,100
"5201",7284357,4,100
"5202",7284360,6,100
"5203",7284360,7,100
"5204",7284362,4,100
"5205",7284371,3,100
"5206",7284382,4,100
"5207",7284387,3,100
"5208",7284394,2,25
"5209",7284398,2,100
"5210",7284405,3,100
"5211",7284430,2,100
"5212",7284438,3,100
"5213",7284438,4,100
"5214",7284454,3,100
"5215",7284457,3,100
"5216",7284457,4,70
"5217",7284459,3,100
"5218",7284469,5,100
"5219",7284471,5,100
"5220",7284474,3,100
"5221",7284474,4,100
"5222",7284484,3,100
"5223",7284484,4,100
"5224",7284484,5,100
"5225",7284486,5,100
"5226",7284487,2,100
"5227",7284505,3,100
"5228",7284508,3,100
"5229",7284519,3,100
"5230",7284538,3,100
"5231",7284541,2,100
"5232",7284547,2,100
"5233",7284548,4,100
"5234",7284569,3,100
"5235",7284576,2,100
"5236",7284587,3,100
"5237",7284602,2,100
"5238",7284610,2,100
"5239",7284627,3,100
"5240",7284628,3,100
"5241",7284639,3,100
"5242",7284641,4,100
"5243",7284642,3,70
"5244",7284645,2,100
"5245",7284649,2,100
"5246",7284652,4,100
"5247",7284656,2,70
"5248",7284657,3,100
"5249",7284657,4,100
"5250",7284658,3,100
"5251",7284660,3,100
"5252",7284662,4,100
"5253",7284662,5,100
"5254",7284669,3,100
"5255",7284673,3,100
"5256",7284676,3,100
"5257",7284677,4,100
"5258",7284681,3,100
"5259",7284682,6,100
"5260",7284683,5,100
"5261",7284686,3,100
"5262",7284705,3,100
"5263",7284718,2,100
"5264",7284719,2,100
"5265",7284721,3,100
"5266",7284721,4,100
"5267",7284721,5,100
"5268",7284727,4,70
"5269",7284728,4,100
"5270",7284733,2,100
"5271",7284738,4,100
"5272",7284739,3,100
"5273",7284744,4,100
"5274",7284745,4,100
"5275",7284745,5,100
"5276",7284747,2,100
"5277",7284759,4,60
"5278",7284760,2,70
"5279",7284761,3,100
"5280",7284764,2,100
"5281",7284772,3,70
"5282",7284780,4,70
"5283",7284795,3,25
"5284",7284797,3,100
"5285",7284797,5,100
"5286",7284797,6,100
"5287",7284819,5,100
"5288",7284844,5,100
"5289",7284846,6,100
"5290",7284846,7,100
"5291",7284859,3,100
"5292",7284862,3,100
"5293",7284862,4,100
"5294",7284863,3,100
"5295",7284864,4,100
"5296",7284864,5,100
"5297",7284873,5,100
"5298",7284873,6,100
"5299",7284874,2,60
"5300",7284876,5,100
"5301",7284877,6,100
"5302",7284880,3,100
"5303",7284883,3,100
"5304",7284883,4,70
"5305",7284886,3,100
"5306",7284887,3,70
"5307",7284887,4,25
"5308",7284889,5,100
"5309",7284889,6,100
"5310",7284890,3,100
"5311",7284890,4,100
"5312",7284892,4,100
"5313",7284896,3,60
"5314",7284899,3,60
"5315",7284900,6,60
"5316",7284919,2,100
"5317",7284919,4,100
"5318",7284929,2,100
"5319",7284930,4,100
"5320",7284930,5,100
"5321",7284943,4,100
"5322",7284946,3,60
"5323",7284947,3,100
"5324",7284950,3,100
"5325",7284952,2,100
"5326",7284952,3,100
"5327",7284954,3,100
"5328",7284955,5,70
"5329",7284958,2,100
"5330",7284959,4,100
"5331",7284960,4,100
"5332",7284964,2,100
"5333",7284970,3,100
"5334",7284974,6,100
"5335",7284974,7,100
"5336",7284979,3,100
"5337",7284979,4,100
"5338",7284979,5,100
"5339",7284986,4,70
"5340",7284988,3,100
"5341",7284991,2,100
"5342",7284995,6,100
"5343",7285000,2,100
"5344",7285000,3,100
"5345",7285003,3,100
"5346",7285007,3,100
"5347",7285007,4,100
"5348",7285012,4,100
"5349",7285016,4,100
"5350",7285017,3,100
"5351",7285018,4,100
"5352",7285025,4,25
"5353",7285027,3,100
"5354",7285032,3,100
"5355",7285032,4,100
"5356",7285033,3,100
"5357",7285034,3,100
"5358",7285038,7,100
"5359",7285039,3,70
"5360",7285044,4,100
"5361",7285055,4,100
"5362",7285057,3,100
"5363",7285060,3,100
"5364",7285061,2,100
"5365",7285061,3,100
"5366",7285064,3,100
"5367",7285064,4,100
"5368",7285066,3,100
"5369",7285067,3,100
"5370",7285069,6,100
"5371",7285073,2,100
"5372",7285073,3,100
"5373",7285075,3,100
"5374",7285078,2,100
"5375",7285085,3,100
"5376",7285086,3,100
"5377",7285087,4,100
"5378",7285094,3,100
"5379",7285096,3,100
"5380",7285099,4,100
"5381",7285102,3,100
"5382",7285103,4,100
"5383",7285109,2,100
"5384",7285111,2,100
"5385",7285112,3,100
"5386",7285124,2,100
"5387",7285124,3,100
"5388",7285127,3,100
"5389",7285127,4,100
"5390",7285128,5,60
"5391",7285128,6,60
"5392",7285129,3,60
"5393",7285132,3,100
"5394",7285136,6,100
"5395",7285136,8,60
"5396",7285144,4,100
"5397",7285152,3,100
"5398",7285161,5,100
"5399",7285163,5,100
"5400",7285165,4,100
"5401",7285168,3,60
"5402",7285171,3,100
"5403",7285171,4,100
"5404",7285182,3,100
"5405",7285182,4,100
"5406",7285183,2,60
"5407",7285184,4,70
"5408",7285187,4,100
"5409",7285191,6,100
"5410",7285195,4,100
"5411",7285196,3,100
"5412",7285196,4,100
"5413",7285211,3,100
"5414",7285218,6,100
"5415",7285219,3,100
"5416",7285222,3,100
"5417",7285224,3,100
"5418",7285225,3,100
"5419",7285226,3,100
"5420",7285230,3,100
"5421",7285233,4,100
"5422",7285242,3,100
"5423",7285247,2,70
"5424",7285247,3,70
"5425",7285248,4,100
"5426",7285248,5,100
"5427",7285249,4,100
"5428",7285266,4,100
"5429",7285266,6,60
"5430",7285270,4,100
"5431",7285278,3,100
"5432",7285279,3,100
"5433",7285289,2,100
"5434",7285291,3,100
"5435",7285293,4,100
"5436",7285302,3,100
"5437",7285309,2,100
"5438",7285309,3,100
"5439",7285319,4,100
"5440",7285321,2,100
"5441",7285323,4,100
"5442",7285323,5,100
"5443",7285330,2,100
"5444",7285332,2,100
"5445",7285333,5,100
"5446",7285334,3,100
"5447",7285338,5,100
"5448",7285346,3,100
"5449",7285346,4,100
"5450",7285353,3,100
"5451",7285360,3,100
"5452",7285362,3,100
"5453",7285362,5,100
"5454",7285363,4,100
"5455",7285365,6,100
"5456",7285365,7,100
"5457",7285366,4,100
"5458",7285375,3,100
"5459",7285375,4,70
"5460",7285378,2,100
"5461",7285381,3,100
"5462",7285383,3,100
"5463",7285385,3,100
"5464",7285387,4,100
"5465",7285392,2,100
"5466",7285396,4,100
"5467",7285396,5,70
"5468",7285399,3,100
"5469",7285403,4,100
"5470",7285404,3,100
"5471",7285406,3,100
"5472",7285412,3,100
"5473",7285415,4,100
"5474",7285416,4,100
"5475",7285416,5,100
"5476",7285418,4,100
"5477",7285421,8,100
"5478",7285421,9,100
"5479",7285427,2,100
"5480",7285427,3,70
"5481",7285428,3,100
"5482",7285431,3,100
"5483",7285432,4,100
"5484",7285432,5,100
"5485",7285434,3,100
"5486",7285439,4,100
"5487",7285442,3,100
"5488",7285442,4,100
"5489",7285442,5,100
"5490",7285450,3,100
"5491",7285452,4,100
"5492",7285453,3,100
"5493",7285453,4,100
"5494",7285455,3,100
"5495",7285455,4,100
"5496",7285455,5,100
"5497",7285457,3,100
"5498",7285471,4,100
"5499",7285481,3,100
"5500",7285486,3,100
"5501",7285491,4,100
"5502",7285497,2,100
"5503",7285505,2,100
"5504",7285506,5,100
"5505",7285506,6,100
"5506",7285507,5,100
"5507",7285508,4,100
"5508",7285512,2,70
"5509",7285513,4,100
"5510",7285516,4,70
"5511",7285521,3,100
"5512",7285524,3,100
"5513",7285528,4,100
"5514",7285529,2,100
"5515",7285529,3,100
"5516",7285533,4,100
"5517",7285540,4,100
"5518",7285542,3,100
"5519",7285544,3,100
"5520",7285544,4,100
"5521",7285551,5,100
"5522",7285551,6,100
"5523",7285554,3,100
"5524",7285554,4,100
"5525",7285557,3,100
"5526",7285557,4,100
"5527",7285561,3,100
"5528",7285561,4,100
"5529",7285562,4,70
"5530",7285571,3,100
"5531",7285571,4,100
"5532",7285581,4,100
"5533",7285582,2,100
"5534",7285587,3,100
"5535",7285594,3,100
"5536",7285598,4,100
"5537",7285608,4,100
"5538",7285615,2,100
"5539",7285619,7,100
"5540",7285628,4,70
"5541",7285633,4,100
"5542",7285639,4,100
"5543",7285642,5,100
"5544",7285643,4,100
"5545",7285647,4,100
"5546",7285651,3,100
"5547",7285657,2,100
"5548",7285658,4,100
"5549",7285665,3,100
"5550",7285667,3,25
"5551",7285670,3,100
"5552",7285671,3,100
"5553",7285672,4,100
"5554",7285672,5,70
"5555",7285674,3,100
"5556",7285676,4,100
"5557",7285689,3,100
"5558",7285694,3,100
"5559",7285695,3,100
"5560",7285701,4,100
"5561",7285702,3,100
"5562",7285710,4,100
"5563",7285711,3,100
"5564",7285711,4,100
"5565",7285720,4,100
"5566",7285726,4,100
"5567",7285730,3,100
"5568",7285730,4,100
"5569",7285735,3,60
"5570",7285735,4,70
"5571",7285736,3,100
"5572",7285740,3,100
"5573",7285740,4,100
"5574",7285744,4,70
"5575",7285748,3,100
"5576",7285752,3,100
"5577",7285752,4,70
"5578",7285755,5,100
"5579",7285756,3,100
"5580",7285757,3,100
"5581",7285768,2,100
"5582",7285774,10,70
"5583",7285774,8,70
"5584",7285774,9,70
"5585",7285776,3,100
"5586",7285783,4,100
"5587",7285783,5,100
"5588",7285787,4,100
"5589",7285787,5,100
"5590",7285791,5,100
"5591",7285795,4,100
"5592",7285803,3,100
"5593",7285808,3,100
"5594",7285819,5,80
"5595",7285826,3,100
"5596",7285839,5,100
"5597",7285840,4,100
"5598",7285840,7,100
"5599",7285843,3,100
"5600",7285847,4,100
"5601",7285850,4,100
"5602",7285851,4,100
"5603",7285862,3,100
"5604",7285864,4,100
"5605",7285867,3,70
"5606",7285875,6,100
"5607",7285876,5,100
"5608",7285876,6,70
"5609",7285877,4,100
"5610",7285877,5,100
"5611",7285879,5,100
"5612",7285882,2,100
"5613",7285883,3,100
"5614",7285889,3,100
"5615",7285907,3,100
"5616",7285908,3,100
"5617",7285910,3,100
"5618",7285911,3,70
"5619",7285916,5,100
"5620",7285920,3,100
"5621",7285922,2,100
"5622",7285929,3,100
"5623",7285929,4,100
"5624",7285935,3,100
"5625",7285938,3,70
"5626",7285940,5,100
"5627",7285944,4,100
"5628",7285951,2,100
"5629",7285954,3,70
"5630",7285956,2,100
"5631",7286000,6,100
"5632",7286001,3,100
"5633",7286002,4,100
"5634",7286003,5,100
"5635",7286005,3,100
"5636",7286010,3,100
"5637",7286012,2,100
"5638",7286016,4,100
"5639",7286017,3,100
"5640",7286019,3,100
"5641",7286028,3,100
"5642",7286032,4,100
"5643",7286033,11,100
"5644",7286033,5,100
"5645",7286033,6,100
"5646",7286033,7,100
"5647",7286038,3,100
"5648",7286043,3,100
"5649",7286045,3,100
"5650",7286045,4,100
"5651",7286046,3,100
"5652",7286047,3,100
"5653",7286047,4,100
"5654",7286048,4,100
"5655",7286049,6,100
"5656",7286050,3,100
"5657",7286050,4,100
"5658",7286055,4,100
"5659",7286066,5,100
"5660",7286066,6,100
"5661",7286068,3,100
"5662",7286068,4,100
"5663",7286073,4,100
"5664",7286076,3,100
"5665",7286078,4,100
"5666",7286081,3,100
"5667",7286085,3,70
"5668",7286085,4,70
"5669",7286086,5,100
"5670",7286087,3,100
"5671",7286088,4,100
"5672",7286088,5,100
"5673",7286103,3,100
"5674",7286107,2,100
"5675",7286107,3,100
"5676",7286109,3,60
"5677",7286115,3,100
"5678",7286116,3,100
"5679",7286121,5,100
"5680",7286126,4,100
"5681",7286126,5,100
"5682",7286128,6,100
"5683",7286130,4,100
"5684",7286130,5,100
"5685",7286133,4,100
"5686",7286138,3,100
"5687",7286138,4,100
"5688",7286139,2,100
"5689",7286139,3,100
"5690",7286140,3,100
"5691",7286140,4,100
"5692",7286141,3,100
"5693",7286155,3,100
"5694",7286155,4,100
"5695",7286170,3,100
"5696",7286171,8,100
"5697",7286177,3,100
"5698",7286180,5,100
"5699",7286187,3,100
"5700",7286188,3,100
"5701",7286189,3,100
"5702",7286199,2,100
"5703",7286201,3,100
"5704",7286201,4,100
"5705",7286211,2,100
"5706",7286219,2,70
"5707",7286221,5,100
"5708",7286225,5,25
"5709",7286229,3,100
"5710",7286234,2,100
"5711",7286243,5,100
"5712",7286243,6,100
"5713",7286246,3,100
"5714",7286246,4,100
"5715",7286248,3,70
"5716",7286248,3,70
"5717",7286248,5,100
"5718",7286248,9,100
"5719",7286253,3,100
"5720",7286253,4,100
"5721",7286254,4,70
"5722",7286254,5,70
"5723",7286254,6,70
"5724",7286259,3,100
"5725",7286260,2,70
"5726",7286267,4,100
"5727",7286273,4,100
"5728",7286278,5,100
"5729",7286279,4,100
"5730",7286280,4,100
"5731",7286294,2,100
"5732",7286296,5,100
"5733",7286296,6,100
"5734",7286300,3,100
"5735",7286300,4,100
"5736",7286304,3,100
"5737",7286313,2,60
"5738",7286313,3,60
"5739",7286314,3,100
"5740",7286327,3,100
"5741",7286327,4,100
"5742",7286332,3,100
"5743",7286333,4,70
"5744",7286337,5,100
"5745",7286338,4,100
"5746",7286341,3,60
"5747",7286341,4,60
"5748",7286342,5,100
"5749",7286350,2,100
"5750",7286351,3,100
"5751",7286352,3,100
"5752",7286359,3,100
"5753",7286363,4,100
"5754",7286364,3,100
"5755",7286365,5,100
"5756",7286374,2,100
"5757",7286377,4,100
"5758",7286380,5,60
"5759",7286383,3,100
"5760",7286383,4,100
"5761",7286387,3,100
"5762",7286388,3,100
"5763",7286392,3,100
"5764",7286393,3,100
"5765",7286401,3,70
"5766",7286407,3,100
"5767",7286410,3,100
"5768",7286410,4,100
"5769",7286421,3,70
"5770",7286425,4,25
"5771",7286427,5,60
"5772",7286428,3,100
"5773",7286433,3,100
"5774",7286440,4,100
"5775",7286443,4,100
"5776",7286448,6,100
"5777",7286454,3,100
"5778",7286457,5,100
"5779",7286459,3,100
"5780",7286462,3,100
"5781",7286464,6,100
"5782",7286466,3,100
"5783",7286467,3,100
"5784",7286469,2,60
"5785",7286469,3,100
"5786",7286469,4,100
"5787",7286471,3,100
"5788",7286472,4,100
"5789",7286475,3,60
"5790",7286477,5,100
"5791",7286477,6,100
"5792",7286481,3,100
"5793",7286493,3,100
"5794",7286493,4,100
"5795",7286495,5,100
"5796",7286496,3,100
"5797",7286496,4,100
