"","DIRECTORIO","SECUENCIA_ENCUESTA","Satisfaccion"
"4992",7281606,4,48
"4993",7281606,5,12
"4994",7281606,6,48
"4995",7281606,7,12
"4996",7281607,6,64
"4997",7281609,2,26
"4998",7281611,3,32
"4999",7281612,4,48
"5000",7281614,4,48
"5001",7281616,2,64
"5002",7281630,3,32
"5003",7281633,3,48
"5004",7281633,4,64
"5005",7281635,3,64
"5006",7281640,3,32
"5007",7281640,4,32
"5008",7281645,3,64
"5009",7281645,4,64
"5010",7281658,4,64
"5011",7281663,3,64
"5012",7281678,3,56
"5013",7281678,4,56
"5014",7281680,3,32
"5015",7281683,5,32
"5016",7281689,3,32
"5017",7281693,4,32
"5018",7281698,4,32
"5019",7281712,3,48
"5020",7281713,4,64
"5021",7281720,3,64
"5022",7281723,3,64
"5023",7281724,4,64
"5024",7281728,3,48
"5025",7281728,4,48
"5026",7281730,4,48
"5027",7281736,4,48
"5028",7281744,3,40
"5029",7281746,3,48
"5030",7281754,3,64
"5031",7281755,3,64
"5032",7281758,4,64
"5033",7281761,3,64
"5034",7281775,2,48
"5035",7281775,3,48
"5036",7281778,4,48
"5037",7281780,3,48
"5038",7281780,4,48
"5039",7281783,3,48
"5040",7281786,5,48
"5041",7281791,4,48
"5042",7281799,2,48
"5043",7281799,3,48
"5044",7281807,4,48
"5045",7281807,5,48
"5046",7281807,6,48
"5047",7281808,4,48
"5048",7281808,5,48
"5049",7281809,3,48
"5050",7281810,3,48
"5051",7281810,6,48
"5052",7281812,6,48
"5053",7281812,7,40
"5054",7281817,3,48
"5055",7281817,4,40
"5056",7281818,3,40
"5057",7281819,4,48
"5058",7281820,2,48
"5059",7281820,3,40
"5060",7281823,2,48
"5061",7281823,3,48
"5062",7281823,4,40
"5063",7281829,4,48
"5064",7281831,5,48
"5065",7281832,4,48
"5066",7281832,5,48
"5067",7281832,6,48
"5068",7281835,4,48
"5069",7281842,3,48
"5070",7281842,4,48
"5071",7281842,5,48
"5072",7281843,11,40
"5073",7281844,4,48
"5074",7281844,5,48
"5075",7281845,2,48
"5076",7281845,3,48
"5077",7281849,5,48
"5078",7281851,3,48
"5079",7281851,4,40
"5080",7281855,10,40
"5081",7281855,11,40
"5082",7281855,6,48
"5083",7281855,7,48
"5084",7281855,9,48
"5085",7281857,3,48
"5086",7281857,4,48
"5087",7281865,4,48
"5088",7281866,4,48
"5089",7281878,7,40
"5090",7281879,11,48
"5091",7281879,6,40
"5092",7281879,9,40
"5093",7281882,4,48
"5094",7281882,5,48
"5095",7281883,3,26
"5096",7281883,4,48
"5097",7281884,3,40
"5098",7281888,3,48
"5099",7281896,3,48
"5100",7281899,4,64
"5101",7281899,5,64
"5102",7281900,4,64
"5103",7281900,5,64
"5104",7281900,6,64
"5105",7281906,5,48
"5106",7281910,4,48
"5107",7281911,4,28
"5108",7281914,3,48
"5109",7281914,4,40
"5110",7281917,3,48
"5111",7281917,4,40
"5112",7281921,2,48
"5113",7281921,3,48
"5114",7281932,5,48
"5115",7281934,4,48
"5116",7281934,5,48
"5117",7281934,7,48
"5118",7281936,3,64
"5119",7281945,3,64
"5120",7281957,3,48
"5121",7281958,2,48
"5122",7281958,3,48
"5123",7281963,2,48
"5124",7281966,3,40
"5125",7281972,3,40
"5126",7281973,5,56
"5127",7281977,4,48
"5128",7281978,3,64
"5129",7281978,4,64
"5130",7281980,4,48
"5131",7281980,5,48
"5132",7281980,6,40
"5133",7281987,3,64
"5134",7281987,4,64
"5135",7281988,3,64
"5136",7281989,4,48
"5137",7281990,4,64
"5138",7281995,3,48
"5139",7281996,10,48
"5140",7281996,9,64
"5141",7281997,3,48
"5142",7281999,3,48
"5143",7282004,3,48
"5144",7282005,3,48
"5145",7282005,4,40
"5146",7282006,7,48
"5147",7282006,8,48
"5148",7282007,5,48
"5149",7282008,3,48
"5150",7282011,3,48
"5151",7282011,4,48
"5152",7282016,4,48
"5153",7282020,4,48
"5154",7282021,4,48
"5155",7282029,3,48
"5156",7282029,4,48
"5157",7282031,3,48
"5158",7282032,4,48
"5159",7282034,4,48
"5160",7282036,3,14
"5161",7282039,5,40
"5162",7282040,3,48
"5163",7282043,3,48
"5164",7282043,4,48
"5165",7282049,3,40
"5166",7282053,3,48
"5167",7282053,4,26
"5168",7282055,3,48
"5169",7282055,4,48
"5170",7282056,4,32
"5171",7282064,3,48
"5172",7282064,4,48
"5173",7282069,3,32
"5174",7282078,5,48
"5175",7282082,3,32
"5176",7282085,4,56
"5177",7282093,3,48
"5178",7282094,4,32
"5179",7282097,4,32
"5180",7282102,4,48
"5181",7282104,5,32
"5182",7282123,3,20
"5183",7282126,3,48
"5184",7282129,3,48
"5185",7282132,4,48
"5186",7282132,5,48
"5187",7282136,4,64
"5188",7282136,5,64
"5189",7282145,6,64
"5190",7282146,3,40
"5191",7282150,5,48
"5192",7282152,3,48
"5193",7282152,4,40
"5194",7282154,4,48
"5195",7282154,5,48
"5196",7282154,6,40
"5197",7282161,3,48
"5198",7282161,4,48
"5199",7282161,5,40
"5200",7282162,4,48
"5201",7282162,5,48
"5202",7282164,4,64
"5203",7282164,5,48
"5204",7282165,3,48
"5205",7282167,3,48
"5206",7282168,4,48
"5207",7282171,3,64
"5208",7282171,4,64
"5209",7282172,3,48
"5210",7282173,3,48
"5211",7282173,4,48
"5212",7282176,4,64
"5213",7282176,5,64
"5214",7282177,3,48
"5215",7282177,4,48
"5216",7282180,3,48
"5217",7282189,3,64
"5218",7282194,3,40
"5219",7282195,6,64
"5220",7282196,2,56
"5221",7282197,3,48
"5222",7282198,4,64
"5223",7282198,5,40
"5224",7282202,3,48
"5225",7282202,4,48
"5226",7282203,3,48
"5227",7282207,4,48
"5228",7282207,5,48
"5229",7282208,3,48
"5230",7282216,3,12
"5231",7282217,3,40
"5232",7282217,4,40
"5233",7282221,6,48
"5234",7282221,7,48
"5235",7282223,3,48
"5236",7282227,4,48
"5237",7282227,7,48
"5238",7282227,8,48
"5239",7282227,9,48
"5240",7282228,4,48
"5241",7282232,3,40
"5242",7282238,5,56
"5243",7282241,3,40
"5244",7282241,4,40
"5245",7282245,3,48
"5246",7282252,4,48
"5247",7282252,5,14
"5248",7282253,3,64
"5249",7282253,4,64
"5250",7282256,2,48
"5251",7282257,3,48
"5252",7282257,4,40
"5253",7282265,3,48
"5254",7282265,4,48
"5255",7282265,5,48
"5256",7282271,3,40
"5257",7282273,3,48
"5258",7282273,4,40
"5259",7282275,3,64
"5260",7282278,3,48
"5261",7282283,3,64
"5262",7282284,3,48
"5263",7282288,3,48
"5264",7282292,7,48
"5265",7282292,8,20
"5266",7282292,9,48
"5267",7282294,2,48
"5268",7282294,3,28
"5269",7282294,4,14
"5270",7282295,4,12
"5271",7282296,3,48
"5272",7282298,4,48
"5273",7282301,5,64
"5274",7282303,6,48
"5275",7282304,2,40
"5276",7282307,3,64
"5277",7282311,4,48
"5278",7282315,4,48
"5279",7282316,3,48
"5280",7282318,4,48
"5281",7282323,4,64
"5282",7282325,3,12
"5283",7282329,3,48
"5284",7282331,3,48
"5285",7282331,4,48
"5286",7282335,3,48
"5287",7282342,3,48
"5288",7282348,3,48
"5289",7282351,3,48
"5290",7282355,3,48
"5291",7282355,4,48
"5292",7282356,3,48
"5293",7282356,4,48
"5294",7282360,5,48
"5295",7282364,3,48
"5296",7282365,4,48
"5297",7282365,5,48
"5298",7282367,4,48
"5299",7282368,3,40
"5300",7282369,3,48
"5301",7282372,3,48
"5302",7282375,3,48
"5303",7282376,5,48
"5304",7282377,4,48
"5305",7282377,5,48
"5306",7282377,6,40
"5307",7282379,5,48
"5308",7282379,6,48
"5309",7282381,4,48
"5310",7282386,10,48
"5311",7282386,11,40
"5312",7282386,6,48
"5313",7282386,9,26
"5314",7282390,4,48
"5315",7282393,5,48
"5316",7282394,4,48
"5317",7282394,5,48
"5318",7282394,7,48
"5319",7282394,8,40
"5320",7282395,3,48
"5321",7282397,6,48
"5322",7282397,7,48
"5323",7282400,3,32
"5324",7282400,4,32
"5325",7282403,4,32
"5326",7282417,5,56
"5327",7282422,3,48
"5328",7282430,5,64
"5329",7282433,3,56
"5330",7282436,4,40
"5331",7282443,2,56
"5332",7282444,4,28
"5333",7282444,7,48
"5334",7282444,9,48
"5335",7282446,3,64
"5336",7282447,3,64
"5337",7282450,3,48
"5338",7282450,4,40
"5339",7282457,4,48
"5340",7282460,3,48
"5341",7282461,2,48
"5342",7282467,5,48
"5343",7282467,6,64
"5344",7282471,2,64
"5345",7282471,3,40
"5346",7282473,3,48
"5347",7282473,4,48
"5348",7282479,2,56
"5349",7282481,4,56
"5350",7282483,3,64
"5351",7282484,4,64
"5352",7282486,3,48
"5353",7282486,4,64
"5354",7282491,4,64
"5355",7282491,6,64
"5356",7282496,3,48
"5357",7282503,3,48
"5358",7282504,2,48
"5359",7282506,4,64
"5360",7282509,3,40
"5361",7282512,3,48
"5362",7282512,4,48
"5363",7282513,4,32
"5364",7282513,5,32
"5365",7282521,4,56
"5366",7282522,3,48
"5367",7282535,3,48
"5368",7282535,4,48
"5369",7282539,3,24
"5370",7282546,5,32
"5371",7282551,2,32
"5372",7282558,2,32
"5373",7282559,3,28
"5374",7282559,4,32
"5375",7282560,4,32
"5376",7282567,3,14
"5377",7282569,4,32
"5378",7282569,5,32
"5379",7282570,5,32
"5380",7282576,2,24
"5381",7282579,3,32
"5382",7282579,4,24
"5383",7282581,4,32
"5384",7282591,2,32
"5385",7282595,4,48
"5386",7282601,4,32
"5387",7282604,3,18
"5388",7282606,2,32
"5389",7282612,3,48
"5390",7282615,3,40
"5391",7282619,3,32
"5392",7282619,4,24
"5393",7282622,5,32
"5394",7282625,3,32
"5395",7282626,4,32
"5396",7282628,3,32
"5397",7282628,4,24
"5398",7282630,5,40
"5399",7282631,5,24
"5400",7282631,6,32
"5401",7282634,2,48
"5402",7282634,3,48
"5403",7282658,5,48
"5404",7282658,6,40
"5405",7282669,3,56
"5406",7282672,4,48
"5407",7282674,3,48
"5408",7282675,4,48
"5409",7282676,3,48
"5410",7282676,4,48
"5411",7282677,4,48
"5412",7282683,3,64
"5413",7282684,3,64
"5414",7282700,4,56
"5415",7282700,5,56
"5416",7282702,4,64
"5417",7282703,3,48
"5418",7282715,3,64
"5419",7282725,6,40
"5420",7282732,3,48
"5421",7282737,3,48
"5422",7282737,4,48
"5423",7282745,3,48
"5424",7282746,5,56
"5425",7282747,3,32
"5426",7282750,3,48
"5427",7282750,4,48
"5428",7282755,3,32
"5429",7282763,4,40
"5430",7282774,6,48
"5431",7282778,4,48
"5432",7282779,2,56
"5433",7282786,3,48
"5434",7282792,5,48
"5435",7282795,4,48
"5436",7282797,2,48
"5437",7282799,2,48
"5438",7282802,5,48
"5439",7282806,2,48
"5440",7282806,3,48
"5441",7282807,3,48
"5442",7282810,2,48
"5443",7282811,3,56
"5444",7282814,4,48
"5445",7282817,4,48
"5446",7282817,5,48
"5447",7282821,2,40
"5448",7282824,3,48
"5449",7282824,4,48
"5450",7282824,5,40
"5451",7282833,4,48
"5452",7282838,4,48
"5453",7282839,3,48
"5454",7282840,3,48
"5455",7282840,4,48
"5456",7282847,4,48
"5457",7282861,5,48
"5458",7282861,6,48
"5459",7282862,3,32
"5460",7282863,3,48
"5461",7282863,4,48
"5462",7282878,3,56
"5463",7282886,5,48
"5464",7282889,3,48
"5465",7282891,5,48
"5466",7282898,5,48
"5467",7282907,4,48
"5468",7282909,2,48
"5469",7282911,4,48
"5470",7282912,4,48
"5471",7282913,3,56
"5472",7282915,3,64
"5473",7282915,4,40
"5474",7282917,2,56
"5475",7282920,4,64
"5476",7282921,2,64
"5477",7282923,2,32
"5478",7282924,4,14
"5479",7282926,3,64
"5480",7282929,4,48
"5481",7282935,6,48
"5482",7282935,7,48
"5483",7282935,8,48
"5484",7282942,5,64
"5485",7282943,3,64
"5486",7282944,3,48
"5487",7282946,2,64
"5488",7282947,4,48
"5489",7282950,3,48
"5490",7282957,4,48
"5491",7282967,3,48
"5492",7282969,3,48
"5493",7282970,5,48
"5494",7282975,4,56
"5495",7282980,3,48
"5496",7282985,4,48
"5497",7282988,4,48
"5498",7282988,5,48
"5499",7282992,3,48
"5500",7282992,6,26
"5501",7282994,3,64
"5502",7282999,3,48
"5503",7283003,4,48
"5504",7283005,3,28
"5505",7283005,6,32
"5506",7283020,2,48
"5507",7283022,4,48
"5508",7283031,4,48
"5509",7283033,3,48
"5510",7283035,4,48
"5511",7283037,7,48
"5512",7283039,4,64
"5513",7283041,2,48
"5514",7283042,3,64
"5515",7283043,3,14
"5516",7283046,2,48
"5517",7283048,3,48
"5518",7283051,6,48
"5519",7283052,5,48
"5520",7283054,4,40
"5521",7283054,5,40
"5522",7283056,3,56
"5523",7283056,4,48
"5524",7283057,3,48
"5525",7283058,3,64
"5526",7283062,5,32
"5527",7283067,4,48
"5528",7283067,5,48
"5529",7283068,5,64
"5530",7283069,4,48
"5531",7283073,3,40
"5532",7283080,2,48
"5533",7283080,3,48
"5534",7283090,2,48
"5535",7283090,3,48
"5536",7283092,4,48
"5537",7283097,3,48
"5538",7283101,5,48
"5539",7283101,6,64
"5540",7283102,6,56
"5541",7283104,2,48
"5542",7283104,3,48
"5543",7283105,5,48
"5544",7283105,6,48
"5545",7283106,3,40
"5546",7283107,5,48
"5547",7283107,6,48
"5548",7283107,7,48
"5549",7283108,4,48
"5550",7283109,4,48
"5551",7283109,5,40
"5552",7283113,3,48
"5553",7283116,3,32
"5554",7283119,3,48
"5555",7283119,4,48
"5556",7283120,3,48
"5557",7283120,4,48
"5558",7283122,3,32
"5559",7283122,4,32
"5560",7283124,5,48
"5561",7283125,4,48
"5562",7283125,5,48
"5563",7283129,3,48
"5564",7283129,4,26
"5565",7283130,3,32
"5566",7283132,4,48
"5567",7283135,5,32
"5568",7283137,3,48
"5569",7283146,3,48
"5570",7283146,4,48
"5571",7283150,3,56
"5572",7283151,3,56
"5573",7283152,3,48
"5574",7283152,4,48
"5575",7283155,5,56
"5576",7283155,6,14
"5577",7283163,4,48
"5578",7283169,4,64
"5579",7283172,3,48
"5580",7283173,3,48
"5581",7283173,4,48
"5582",7283173,5,48
"5583",7283173,6,40
"5584",7283174,4,48
"5585",7283187,4,48
"5586",7283191,6,40
"5587",7283194,2,48
"5588",7283196,3,20
"5589",7283196,4,14
"5590",7283196,4,32
"5591",7283198,4,48
"5592",7283200,3,32
"5593",7283205,3,40
"5594",7283209,2,64
"5595",7283213,3,28
"5596",7283217,4,64
"5597",7283226,3,48
"5598",7283234,4,64
"5599",7283236,4,56
"5600",7283241,4,48
"5601",7283241,5,48
"5602",7283242,5,48
"5603",7283265,2,48
"5604",7283270,3,48
"5605",7283271,6,32
"5606",7283271,7,32
"5607",7283272,2,40
"5608",7283273,4,64
"5609",7283274,4,64
"5610",7283274,5,64
"5611",7283275,4,64
"5612",7283278,4,64
"5613",7283287,2,64
"5614",7283291,3,48
"5615",7283292,3,40
"5616",7283292,4,48
"5617",7283292,5,48
"5618",7283292,6,12
"5619",7283298,3,48
"5620",7283305,4,48
"5621",7283308,3,18
"5622",7283314,7,48
"5623",7283316,4,48
"5624",7283318,4,48
"5625",7283320,3,40
"5626",7283320,4,32
"5627",7283325,3,48
"5628",7283345,3,64
"5629",7283345,4,64
"5630",7283349,2,48
"5631",7283351,4,64
"5632",7283356,4,48
"5633",7283357,5,64
"5634",7283358,4,64
"5635",7283360,4,40
"5636",7283360,5,48
"5637",7283361,3,48
"5638",7283372,3,64
"5639",7283372,4,64
"5640",7283375,3,14
"5641",7283378,3,48
"5642",7283378,4,48
"5643",7283381,3,48
"5644",7283381,4,48
"5645",7283381,5,40
"5646",7283382,3,48
"5647",7283384,3,56
"5648",7283387,3,48
"5649",7283389,4,48
"5650",7283390,4,56
"5651",7283399,3,48
"5652",7283405,3,48
"5653",7283407,3,48
"5654",7283412,2,56
"5655",7283415,6,56
"5656",7283439,3,48
"5657",7283445,3,64
"5658",7283453,3,48
"5659",7283464,3,48
"5660",7283466,2,48
"5661",7283471,4,48
"5662",7283471,6,48
"5663",7283476,3,64
"5664",7283479,3,48
"5665",7283479,4,40
"5666",7283479,6,40
"5667",7283494,4,48
"5668",7283496,4,48
"5669",7283497,3,48
"5670",7283500,3,48
"5671",7283500,4,48
"5672",7283511,2,32
"5673",7283512,3,32
"5674",7283514,3,48
"5675",7283515,2,48
"5676",7283515,3,48
"5677",7283515,4,48
"5678",7283519,4,32
"5679",7283524,3,64
"5680",7283524,4,56
"5681",7283527,3,48
"5682",7283527,4,56
"5683",7283528,3,64
"5684",7283531,4,48
"5685",7283536,3,64
"5686",7283536,4,64
"5687",7283537,3,48
"5688",7283538,10,40
"5689",7283538,9,48
"5690",7283551,2,48
"5691",7283554,2,56
"5692",7283566,3,48
"5693",7283570,4,48
"5694",7283571,3,48
"5695",7283575,3,48
"5696",7283588,3,48
"5697",7283589,2,48
"5698",7283589,3,48
"5699",7283593,3,56
"5700",7283593,4,48
"5701",7283594,4,48
"5702",7283599,2,48
"5703",7283600,5,48
"5704",7283600,6,40
"5705",7283602,3,48
"5706",7283602,4,48
"5707",7283607,4,48
"5708",7283616,4,48
"5709",7283617,5,48
"5710",7283617,6,48
"5711",7283618,5,48
"5712",7283624,4,48
"5713",7283625,4,48
"5714",7283633,3,48
"5715",7283639,3,48
"5716",7283639,4,48
"5717",7283640,5,48
"5718",7283640,6,48
"5719",7283641,4,48
"5720",7283642,4,64
"5721",7283648,5,48
"5722",7283655,6,48
"5723",7283658,3,48
"5724",7283661,3,48
"5725",7283661,4,48
"5726",7283664,5,48
"5727",7283664,6,26
"5728",7283664,7,48
"5729",7283664,8,48
"5730",7283667,3,48
"5731",7283667,4,48
"5732",7283670,3,32
"5733",7283671,3,64
"5734",7283675,3,64
"5735",7283678,3,64
"5736",7283678,4,64
"5737",7283682,3,32
"5738",7283682,4,32
"5739",7283685,9,40
"5740",7283687,3,64
"5741",7283697,4,48
"5742",7283712,5,40
"5743",7283714,3,40
"5744",7283716,4,48
"5745",7283716,5,48
"5746",7283717,3,40
"5747",7283718,3,48
"5748",7283718,4,48
"5749",7283718,5,40
"5750",7283719,3,40
"5751",7283719,4,40
"5752",7283722,5,48
"5753",7283723,3,48
"5754",7283725,3,48
"5755",7283725,4,40
"5756",7283731,4,48
"5757",7283732,2,48
"5758",7283734,3,48
"5759",7283735,2,56
"5760",7283737,5,64
"5761",7283738,6,40
"5762",7283741,5,56
"5763",7283742,4,40
"5764",7283742,8,48
"5765",7283747,3,64
"5766",7283752,3,48
"5767",7283755,3,48
"5768",7283755,4,48
"5769",7283755,5,40
"5770",7283759,3,56
"5771",7283759,4,48
"5772",7283777,6,40
"5773",7283779,3,48
"5774",7283783,3,48
"5775",7283786,4,48
"5776",7283786,8,48
"5777",7283789,2,56
"5778",7283789,3,48
"5779",7283790,3,48
"5780",7283797,2,48
"5781",7283799,3,48
"5782",7283800,4,48
"5783",7283800,5,40
"5784",7283802,4,64
"5785",7283802,5,64
"5786",7283813,5,32
"5787",7283819,3,48
"5788",7283819,4,40
"5789",7283823,4,32
"5790",7283826,5,40
"5791",7283827,3,64
"5792",7283828,3,32
"5793",7283830,3,32
"5794",7283830,4,24
"5795",7283831,4,48
"5796",7283831,5,40
"5797",7283835,3,64
"5798",7283840,4,32
"5799",7283840,5,32
"5800",7283846,2,32
"5801",7283846,3,24
"5802",7283847,5,40
"5803",7283848,2,32
"5804",7283862,2,64
"5805",7283864,3,32
"5806",7283869,2,48
"5807",7283872,3,40
"5808",7283875,3,48
"5809",7283886,5,48
"5810",7283888,2,48
"5811",7283889,2,48
"5812",7283890,5,48
"5813",7283890,6,48
"5814",7283891,4,48
"5815",7283892,3,56
"5816",7283892,4,56
"5817",7283905,3,56
"5818",7283908,3,32
"5819",7283909,5,56
"5820",7283911,3,32
"5821",7283911,4,32
"5822",7283912,2,32
"5823",7283914,3,48
"5824",7283914,4,48
"5825",7283920,2,56
"5826",7283921,2,48
"5827",7283923,2,48
"5828",7283923,3,40
"5829",7283925,4,48
"5830",7283926,11,56
"5831",7283926,5,56
"5832",7283927,4,48
"5833",7283927,5,48
"5834",7283927,7,48
"5835",7283934,5,48
"5836",7283934,6,48
"5837",7283934,7,40
"5838",7283935,3,56
"5839",7283935,4,40
"5840",7283935,5,40
"5841",7283936,2,48
"5842",7283940,3,48
"5843",7283940,4,48
"5844",7283941,3,48
"5845",7283942,4,48
"5846",7283942,5,48
"5847",7283949,4,48
"5848",7283950,4,64
"5849",7283950,5,40
"5850",7283953,6,56
"5851",7283958,3,32
"5852",7283960,5,32
"5853",7283960,6,32
"5854",7283960,7,32
"5855",7283960,8,24
"5856",7283963,5,48
"5857",7283964,3,48
"5858",7283970,4,48
"5859",7283973,2,28
"5860",7283974,2,12
"5861",7283976,3,32
"5862",7283976,4,24
"5863",7283977,3,32
"5864",7283978,2,32
"5865",7283979,2,20
"5866",7283980,3,20
"5867",7283981,3,32
"5868",7283985,2,32
"5869",7283986,2,24
"5870",7283989,3,32
"5871",7283991,4,32
"5872",7283993,3,32
"5873",7283995,2,32
"5874",7284000,4,32
"5875",7284004,3,28
"5876",7284004,4,28
"5877",7284006,2,40
"5878",7284008,3,40
"5879",7284009,3,40
"5880",7284010,3,28
"5881",7284010,4,14
"5882",7284011,3,48
"5883",7284011,4,48
"5884",7284011,5,40
"5885",7284013,3,48
"5886",7284013,4,48
"5887",7284019,4,48
"5888",7284019,5,40
"5889",7284020,3,40
"5890",7284025,3,48
"5891",7284025,4,48
"5892",7284029,3,48
"5893",7284029,4,40
"5894",7284033,2,48
"5895",7284033,3,48
"5896",7284036,4,48
"5897",7284038,3,40
"5898",7284039,2,40
"5899",7284048,2,48
"5900",7284048,3,48
"5901",7284050,4,48
"5902",7284054,3,32
"5903",7284054,4,48
"5904",7284057,4,48
"5905",7284059,3,48
"5906",7284067,2,40
"5907",7284069,3,48
"5908",7284069,4,40
"5909",7284073,5,48
"5910",7284073,6,40
"5911",7284075,2,48
"5912",7284075,3,40
"5913",7284077,3,48
"5914",7284087,2,48
"5915",7284087,3,48
"5916",7284087,4,48
"5917",7284087,5,40
"5918",7284088,2,48
"5919",7284089,6,40
"5920",7284090,4,40
"5921",7284091,3,48
"5922",7284091,4,48
"5923",7284094,7,48
"5924",7284095,3,48
"5925",7284095,4,18
"5926",7284096,3,48
"5927",7284101,2,48
"5928",7284108,5,40
"5929",7284110,2,48
"5930",7284110,3,48
"5931",7284110,4,48
"5932",7284112,3,48
"5933",7284112,4,48
"5934",7284112,5,40
"5935",7284113,5,48
"5936",7284117,4,56
"5937",7284118,3,56
"5938",7284121,3,64
"5939",7284125,3,20
"5940",7284128,4,48
"5941",7284133,5,40
"5942",7284134,2,12
"5943",7284135,3,48
"5944",7284135,4,48
"5945",7284135,5,40
"5946",7284136,3,48
"5947",7284137,4,48
"5948",7284137,5,40
"5949",7284138,2,28
"5950",7284138,3,20
"5951",7284138,4,20
"5952",7284145,3,40
"5953",7284147,4,48
"5954",7284147,6,48
"5955",7284148,3,40
"5956",7284150,3,28
"5957",7284150,4,28
"5958",7284150,5,28
"5959",7284150,6,20
"5960",7284170,3,48
"5961",7284186,2,48
"5962",7284189,4,40
"5963",7284191,3,40
"5964",7284191,4,40
"5965",7284197,3,64
"5966",7284202,6,56
"5967",7284206,4,48
"5968",7284208,2,48
"5969",7284215,3,64
"5970",7284215,4,56
"5971",7284215,5,56
"5972",7284215,8,56
"5973",7284217,2,48
"5974",7284218,5,40
"5975",7284219,5,48
"5976",7284220,5,40
"5977",7284221,3,40
"5978",7284223,3,40
"5979",7284226,5,48
"5980",7284227,3,48
"5981",7284228,3,48
"5982",7284241,3,48
"5983",7284245,5,64
"5984",7284251,4,64
"5985",7284258,3,48
"5986",7284260,4,64
"5987",7284265,3,64
"5988",7284268,3,56
"5989",7284274,3,64
"5990",7284280,4,48
"5991",7284290,6,48
"5992",7284291,3,48
"5993",7284295,3,48
"5994",7284296,4,56
"5995",7284298,3,26
"5996",7284310,2,40
"5997",7284310,3,14
"5998",7284313,4,48
"5999",7284314,3,40
"6000",7284315,3,48
"6001",7284323,3,64
"6002",7284325,3,64
"6003",7284325,4,56
"6004",7284339,4,64
"6005",7284339,5,64
"6006",7284345,2,64
"6007",7284350,4,48
"6008",7284352,5,48
"6009",7284357,4,40
"6010",7284360,6,48
"6011",7284360,7,40
"6012",7284362,4,48
"6013",7284364,4,64
"6014",7284366,4,64
"6015",7284371,3,48
"6016",7284378,3,48
"6017",7284382,3,48
"6018",7284382,4,48
"6019",7284387,3,48
"6020",7284391,3,48
"6021",7284394,2,28
"6022",7284398,2,32
"6023",7284405,3,48
"6024",7284430,2,48
"6025",7284438,3,48
"6026",7284438,4,48
"6027",7284453,4,48
"6028",7284454,3,64
"6029",7284457,3,40
"6030",7284457,4,40
"6031",7284459,3,48
"6032",7284469,5,48
"6033",7284471,5,48
"6034",7284474,3,48
"6035",7284474,4,48
"6036",7284484,3,48
"6037",7284484,4,48
"6038",7284484,5,48
"6039",7284486,5,48
"6040",7284487,2,40
"6041",7284505,3,32
"6042",7284508,3,48
"6043",7284519,3,24
"6044",7284528,2,48
"6045",7284538,3,48
"6046",7284541,2,48
"6047",7284547,2,32
"6048",7284548,4,48
"6049",7284569,3,48
"6050",7284576,2,48
"6051",7284587,3,40
"6052",7284592,2,48
"6053",7284602,2,48
"6054",7284610,2,48
"6055",7284627,3,48
"6056",7284628,3,40
"6057",7284639,3,48
"6058",7284641,4,40
"6059",7284642,3,40
"6060",7284645,2,48
"6061",7284649,2,24
"6062",7284652,4,48
"6063",7284656,2,14
"6064",7284657,3,48
"6065",7284657,4,48
"6066",7284658,3,48
"6067",7284660,3,48
"6068",7284662,3,48
"6069",7284662,4,48
"6070",7284662,5,48
"6071",7284669,3,40
"6072",7284673,3,48
"6073",7284676,3,48
"6074",7284677,4,48
"6075",7284681,3,48
"6076",7284682,6,48
"6077",7284683,5,48
"6078",7284686,3,48
"6079",7284705,3,64
"6080",7284713,4,48
"6081",7284718,2,64
"6082",7284719,2,48
"6083",7284721,3,48
"6084",7284721,4,48
"6085",7284721,5,40
"6086",7284724,2,64
"6087",7284727,4,28
"6088",7284728,3,32
"6089",7284728,4,32
"6090",7284733,2,48
"6091",7284738,4,32
"6092",7284739,3,32
"6093",7284744,4,64
"6094",7284745,3,32
"6095",7284745,4,32
"6096",7284745,5,32
"6097",7284747,2,64
"6098",7284759,4,14
"6099",7284760,2,48
"6100",7284761,3,64
"6101",7284764,2,24
"6102",7284772,2,48
"6103",7284772,3,48
"6104",7284780,4,20
"6105",7284795,3,32
"6106",7284797,3,64
"6107",7284797,5,48
"6108",7284797,6,48
"6109",7284819,4,32
"6110",7284819,5,32
"6111",7284820,4,32
"6112",7284842,3,32
"6113",7284843,4,32
"6114",7284844,5,32
"6115",7284846,5,32
"6116",7284846,6,32
"6117",7284846,7,32
"6118",7284859,3,48
"6119",7284862,3,56
"6120",7284862,4,56
"6121",7284863,3,56
"6122",7284864,3,48
"6123",7284864,4,48
"6124",7284864,5,48
"6125",7284873,5,56
"6126",7284873,6,56
"6127",7284874,2,48
"6128",7284876,5,56
"6129",7284877,6,56
"6130",7284880,2,56
"6131",7284880,3,56
"6132",7284883,3,24
"6133",7284883,4,24
"6134",7284886,3,56
"6135",7284887,3,18
"6136",7284887,4,14
"6137",7284889,4,32
"6138",7284889,5,24
"6139",7284889,6,24
"6140",7284890,3,56
"6141",7284890,4,56
"6142",7284892,3,56
"6143",7284892,4,56
"6144",7284896,3,48
"6145",7284899,3,48
"6146",7284900,6,48
"6147",7284919,2,48
"6148",7284919,4,48
"6149",7284929,2,48
"6150",7284930,4,32
"6151",7284930,5,32
"6152",7284943,4,32
"6153",7284946,3,28
"6154",7284947,3,32
