"","DIRECTORIO","SECUENCIA_ENCUESTA","Satisfaccion"
"1115",7251965,1,86
"1116",7251966,1,40
"1117",7251971,1,43
"1118",7251979,1,44
"1119",7251980,1,43
"1120",7251983,1,26
"1121",7251987,1,51
"1122",7252003,1,40
"1123",7252004,1,33
"1124",7252007,1,70
"1125",7252008,1,33
"1126",7252010,1,75
"1127",7252013,1,40
"1128",7252024,1,81
"1129",7252025,1,65
"1130",7252027,1,61
"1131",7252028,1,76
"1132",7252032,1,25
"1133",7252034,1,79
"1134",7252036,1,64
"1135",7252039,1,86
"1136",7252046,1,78
"1137",7252048,1,17
"1138",7252050,1,66
"1139",7252052,1,86
"1140",7252057,1,86
"1141",7252060,1,76
"1142",7252068,1,56
"1143",7252082,1,81
"1144",7252083,1,91
"1145",7252084,1,66
"1146",7252086,1,27
"1147",7252090,1,59
"1148",7252095,1,86
"1149",7252096,1,81
"1150",7252129,1,54
"1151",7252151,1,55
"1152",7252158,1,86
"1153",7252171,1,52
"1154",7252183,1,86
"1155",7252184,1,71
"1156",7252185,1,86
"1157",7252187,1,91
"1158",7252189,1,33
"1159",7252199,1,66
"1160",7252201,1,50
"1161",7252210,1,81
"1162",7252213,1,91
"1163",7252214,1,66
"1164",7252219,1,76
"1165",7252225,1,91
"1166",7252234,1,71
"1167",7252239,1,91
"1168",7252241,1,76
"1169",7252242,1,67
"1170",7252244,1,61
"1171",7252245,1,71
"1172",7252255,1,27
"1173",7252273,1,65
"1174",7252297,1,91
"1175",7252299,1,79
"1176",7252313,1,86
"1177",7252316,1,81
"1178",7252328,1,76
"1179",7252333,1,81
"1180",7252336,1,81
"1181",7252337,1,91
"1182",7252338,1,32
"1183",7252340,1,76
"1184",7252361,1,86
"1185",7252362,1,41
"1186",7252363,1,77
"1187",7252366,1,75
"1188",7252379,1,82
"1189",7252381,1,72
"1190",7252382,1,25
"1191",7252389,1,91
"1192",7252392,1,91
"1193",7252393,1,91
"1194",7252398,1,23
"1195",7252405,1,91
"1196",7252408,1,87
"1197",7252409,1,77
"1198",7252410,1,35
"1199",7252413,1,86
"1200",7252415,1,86
"1201",7252419,1,77
"1202",7252431,1,50
"1203",7252433,1,87
"1204",7252441,1,91
"1205",7252442,1,91
"1206",7252446,1,86
"1207",7252457,1,28
"1208",7252458,1,91
"1209",7252477,1,27
"1210",7252482,1,82
"1211",7252483,1,74
"1212",7252484,1,44
"1213",7252505,1,19
"1214",7252510,1,76
"1215",7252516,1,38
"1216",7252522,1,50
"1217",7252524,1,50
"1218",7252530,1,44
"1219",7252531,1,49
"1220",7252534,1,86
"1221",7252535,1,40
"1222",7252546,1,51
"1223",7252548,1,76
"1224",7252550,1,62
"1225",7252553,1,81
"1226",7252554,1,86
"1227",7252558,1,47
"1228",7252566,1,26
"1229",7252567,1,91
"1230",7252569,1,71
"1231",7252579,1,66
"1232",7252597,1,91
"1233",7252599,1,79
"1234",7252603,1,91
"1235",7252607,1,91
"1236",7252609,1,31
"1237",7252611,1,25
