"","DIRECTORIO","SECUENCIA_ENCUESTA","Satisfaccion"
"3804",7257615,1,54
"3805",7257618,1,23
"3806",7257618,2,52
"3807",7257619,1,56
"3808",7257620,1,23
"3809",7257620,2,51
"3810",7257623,1,60
"3811",7257629,1,3
"3812",7257630,1,36
"3813",7257632,1,36
"3814",7257634,1,36
"3815",7257636,1,64
"3816",7257638,2,3
"3817",7257642,1,23
"3818",7257642,2,23
"3819",7257645,1,3
"3820",7257646,1,23
"3821",7257648,2,31
"3822",7257651,1,23
"3823",7257651,2,3
"3824",7257664,1,23
"3825",7257664,2,31
"3826",7257682,1,54
"3827",7257683,1,23
"3828",7257683,2,3
"3829",7257684,1,77
"3830",7257684,2,16
"3831",7257691,2,3
"3832",7257694,1,3
"3833",7257698,1,53
"3834",7257713,1,16
"3835",7257714,2,16
"3836",7257717,1,23
"3837",7257717,2,3
"3838",7257718,2,3
"3839",7257721,1,23
"3840",7257721,2,23
"3841",7257724,1,23
"3842",7257724,2,3
"3843",7257725,1,23
"3844",7257725,2,4
"3845",7257726,1,23
"3846",7257727,1,3
"3847",7257727,2,36
"3848",7257730,1,23
"3849",7257730,5,3
"3850",7257731,3,3
"3851",7257734,1,3
"3852",7257737,1,23
"3853",7257737,2,23
"3854",7257738,1,21
"3855",7257743,1,56
"3856",7257744,1,53
"3857",7257744,2,44
"3858",7257750,1,23
"3859",7257751,1,72
"3860",7257752,1,23
"3861",7257753,1,66
"3862",7257754,1,54
"3863",7257754,2,52
"3864",7257755,1,1
"3865",7257756,1,44
"3866",7257756,2,54
"3867",7257757,4,36
"3868",7257758,1,44
"3869",7257758,2,29
"3870",7257772,2,36
"3871",7257778,1,23
"3872",7257780,4,23
"3873",7257781,2,3
"3874",7257783,1,21
"3875",7257787,1,3
"3876",7257788,1,23
"3877",7257795,5,31
"3878",7257799,1,21
"3879",7257808,1,23
"3880",7257810,2,21
"3881",7257812,1,23
"3882",7257812,2,21
"3883",7257815,1,21
"3884",7257815,2,21
"3885",7257816,1,23
"3886",7257819,1,23
"3887",7257827,1,23
"3888",7257828,2,3
"3889",7257829,1,3
"3890",7257830,1,75
"3891",7257832,1,3
"3892",7257853,1,23
"3893",7257853,2,23
"3894",7257854,1,16
"3895",7257855,1,3
"3896",7257856,1,23
"3897",7257859,1,21
"3898",7257860,1,4
"3899",7257860,2,4
"3900",7257861,1,31
"3901",7257875,1,3
"3902",7257878,1,23
"3903",7257878,2,3
"3904",7257886,1,1
"3905",7257886,2,21
"3906",7257890,1,23
"3907",7257892,1,23
"3908",7257892,2,3
"3909",7257895,1,21
"3910",7257895,2,21
"3911",7257914,2,3
"3912",7257916,1,3
"3913",7257916,2,3
"3914",7257921,1,3
"3915",7257925,1,1
"3916",7257926,1,51
"3917",7257929,1,21
"3918",7257929,2,23
"3919",7257929,3,3
"3920",7257930,1,23
"3921",7257930,2,3
"3922",7257933,1,21
"3923",7257934,1,3
"3924",7257940,2,61
"3925",7257945,1,23
"3926",7257945,2,3
"3927",7257952,1,21
"3928",7257952,2,36
"3929",7257952,4,3
"3930",7257953,1,36
"3931",7257957,5,23
"3932",7257962,1,23
"3933",7257962,2,23
"3934",7257971,1,31
"3935",7257973,1,3
"3936",7257975,1,3
"3937",7257980,1,23
"3938",7258000,2,3
"3939",7258004,1,23
"3940",7258004,2,3
"3941",7258005,1,21
"3942",7258012,1,67
"3943",7258020,1,23
"3944",7258027,1,23
"3945",7258031,1,36
"3946",7258031,2,34
"3947",7258034,1,23
"3948",7258038,2,23
"3949",7258041,1,56
"3950",7258053,1,3
"3951",7258058,1,3
"3952",7258067,1,23
"3953",7258067,2,3
"3954",7258069,1,23
"3955",7258074,1,23
"3956",7258076,1,3
"3957",7258082,1,3
"3958",7258084,3,3
"3959",7258085,1,44
"3960",7258085,2,50
"3961",7258087,1,23
"3962",7258088,1,23
"3963",7258092,1,23
"3964",7258094,1,23
"3965",7258095,1,3
"3966",7258099,1,3
"3967",7258103,1,21
"3968",7258107,4,23
"3969",7258108,1,21
"3970",7258109,1,23
"3971",7258109,2,31
"3972",7258110,1,16
"3973",7258112,1,23
"3974",7258115,1,36
"3975",7258115,3,23
"3976",7258123,1,21
"3977",7258123,2,29
"3978",7258125,2,52
"3979",7258126,1,23
"3980",7258128,1,21
"3981",7258129,1,51
"3982",7258136,1,31
"3983",7258136,6,23
"3984",7258137,1,23
"3985",7258140,1,3
"3986",7258141,2,3
"3987",7258143,4,3
"3988",7258145,1,3
"3989",7258148,1,23
"3990",7258149,1,3
"3991",7258151,1,3
"3992",7258158,1,54
"3993",7258160,1,72
"3994",7258162,1,23
"3995",7258167,1,36
"3996",7258167,2,3
"3997",7258172,1,23
"3998",7258173,1,3
"3999",7258184,1,23
"4000",7258184,2,3
"4001",7258189,1,23
"4002",7258190,1,23
"4003",7258192,1,23
"4004",7258200,1,31
"4005",7258201,1,23
"4006",7258201,2,29
"4007",7258206,1,23
"4008",7258206,2,16
"4009",7258206,4,23
"4010",7258207,1,23
"4011",7258207,6,3
"4012",7258216,2,23
"4013",7258221,1,23
"4014",7258225,1,61
"4015",7258229,1,52
"4016",7258231,2,44
"4017",7258231,3,3
"4018",7258232,2,3
"4019",7258233,5,23
"4020",7258248,1,23
"4021",7258254,1,31
"4022",7258256,1,23
"4023",7258260,1,23
"4024",7258260,1,1
"4025",7258260,2,29
"4026",7258260,2,3
"4027",7258261,4,3
"4028",7258264,1,3
"4029",7258265,1,23
"4030",7258271,1,3
"4031",7258271,2,23
"4032",7258274,1,31
"4033",7258277,1,23
"4034",7258277,2,3
"4035",7258284,1,36
"4036",7258284,2,16
"4037",7258285,4,52
"4038",7258289,2,3
"4039",7258293,1,23
"4040",7258293,2,43
"4041",7258294,1,52
"4042",7258297,1,23
"4043",7258297,2,23
"4044",7258298,1,58
"4045",7258300,1,54
"4046",7258303,1,36
"4047",7258308,3,23
"4048",7258311,1,23
"4049",7258313,1,76
"4050",7258317,1,36
"4051",7258322,1,43
"4052",7258324,1,23
"4053",7258329,1,29
"4054",7258329,3,3
"4055",7258335,1,62
"4056",7258337,1,54
"4057",7258339,1,53
"4058",7258340,1,54
"4059",7258341,2,3
"4060",7258343,1,23
"4061",7258347,1,31
"4062",7258350,1,61
"4063",7258350,2,60
"4064",7258353,1,51
"4065",7258356,1,72
"4066",7258356,2,68
"4067",7258357,1,63
"4068",7258358,1,53
"4069",7258361,1,71
"4070",7258365,1,54
"4071",7258366,1,72
"4072",7258375,1,54
"4073",7258377,1,56
"4074",7258378,1,36
"4075",7258379,1,36
"4076",7258379,2,36
"4077",7258380,1,23
"4078",7258381,1,23
"4079",7258381,2,23
"4080",7258383,1,3
"4081",7258383,2,23
"4082",7258384,1,52
"4083",7258389,1,23
"4084",7258389,2,3
"4085",7258392,1,23
"4086",7258398,1,23
"4087",7258400,1,23
"4088",7258401,1,23
"4089",7258402,1,23
"4090",7258402,2,31
"4091",7258404,1,23
"4092",7258406,1,3
"4093",7258407,2,66
"4094",7258408,1,23
"4095",7258410,1,23
"4096",7258410,2,3
"4097",7258411,1,23
"4098",7258411,2,23
"4099",7258412,2,44
"4100",7258413,1,3
"4101",7258416,1,31
"4102",7258420,1,23
"4103",7258420,2,23
"4104",7258426,1,36
"4105",7258427,1,23
"4106",7258427,2,23
"4107",7258429,1,36
"4108",7258430,1,23
"4109",7258430,2,23
"4110",7258431,1,23
"4111",7258432,1,23
"4112",7258433,1,23
"4113",7258435,1,36
"4114",7258435,2,36
"4115",7258441,1,3
"4116",7258441,2,23
"4117",7258442,1,23
"4118",7258444,1,3
"4119",7258448,1,23
"4120",7258448,2,23
"4121",7258450,1,23
"4122",7258452,1,23
"4123",7258452,2,23
"4124",7258454,1,3
"4125",7258460,1,3
"4126",7258464,1,3
"4127",7258464,2,3
"4128",7258465,1,3
"4129",7258466,1,29
"4130",7258468,1,23
"4131",7258470,2,23
"4132",7258471,1,44
"4133",7258471,2,44
"4134",7258471,3,23
"4135",7258472,1,23
"4136",7258472,2,1
"4137",7258474,2,3
"4138",7258478,1,36
"4139",7258480,1,23
"4140",7258480,2,23
"4141",7258481,2,21
"4142",7258483,1,23
"4143",7258483,2,23
"4144",7258487,6,23
"4145",7258488,1,52
"4146",7258491,1,3
"4147",7258492,1,36
"4148",7258494,1,29
"4149",7258497,1,43
"4150",7258500,1,31
"4151",7258500,2,23
"4152",7258503,1,23
"4153",7258505,2,21
"4154",7258507,6,36
"4155",7258510,1,62
"4156",7258511,7,3
"4157",7258512,1,16
"4158",7258513,1,23
"4159",7258515,1,23
"4160",7258516,1,23
"4161",7258518,1,29
"4162",7258520,6,23
"4163",7258521,1,21
"4164",7258521,1,21
"4165",7258529,5,16
"4166",7258534,1,62
"4167",7258534,2,58
"4168",7258540,1,52
"4169",7258549,1,56
"4170",7258550,2,36
"4171",7258552,1,36
"4172",7258553,1,44
"4173",7258556,3,60
"4174",7258557,1,23
"4175",7258558,1,29
"4176",7258558,2,29
"4177",7258559,1,23
"4178",7258566,1,52
"4179",7258567,1,23
"4180",7258568,1,3
"4181",7258574,1,36
"4182",7258577,1,21
"4183",7258579,3,51
"4184",7258589,1,52
"4185",7258599,1,31
"4186",7258600,1,36
"4187",7258603,1,23
"4188",7258606,1,62
"4189",7258606,2,61
"4190",7258607,1,36
"4191",7258609,1,51
"4192",7258618,1,53
"4193",7258630,1,36
"4194",7258632,1,3
"4195",7258632,2,23
"4196",7258634,1,29
"4197",7258635,1,21
"4198",7258636,1,23
"4199",7258636,2,3
"4200",7258637,1,36
"4201",7258638,1,3
"4202",7258639,1,36
"4203",7258642,1,23
"4204",7258642,1,54
"4205",7258644,5,52
"4206",7258645,1,51
"4207",7258651,1,23
"4208",7258651,2,3
"4209",7258654,1,36
"4210",7258657,1,23
"4211",7258659,1,31
"4212",7258659,1,54
"4213",7258659,2,31
"4214",7258659,2,44
"4215",7258660,1,23
"4216",7258660,2,3
"4217",7258669,1,36
"4218",7258673,1,3
"4219",7258676,1,23
"4220",7258677,5,16
"4221",7258678,1,72
"4222",7258685,5,36
"4223",7258694,1,3
"4224",7258694,2,76
"4225",7258695,1,36
"4226",7258697,3,3
"4227",7258698,1,3
"4228",7258698,2,23
"4229",7258699,1,3
"4230",7258699,2,36
"4231",7258700,1,56
"4232",7258700,2,51
"4233",7258701,1,21
"4234",7258701,2,1
"4235",7258703,1,36
"4236",7258705,1,66
"4237",7258708,1,23
"4238",7258712,1,29
"4239",7258712,2,44
"4240",7258713,1,45
"4241",7258713,2,56
"4242",7258713,3,55
"4243",7258714,3,23
"4244",7258717,1,44
"4245",7258717,2,51
"4246",7258718,1,36
"4247",7258720,1,23
"4248",7258720,2,3
"4249",7258724,1,3
"4250",7258724,2,31
"4251",7258727,5,3
"4252",7258728,1,23
"4253",7258729,1,3
"4254",7258731,5,21
"4255",7258732,1,16
"4256",7258734,1,3
"4257",7258734,2,23
"4258",7258737,1,36
"4259",7258737,2,16
"4260",7258738,1,21
"4261",7258739,1,36
"4262",7258741,1,36
"4263",7258741,2,29
"4264",7258749,1,21
"4265",7258749,2,21
"4266",7258749,4,1
"4267",7258750,1,36
"4268",7258755,1,52
"4269",7258759,1,36
"4270",7258760,1,3
"4271",7258760,2,3
"4272",7258762,1,21
"4273",7258763,3,16
"4274",7258769,1,52
"4275",7258771,5,23
"4276",7258773,1,36
"4277",7258775,1,23
"4278",7258775,2,3
"4279",7258775,3,23
"4280",7258777,1,23
"4281",7258777,2,16
"4282",7258780,1,29
"4283",7258782,1,44
"4284",7258786,1,1
"4285",7258787,1,3
"4286",7258789,3,3
"4287",7258793,1,56
"4288",7258794,2,21
"4289",7258797,1,44
"4290",7258797,2,16
"4291",7258799,1,23
"4292",7258805,2,3
"4293",7258809,1,23
"4294",7258810,1,23
"4295",7258811,1,23
"4296",7258817,1,3
"4297",7258817,2,3
"4298",7258822,2,3
"4299",7258826,1,31
"4300",7258828,1,3
"4301",7258828,2,31
"4302",7258829,1,36
"4303",7258836,1,23
"4304",7258836,2,23
"4305",7258838,1,31
"4306",7258839,1,23
"4307",7258843,1,53
"4308",7258845,1,23
"4309",7258845,2,52
"4310",7258845,3,36
"4311",7258850,1,29
"4312",7258852,1,23
"4313",7258854,1,31
"4314",7258854,2,52
"4315",7258855,1,23
"4316",7258859,1,51
"4317",7258860,1,54
"4318",7258860,2,54
"4319",7258861,1,66
"4320",7258864,1,76
"4321",7258866,1,54
"4322",7258868,1,31
"4323",7258873,1,23
"4324",7258875,1,16
"4325",7258876,1,23
"4326",7258876,2,23
"4327",7258879,1,23
"4328",7258882,1,16
"4329",7258883,1,23
"4330",7258883,3,3
"4331",7258887,1,23
"4332",7258887,2,23
"4333",7258889,1,23
"4334",7258889,2,36
"4335",7258890,1,52
"4336",7258891,1,36
"4337",7258891,3,16
"4338",7258892,1,36
"4339",7258892,2,3
"4340",7258906,1,23
"4341",7258907,1,23
"4342",7258907,2,23
"4343",7258908,1,36
"4344",7258908,2,36
"4345",7258911,1,31
"4346",7258911,2,23
"4347",7258913,1,23
"4348",7258913,2,16
"4349",7258916,3,23
"4350",7258922,2,23
"4351",7258923,1,23
"4352",7258923,2,3
"4353",7258925,1,23
"4354",7258926,2,23
"4355",7258929,1,3
"4356",7258929,2,23
"4357",7258932,1,23
"4358",7258942,6,23
"4359",7258946,1,23
"4360",7258946,2,31
"4361",7258947,2,21
"4362",7258949,1,21
"4363",7258950,1,52
"4364",7258950,2,44
"4365",7258952,1,21
"4366",7258953,1,31
"4367",7258953,2,23
"4368",7258958,1,23
"4369",7258958,2,23
"4370",7258959,1,23
"4371",7258962,2,23
"4372",7258964,2,21
"4373",7258970,1,51
"4374",7258974,1,23
"4375",7258974,2,3
"4376",7258975,4,3
"4377",7258977,1,23
"4378",7258977,2,23
"4379",7258978,2,53
"4380",7258979,2,23
"4381",7258983,2,58
"4382",7258984,1,3
"4383",7258987,1,77
"4384",7258990,1,44
"4385",7258990,2,56
"4386",7258991,4,23
"4387",7258993,1,23
"4388",7258993,2,23
"4389",7258994,2,82
"4390",7259002,1,23
"4391",7259003,1,23
"4392",7259003,2,23
"4393",7259004,1,61
"4394",7259005,1,3
"4395",7259005,2,16
"4396",7259006,1,31
"4397",7259007,4,23
"4398",7259010,1,3
"4399",7259010,2,23
"4400",7259015,1,68
"4401",7259015,2,64
"4402",7259023,2,23
"4403",7259024,1,16
"4404",7259024,2,29
"4405",7259025,1,66
"4406",7259027,2,55
"4407",7259029,1,23
"4408",7259033,1,23
"4409",7259034,5,51
"4410",7259036,1,56
"4411",7259037,1,3
"4412",7259039,1,3
"4413",7259039,2,36
"4414",7259043,1,31
"4415",7259046,1,23
"4416",7259047,1,23
"4417",7259050,1,63
"4418",7259055,1,23
"4419",7259055,2,23
"4420",7259058,1,23
"4421",7259060,1,52
"4422",7259061,1,64
"4423",7259062,1,53
"4424",7259063,1,23
"4425",7259063,2,23
"4426",7259066,1,3
"4427",7259066,2,31
"4428",7259067,1,3
"4429",7259072,2,31
"4430",7259080,1,3
"4431",7259097,1,36
"4432",7259105,1,31
"4433",7259105,2,31
"4434",7259106,1,23
"4435",7259106,2,23
"4436",7259106,3,23
"4437",7259113,3,3
"4438",7259113,4,3
"4439",7259114,1,29
"4440",7259117,1,23
"4441",7259122,1,61
"4442",7259123,1,62
"4443",7259123,2,3
"4444",7259123,3,58
"4445",7259123,4,4
"4446",7259123,5,52
"4447",7259127,1,44
"4448",7259130,1,61
"4449",7259135,1,36
"4450",7259136,2,3
"4451",7259137,1,23
"4452",7259137,2,42
"4453",7259151,1,23
"4454",7259153,1,3
"4455",7259153,2,3
"4456",7259156,1,16
"4457",7259160,2,36
"4458",7259170,1,36
"4459",7259170,2,3
"4460",7259172,1,3
"4461",7259176,1,23
"4462",7259182,1,36
"4463",7259186,3,36
"4464",7259187,1,36
"4465",7259188,1,36
"4466",7259194,1,3
"4467",7259195,1,36
"4468",7259195,2,36
"4469",7259201,1,23
"4470",7259202,1,3
"4471",7259202,2,16
"4472",7259205,1,23
"4473",7259208,5,3
"4474",7259208,6,3
"4475",7259211,1,23
"4476",7259216,1,3
"4477",7259216,2,3
"4478",7259222,1,52
"4479",7259222,2,53
"4480",7259224,1,44
"4481",7259227,1,29
"4482",7259231,1,54
"4483",7259231,6,3
"4484",7259236,1,51
"4485",7259236,2,16
"4486",7259238,1,1
"4487",7259238,2,21
"4488",7259242,1,52
"4489",7259242,2,1
"4490",7259251,1,3
"4491",7259255,1,3
"4492",7259255,2,23
"4493",7259261,1,23
"4494",7259270,1,3
"4495",7259270,2,23
"4496",7259272,1,3
"4497",7259272,2,3
"4498",7259273,1,3
"4499",7259273,2,3
"4500",7259274,1,21
"4501",7259274,2,3
"4502",7259275,1,55
"4503",7259278,1,31
"4504",7259281,1,52
"4505",7259286,1,23
"4506",7259286,2,23
"4507",7259289,1,66
"4508",7259290,1,21
"4509",7259290,1,57
"4510",7259294,2,54
"4511",7259297,1,36
"4512",7259297,1,56
"4513",7259297,1,31
"4514",7259302,1,23
"4515",7259303,1,31
"4516",7259308,1,23
"4517",7259308,4,3
"4518",7259313,1,66
"4519",7259313,2,3
"4520",7259313,3,36
"4521",7259314,1,44
"4522",7259316,3,3
"4523",7259319,2,3
"4524",7259322,1,54
"4525",7259323,1,31
"4526",7259328,1,36
"4527",7259330,1,36
"4528",7259332,2,36
"4529",7259333,2,36
"4530",7259339,1,23
"4531",7259342,1,36
"4532",7259351,1,16
"4533",7259355,1,23
"4534",7259357,1,52
"4535",7259358,1,16
"4536",7259362,1,23
"4537",7259362,2,52
"4538",7259362,5,23
"4539",7259367,1,57
"4540",7259368,1,59
"4541",7259378,1,3
"4542",7259379,1,23
"4543",7259380,4,48
"4544",7259382,1,23
"4545",7259390,1,3
"4546",7259390,2,23
"4547",7259398,1,23
"4548",7259398,2,3
"4549",7259401,1,44
"4550",7259406,1,56
"4551",7259407,1,21
"4552",7259407,2,56
"4553",7259410,2,79
"4554",7259410,3,16
"4555",7259410,4,36
"4556",7259413,2,16
"4557",7259413,3,36
"4558",7259416,1,36
"4559",7259418,1,36
"4560",7259420,4,16
"4561",7259424,1,59
"4562",7259424,2,49
"4563",7259425,2,66
"4564",7259430,1,53
"4565",7259434,2,3
"4566",7259435,1,62
"4567",7259438,1,64
"4568",7259438,3,58
"4569",7259440,1,50
"4570",7259442,5,52
"4571",7259444,1,3
"4572",7259448,1,3
"4573",7259448,2,3
"4574",7259448,3,36
"4575",7259449,2,3
"4576",7259451,1,36
"4577",7259451,2,36
"4578",7259454,1,36
"4579",7259454,2,3
"4580",7259457,3,3
"4581",7259458,1,36
"4582",7259458,2,16
"4583",7259466,1,31
"4584",7259466,2,23
"4585",7259469,1,23
"4586",7259469,2,23
"4587",7259479,1,44
"4588",7259480,5,3
"4589",7259483,1,23
"4590",7259498,1,3
"4591",7259498,2,23
"4592",7259501,1,3
"4593",7259501,2,3
"4594",7259509,1,3
"4595",7259512,1,16
"4596",7259512,2,16
"4597",7259514,1,36
"4598",7259514,2,16
"4599",7259532,1,31
"4600",7259537,4,3
"4601",7259538,1,23
"4602",7259539,1,44
"4603",7259548,1,3
"4604",7259555,1,23
"4605",7259555,2,3
"4606",7259560,1,3
"4607",7259566,1,23
"4608",7259568,1,23
"4609",7259568,2,23
"4610",7259575,1,23
"4611",7259576,1,51
"4612",7259578,1,36
"4613",7259583,1,23
"4614",7259594,1,36
"4615",7259598,1,36
"4616",7259599,1,23
"4617",7259606,1,36
"4618",7259606,2,36
"4619",7259611,1,23
"4620",7259611,2,3
"4621",7259612,1,64
"4622",7259619,1,3
"4623",7259619,2,3
"4624",7259629,1,3
"4625",7259629,2,3
"4626",7259632,1,3
"4627",7259632,2,3
"4628",7259635,1,16
"4629",7259635,2,36
"4630",7259638,1,3
"4631",7259640,1,3
"4632",7259640,2,3
"4633",7259641,1,16
"4634",7259641,2,16
"4635",7259646,1,55
"4636",7259660,1,36
"4637",7259660,2,36
"4638",7259666,1,3
"4639",7259670,1,29
"4640",7259670,2,21
"4641",7259670,3,3
"4642",7259671,1,16
"4643",7259672,2,21
"4644",7259673,1,23
"4645",7259674,1,51
"4646",7259678,2,53
"4647",7259678,5,23
"4648",7259679,1,51
"4649",7259679,2,51
"4650",7259691,1,52
"4651",7259691,2,52
"4652",7259691,5,3
"4653",7259691,6,51
"4654",7259695,1,16
"4655",7259696,1,31
"4656",7259700,1,16
"4657",7259702,1,23
"4658",7259710,1,23
"4659",7259714,3,16
"4660",7259730,1,66
"4661",7259731,1,23
"4662",7259732,1,23
"4663",7259733,1,23
"4664",7259735,1,54
"4665",7259737,1,52
"4666",7259745,1,36
"4667",7259755,3,23
"4668",7259757,1,3
"4669",7259762,1,36
"4670",7259763,1,3
"4671",7259763,2,23
"4672",7259768,5,16
"4673",7259768,6,36
"4674",7259772,1,49
"4675",7259774,1,23
"4676",7259775,1,23
"4677",7259775,2,3
"4678",7259783,1,54
"4679",7259785,1,16
"4680",7259791,1,21
"4681",7259797,1,23
"4682",7259797,2,61
"4683",7259807,1,16
"4684",7259807,1,58
"4685",7259807,1,23
"4686",7259820,1,3
"4687",7259822,1,3
"4688",7259824,1,16
"4689",7259825,1,23
"4690",7259830,1,36
"4691",7259838,1,3
"4692",7259856,1,23
"4693",7259856,2,23
"4694",7259868,1,3
"4695",7259868,2,31
"4696",7259875,1,23
"4697",7259875,2,3
"4698",7259883,1,31
"4699",7259885,3,3
"4700",7259889,2,3
"4701",7259894,1,1
"4702",7259897,4,36
"4703",7259898,1,1
"4704",7259900,1,3
"4705",7259903,4,21
"4706",7259905,1,31
"4707",7259907,1,23
"4708",7259908,1,36
"4709",7259909,1,59
"4710",7259909,2,23
"4711",7259911,1,29
"4712",7259913,1,21
"4713",7259917,1,36
"4714",7259920,1,54
"4715",7259922,1,70
"4716",7259935,3,23
"4717",7259981,5,3
"4718",7260002,1,21
"4719",7260004,1,1
"4720",7260004,2,21
"4721",7260007,1,21
"4722",7260007,1,61
"4723",7260007,2,27
"4724",7260007,2,1
"4725",7260013,1,1
"4726",7260014,1,3
"4727",7260014,2,3
"4728",7260015,1,21
"4729",7260017,7,3
"4730",7260018,5,1
"4731",7260023,2,23
"4732",7260026,1,3
"4733",7260026,2,23
"4734",7260027,2,53
"4735",7260028,5,16
"4736",7260030,1,3
"4737",7260043,1,23
"4738",7260044,1,36
"4739",7260045,4,1
"4740",7260050,1,21
"4741",7260057,1,23
"4742",7260065,1,62
"4743",7260066,1,31
"4744",7260066,2,44
"4745",7260076,1,23
"4746",7260077,1,23
"4747",7260077,2,3
"4748",7260078,1,23
"4749",7260083,1,50
"4750",7260088,1,3
"4751",7260088,2,24
"4752",7260103,1,3
"4753",7260105,1,23
"4754",7260105,2,23
"4755",7260106,1,23
"4756",7260107,1,36
"4757",7260108,1,23
"4758",7260110,1,23
"4759",7260110,2,23
"4760",7260111,2,36
"4761",7260114,1,3
"4762",7260114,2,36
"4763",7260116,1,23
"4764",7260118,1,3
"4765",7260119,1,21
"4766",7260119,2,3
"4767",7260122,1,23
"4768",7260126,1,23
"4769",7260135,1,3
"4770",7260135,2,23
"4771",7260137,1,23
"4772",7260139,1,31
"4773",7260142,1,36
"4774",7260143,7,3
"4775",7260150,1,23
"4776",7260154,2,3
"4777",7260158,1,23
"4778",7260159,1,23
"4779",7260160,1,23
"4780",7260166,1,3
"4781",7260168,1,23
"4782",7260170,1,23
"4783",7260171,1,36
"4784",7260174,1,36
"4785",7260176,1,23
"4786",7260178,5,58
"4787",7260181,1,21
"4788",7260181,2,21
"4789",7260185,1,70
"4790",7260189,1,31
"4791",7260192,1,36
"4792",7260192,2,36
"4793",7260193,1,54
"4794",7260193,2,23
"4795",7260195,1,36
"4796",7260195,2,23
"4797",7260197,1,23
"4798",7260198,1,23
"4799",7260200,1,23
"4800",7260202,1,36
"4801",7260202,3,23
"4802",7260202,4,3
"4803",7260206,1,23
"4804",7260208,1,36
"4805",7260213,1,16
"4806",7260214,1,52
"4807",7260216,1,23
"4808",7260219,1,23
"4809",7260222,1,31
"4810",7260222,2,31
"4811",7260224,1,3
"4812",7260225,1,23
"4813",7260227,1,3
"4814",7260229,1,52
"4815",7260230,1,23
"4816",7260232,1,23
"4817",7260237,1,43
"4818",7260242,1,36
"4819",7260242,2,23
"4820",7260245,1,58
"4821",7260250,1,61
"4822",7260250,2,62
"4823",7260252,1,58
"4824",7260253,1,44
"4825",7260255,2,16
"4826",7260256,1,58
"4827",7260261,3,36
"4828",7260265,1,23
"4829",7260266,1,23
"4830",7260280,6,3
"4831",7260285,1,23
"4832",7260286,1,3
"4833",7260295,7,3
"4834",7260309,1,36
"4835",7260310,1,23
"4836",7260314,1,36
"4837",7260314,2,36
"4838",7260317,3,3
"4839",7260323,1,23
"4840",7260328,1,23
"4841",7260328,2,3
"4842",7260329,1,3
"4843",7260329,2,23
"4844",7260334,1,3
"4845",7260339,1,36
"4846",7260339,2,52
"4847",7260353,1,51
"4848",7260353,2,23
"4849",7260360,1,36
"4850",7260360,2,44
"4851",7260363,1,36
"4852",7260364,1,36
"4853",7260370,2,16
"4854",7260374,1,21
"4855",7260375,1,31
"4856",7260379,1,36
"4857",7260383,1,44
"4858",7260383,2,44
"4859",7260384,1,16
"4860",7260384,2,52
"4861",7260385,1,62
"4862",7260386,1,36
"4863",7260387,1,36
"4864",7260387,2,16
"4865",7260392,2,56
"4866",7260395,1,23
"4867",7260395,2,23
"4868",7260398,1,31
"4869",7260398,2,23
"4870",7260420,1,3
"4871",7260425,1,3
"4872",7260435,1,3
"4873",7260435,2,23
"4874",7260454,1,23
"4875",7260459,1,44
"4876",7260460,1,51
"4877",7260463,1,36
"4878",7260465,2,23
"4879",7260468,2,50
"4880",7260469,1,31
"4881",7260469,2,44
"4882",7260471,5,70
"4883",7260472,1,68
"4884",7260473,1,72
"4885",7260473,2,54
"4886",7260474,1,36
"4887",7260475,1,31
"4888",7260475,2,55
"4889",7260480,1,52
"4890",7260483,1,21
"4891",7260485,1,50
"4892",7260485,2,54
"4893",7260486,1,51
"4894",7260487,1,23
"4895",7260491,1,52
"4896",7260491,2,54
"4897",7260496,1,52
"4898",7260496,2,52
"4899",7260500,4,62
"4900",7260500,5,31
"4901",7260500,6,16
"4902",7260503,1,44
"4903",7260503,2,44
"4904",7260504,1,52
"4905",7260504,2,16
"4906",7260506,1,36
"4907",7260506,2,36
"4908",7260509,1,3
"4909",7260511,1,56
"4910",7260522,1,54
"4911",7260524,1,63
"4912",7260524,2,73
"4913",7260525,2,61
"4914",7260531,1,78
"4915",7260533,1,66
"4916",7260533,2,56
"4917",7260536,1,54
"4918",7260538,1,16
"4919",7260542,2,31
"4920",7260546,1,16
"4921",7260546,2,3
"4922",7260548,4,1
"4923",7260554,3,31
"4924",7260558,1,52
"4925",7260560,1,70
"4926",7260560,2,68
"4927",7260565,1,52
"4928",7260566,2,51
"4929",7260568,1,62
"4930",7260574,1,58
"4931",7260574,2,51
"4932",7260575,1,23
"4933",7260583,1,54
"4934",7260585,1,3
"4935",7260586,3,16
"4936",7260587,1,66
"4937",7260589,1,51
"4938",7260589,2,54
"4939",7260590,1,36
"4940",7260596,1,23
"4941",7260596,2,36
"4942",7260597,1,23
"4943",7260597,2,23
"4944",7260599,1,23
"4945",7260599,2,23
"4946",7260606,1,23
"4947",7260608,1,58
"4948",7260613,2,36
"4949",7260620,1,23
"4950",7260625,1,31
"4951",7260626,2,44
"4952",7260627,1,23
"4953",7260627,2,23
"4954",7260644,6,44
"4955",7260659,1,29
"4956",7260659,2,23
"4957",7260672,1,51
"4958",7260681,1,36
"4959",7260686,2,1
"4960",7260690,1,36
"4961",7260690,2,36
"4962",7260692,5,23
"4963",7260693,1,23
"4964",7260697,1,23
"4965",7260701,1,23
"4966",7260701,2,23
