"","DIRECTORIO","SECUENCIA_ENCUESTA","Satisfaccion"
"2202",7251777,3,84.84
"2203",7251784,4,69.69
"2204",7251785,4,81.81
"2205",7251785,5,81.81
"2206",7251787,3,78.78
"2207",7251787,4,78.78
"2208",7251788,3,62.11
"2209",7251794,5,60.6
"2210",7251796,4,66.66
"2211",7251800,3,78.78
"2212",7251800,4,78.78
"2213",7251801,3,69.69
"2214",7251804,3,57.57
"2215",7251805,4,81.81
"2216",7251809,3,78.78
"2217",7251809,4,78.78
"2218",7251811,5,69.69
"2219",7251811,6,69.69
"2220",7251812,3,69.69
"2221",7251814,5,78.78
"2222",7251817,3,78.78
"2223",7251818,3,87.87
"2224",7251819,3,72.72
"2225",7251819,4,72.72
"2226",7251822,3,84.84
"2227",7251825,4,69.69
"2228",7251827,2,72.72
"2229",7251829,3,81.81
"2230",7251831,2,81.81
"2231",7251832,3,81.81
"2232",7251832,4,81.81
"2233",7251833,5,90.9
"2234",7251836,3,81.81
"2235",7251837,2,78.78
"2236",7251837,3,78.78
"2237",7251838,3,78.78
"2238",7251839,3,69.69
"2239",7251840,4,69.69
"2240",7251842,3,81.81
"2241",7251843,2,72.72
"2242",7251852,2,81.81
"2243",7251853,5,81.81
"2244",7251857,3,93.93
"2245",7251857,4,93.93
"2246",7251865,4,87.87
"2247",7251866,3,72.72
"2248",7251869,3,78.78
"2249",7251869,4,78.78
"2250",7251872,2,72.72
"2251",7251874,3,75.75
"2252",7251874,4,75.75
"2253",7251879,2,78.78
"2254",7251884,3,75.75
"2255",7251885,4,81.81
"2256",7251886,3,81.81
"2257",7251887,3,81.81
"2258",7251894,3,72.72
"2259",7251894,4,72.72
"2260",7251903,3,72.72
"2261",7251908,3,75.75
"2262",7251908,4,75.75
"2263",7251910,4,75.75
"2264",7251911,4,84.84
"2265",7251916,3,72.72
"2266",7251921,3,81.81
"2267",7251921,4,81.81
"2268",7251922,5,75.75
"2269",7251922,6,75.75
"2270",7251922,7,75.75
"2271",7251923,3,78.78
"2272",7251923,4,78.78
"2273",7251924,3,87.87
"2274",7251926,8,72.72
"2275",7251929,3,69.69
"2276",7251929,4,69.69
"2277",7251932,3,78.78
"2278",7251932,4,78.78
"2279",7251932,3,78.78
"2280",7251934,3,69.69
"2281",7251939,5,69.69
"2282",7251940,4,75.75
"2283",7251941,3,75.75
"2284",7251945,3,48.48
"2285",7251945,4,48.48
"2286",7251947,4,54.54
"2287",7251947,5,54.54
"2288",7251950,3,54.54
"2289",7251956,3,54.54
"2290",7251958,2,54.54
"2291",7251961,3,54.54
"2292",7251961,4,54.54
"2293",7251970,3,69.69
"2294",7251970,3,69.69
"2295",7251972,3,54.54
"2296",7251972,4,54.54
"2297",7251975,5,45.45
"2298",7251975,6,45.45
"2299",7251992,3,60.6
"2300",7251992,4,60.6
"2301",7251994,4,36.36
"2302",7251995,3,57.57
"2303",7251995,4,57.57
"2304",7252000,6,57.57
"2305",7252005,4,75.75
"2306",7252006,3,75.75
"2307",7252015,4,75.75
"2308",7252022,4,72.72
"2309",7252023,2,71.2
"2310",7252026,2,75.75
"2311",7252026,3,75.75
"2312",7252031,3,90.9
"2313",7252031,5,90.9
"2314",7252035,4,87.87
"2315",7252035,5,87.87
"2316",7252035,6,87.87
"2317",7252037,4,75.75
"2318",7252037,5,75.75
"2319",7252038,4,81.81
"2320",7252044,3,72.72
"2321",7252044,4,72.72
"2322",7252048,7,87.87
"2323",7252048,8,87.87
"2324",7252071,3,83.32
"2325",7252071,4,83.32
"2326",7252074,3,66.66
"2327",7252074,5,66.66
"2328",7252076,2,66.66
"2329",7252078,3,57.57
"2330",7252080,4,60.6
"2331",7252083,5,63.63
"2332",7252084,4,66.66
"2333",7252086,4,51.51
"2334",7252087,2,48.48
"2335",7252087,3,48.48
"2336",7252088,4,51.51
"2337",7252089,3,54.54
"2338",7252092,3,63.63
"2339",7252092,5,63.63
"2340",7252093,5,54.54
"2341",7252093,6,54.54
"2342",7252109,3,54.54
"2343",7252109,4,54.54
"2344",7252109,5,54.54
"2345",7252139,3,66.66
"2346",7252140,4,72.72
"2347",7252143,4,81.81
"2348",7252144,4,90.9
"2349",7252145,3,90.9
"2350",7252145,4,90.9
"2351",7252147,4,75.75
"2352",7252152,3,90.9
"2353",7252157,3,81.81
"2354",7252161,4,75.75
"2355",7252162,3,78.78
"2356",7252162,4,78.78
"2357",7252162,5,78.78
"2358",7252162,6,78.78
"2359",7252163,2,78.78
"2360",7252163,3,78.78
"2361",7252166,4,78.78
"2362",7252168,3,78.78
"2363",7252168,4,78.78
"2364",7252170,3,72.72
"2365",7252170,4,72.72
"2366",7252170,5,72.72
"2367",7252171,4,87.87
"2368",7252171,5,87.87
"2369",7252173,3,72.72
"2370",7252174,3,81.81
"2371",7252175,2,81.81
"2372",7252175,3,81.81
"2373",7252180,3,78.78
"2374",7252181,5,90.9
"2375",7252190,4,81.81
"2376",7252190,5,81.81
"2377",7252192,5,87.87
"2378",7252192,6,87.87
"2379",7252194,3,90.9
"2380",7252194,4,90.9
"2381",7252198,6,81.81
"2382",7252205,4,84.84
"2383",7252205,5,84.84
"2384",7252205,7,84.84
"2385",7252207,3,78.78
"2386",7252211,4,96.96
"2387",7252211,5,96.96
"2388",7252211,3,96.96
"2389",7252215,3,72.72
"2390",7252218,3,54.54
"2391",7252218,4,54.54
"2392",7252219,5,54.54
"2393",7252220,6,54.54
"2394",7252222,5,60.6
"2395",7252224,2,45.45
"2396",7252228,4,36.36
"2397",7252228,5,36.36
"2398",7252229,5,45.45
"2399",7252234,5,54.54
"2400",7252238,5,45.45
"2401",7252238,6,45.45
"2402",7252248,4,66.66
"2403",7252261,5,69.69
"2404",7252261,6,69.69
"2405",7252267,8,72.72
"2406",7252269,4,81.81
"2407",7252273,3,81.81
"2408",7252273,6,81.81
"2409",7252274,3,90.9
"2410",7252278,3,72.72
"2411",7252281,2,81.81
"2412",7252282,3,90.9
"2413",7252286,3,84.84
"2414",7252287,7,78.78
"2415",7252287,8,78.78
"2416",7252289,3,72.72
"2417",7252291,3,72.72
"2418",7252295,3,75.75
"2419",7252295,4,75.75
"2420",7252296,3,69.69
"2421",7252296,4,69.69
"2422",7252296,5,69.69
"2423",7252298,3,72.72
"2424",7252299,3,69.69
"2425",7252299,4,69.69
"2426",7252303,4,54.54
"2427",7252303,5,54.54
"2428",7252304,3,72.72
"2429",7252304,4,72.72
"2430",7252312,2,66.66
"2431",7252312,3,66.66
"2432",7252312,4,66.66
"2433",7252317,3,60.6
"2434",7252319,2,66.66
"2435",7252319,3,66.66
"2436",7252319,4,66.66
"2437",7252321,2,57.57
"2438",7252324,3,66.66
"2439",7252326,3,57.57
"2440",7252352,3,63.63
"2441",7252352,4,63.63
"2442",7252355,3,66.66
"2443",7252355,4,66.66
"2444",7252359,4,54.54
"2445",7252360,3,60.6
"2446",7252360,4,60.6
"2447",7252367,3,66.66
"2448",7252374,3,42.42
"2449",7252374,4,42.42
"2450",7252374,5,42.42
"2451",7252374,6,42.42
"2452",7252376,3,60.6
"2453",7252376,4,60.6
"2454",7252383,3,72.72
"2455",7252383,4,72.72
"2456",7252384,3,57.57
"2457",7252384,4,57.57
"2458",7252386,3,78.78
"2459",7252386,4,78.78
"2460",7252387,6,57.57
"2461",7252394,3,54.54
"2462",7252394,4,54.54
"2463",7252394,5,54.54
"2464",7252395,2,63.63
"2465",7252395,3,63.63
"2466",7252395,4,63.63
"2467",7252396,2,72.72
"2468",7252396,3,72.72
"2469",7252396,4,72.72
"2470",7252397,4,51.51
"2471",7252399,2,75.75
"2472",7252400,3,63.63
"2473",7252400,4,63.63
"2474",7252404,2,60.6
"2475",7252407,3,66.66
"2476",7252409,3,75.75
"2477",7252409,4,75.75
"2478",7252410,4,78.78
"2479",7252410,5,78.78
"2480",7252411,2,84.84
"2481",7252418,3,90.9
"2482",7252419,3,90.9
"2483",7252422,2,54.54
"2484",7252424,3,54.54
"2485",7252424,4,54.54
"2486",7252425,5,63.63
"2487",7252425,6,63.63
"2488",7252435,2,54.54
"2489",7252435,5,54.54
"2490",7252435,6,54.54
"2491",7252436,4,51.51
"2492",7252437,4,45.45
"2493",7252439,4,66.66
"2494",7252442,4,60.6
"2495",7252443,3,60.6
"2496",7252444,2,72.72
"2497",7252444,3,72.72
"2498",7252447,3,84.84
"2499",7252447,4,84.84
"2500",7252449,3,72.72
"2501",7252449,4,72.72
"2502",7252450,2,72.72
"2503",7252450,3,72.72
"2504",7252450,4,72.72
"2505",7252451,4,84.84
"2506",7252453,2,63.63
"2507",7252456,4,81.81
"2508",7252456,6,81.81
"2509",7252457,4,84.84
"2510",7252459,4,87.87
"2511",7252462,5,54.54
"2512",7252463,3,72.72
"2513",7252469,3,69.69
"2514",7252470,3,72.72
"2515",7252472,2,78.78
"2516",7252474,4,81.81
"2517",7252476,5,63.63
"2518",7252478,4,78.78
"2519",7252481,2,78.78
"2520",7252481,3,78.78
"2521",7252487,4,87.87
"2522",7252491,3,63.63
"2523",7252492,2,69.69
"2524",7252493,3,66.66
"2525",7252495,3,69.69
"2526",7252495,4,69.69
"2527",7252495,5,69.69
"2528",7252496,4,72.72
"2529",7252497,2,69.69
"2530",7252500,2,81.81
"2531",7252503,3,72.72
"2532",7252504,4,81.81
"2533",7252504,5,81.81
"2534",7252509,3,72.72
"2535",7252511,3,72.72
"2536",7252511,4,72.72
"2537",7252513,3,60.6
"2538",7252515,3,48.48
"2539",7252517,4,45.45
"2540",7252520,3,45.45
"2541",7252527,4,39.39
"2542",7252528,3,45.45
"2543",7252528,4,45.45
"2544",7252528,5,45.45
"2545",7252532,2,45.45
"2546",7252532,3,45.45
"2547",7252537,4,42.42
"2548",7252541,2,42.42
"2549",7252545,2,42.42
"2550",7252546,3,42.42
"2551",7252547,3,42.42
"2552",7252549,3,42.42
"2553",7252556,4,42.42
"2554",7252559,3,51.51
"2555",7252560,3,36.36
"2556",7252560,4,36.36
"2557",7252566,3,39.39
"2558",7252566,4,39.39
"2559",7252575,2,42.42
"2560",7252581,3,42.42
"2561",7252582,3,36.36
"2562",7252583,3,33.33
"2563",7252585,3,42.42
"2564",7252590,3,39.39
"2565",7252596,2,81.81
"2566",7252597,4,81.81
"2567",7252600,4,63.63
"2568",7252602,3,81.81
"2569",7252602,4,81.81
"2570",7252604,3,81.81
"2571",7252606,4,75.75
"2572",7252612,3,81.81
"2573",7252612,4,81.81
"2574",7252614,3,56.05
"2575",7252614,4,56.05
"2576",7252617,4,81.81
"2577",7252617,5,81.81
"2578",7252620,2,81.81
"2579",7252622,4,81.81
"2580",7252622,5,81.81
"2581",7252623,4,78.78
"2582",7252625,6,84.84
"2583",7252634,5,78.78
"2584",7252634,6,78.78
"2585",7252635,3,69.69
"2586",7252635,4,69.69
"2587",7252636,3,69.69
"2588",7252637,4,81.81
"2589",7252638,5,84.84
"2590",7252639,3,75.75
"2591",7252639,4,75.75
"2592",7252640,3,90.9
"2593",7252640,4,90.9
"2594",7252643,3,72.72
"2595",7252643,4,72.72
"2596",7252645,5,63.63
"2597",7252646,4,72.72
"2598",7252650,3,75.75
"2599",7252650,4,75.75
"2600",7252651,4,84.84
"2601",7252652,4,81.81
"2602",7252654,3,75.75
"2603",7252654,4,75.75
"2604",7252657,5,87.87
"2605",7252657,6,87.87
"2606",7252657,8,87.87
"2607",7252658,3,66.66
"2608",7252662,3,75.75
"2609",7252666,4,63.63
"2610",7252667,4,72.72
"2611",7252668,3,78.78
"2612",7252676,2,45.45
"2613",7252676,3,45.45
"2614",7252677,4,69.69
"2615",7252677,6,69.69
"2616",7252677,7,69.69
"2617",7252680,4,69.69
"2618",7252681,4,63.63
"2619",7252682,3,87.87
"2620",7252683,3,81.81
"2621",7252684,3,69.69
"2622",7252686,3,81.81
"2623",7252691,3,66.66
"2624",7252696,4,48.48
"2625",7252698,2,63.63
"2626",7252700,5,54.54
"2627",7252701,3,72.72
"2628",7252701,4,72.72
"2629",7252707,3,63.63
"2630",7252711,3,45.45
"2631",7252711,4,45.45
"2632",7252719,3,63.63
"2633",7252724,2,66.66
"2634",7252724,4,66.66
"2635",7252725,3,72.72
"2636",7252734,3,51.51
"2637",7252749,3,63.63
"2638",7252750,3,72.72
"2639",7252750,4,72.72
"2640",7252752,2,72.72
"2641",7252752,3,72.72
"2642",7252752,4,72.72
"2643",7252754,3,69.69
"2644",7252754,4,69.69
"2645",7252755,3,72.72
"2646",7252755,6,72.72
"2647",7252755,7,72.72
"2648",7252756,3,81.81
"2649",7252756,4,81.81
"2650",7252759,4,72.72
"2651",7252759,5,72.72
"2652",7252759,7,72.72
"2653",7252762,6,81.81
"2654",7252765,2,81.81
"2655",7252765,3,81.81
"2656",7252765,4,81.81
"2657",7252767,3,81.81
"2658",7252768,4,90.9
"2659",7252770,3,78.78
"2660",7252770,6,78.78
"2661",7252772,5,81.81
"2662",7252772,6,81.81
"2663",7252773,5,78.78
"2664",7252777,3,81.81
"2665",7252777,4,81.81
"2666",7252778,3,90.9
"2667",7252778,4,90.9
"2668",7252781,3,81.81
"2669",7252781,4,81.81
"2670",7252785,3,90.9
"2671",7252785,4,90.9
"2672",7252788,5,75.75
"2673",7252790,3,66.66
"2674",7252790,4,66.66
"2675",7252792,2,81.81
"2676",7252806,2,63.63
"2677",7252813,3,60.6
"2678",7252813,4,60.6
"2679",7252818,5,60.6
"2680",7252821,4,66.66
"2681",7252821,5,66.66
"2682",7252824,4,66.66
"2683",7252824,5,66.66
"2684",7252831,5,66.66
"2685",7252837,3,57.57
"2686",7252837,4,57.57
"2687",7252842,2,57.57
"2688",7252845,3,69.69
"2689",7252845,4,69.69
"2690",7252846,3,66.66
"2691",7252847,5,57.57
"2692",7252847,6,57.57
"2693",7252847,7,57.57
"2694",7252847,8,57.57
"2695",7252848,3,81.81
"2696",7252851,4,90.9
"2697",7252852,4,90.9
"2698",7252852,5,90.9
"2699",7252853,3,81.81
"2700",7252853,4,81.81
"2701",7252855,3,90.9
"2702",7252855,4,90.9
"2703",7252855,5,90.9
"2704",7252857,5,87.87
"2705",7252859,3,90.9
"2706",7252859,4,90.9
"2707",7252860,4,72.72
"2708",7252861,3,81.81
"2709",7252861,4,81.81
"2710",7252865,5,75.75
"2711",7252865,10,75.75
"2712",7252865,11,75.75
"2713",7252866,4,84.84
"2714",7252867,6,75.75
"2715",7252867,7,75.75
"2716",7252873,3,90.9
"2717",7252873,4,90.9
"2718",7252873,5,90.9
"2719",7252875,2,90.9
"2720",7252875,3,90.9
"2721",7252877,3,75.75
"2722",7252878,4,66.66
"2723",7252881,2,78.78
"2724",7252882,4,84.84
"2725",7252886,4,81.81
"2726",7252889,4,90.9
"2727",7252892,3,84.84
"2728",7252892,4,84.84
"2729",7252896,3,71.2
"2730",7252896,4,71.2
"2731",7252898,3,87.87
"2732",7252900,4,84.84
"2733",7252901,4,87.87
"2734",7252902,4,84.84
"2735",7252902,5,84.84
"2736",7252903,3,84.84
"2737",7252906,3,66.66
"2738",7252906,4,66.66
"2739",7252907,5,69.69
"2740",7252913,3,81.81
"2741",7252914,4,81.81
"2742",7252914,5,81.81
"2743",7252914,6,81.81
"2744",7252917,4,40.9
"2745",7252917,5,40.9
"2746",7252918,2,63.63
"2747",7252918,3,63.63
"2748",7252919,2,37.87
"2749",7252923,3,78.78
"2750",7252923,4,78.78
"2751",7252923,5,78.78
"2752",7252932,3,69.69
"2753",7252936,5,81.81
"2754",7252939,3,72.72
"2755",7252941,4,72.72
"2756",7252942,3,81.81
"2757",7252952,3,90.9
"2758",7252952,4,90.9
"2759",7252952,5,90.9
"2760",7252953,3,99.99
"2761",7252953,4,99.99
"2762",7252954,4,54.54
"2763",7252954,5,54.54
"2764",7252954,6,54.54
"2765",7252955,2,78.78
"2766",7252959,6,75.75
"2767",7252960,3,75.75
"2768",7252960,4,75.75
"2769",7252962,4,66.66
"2770",7252963,3,60.6
"2771",7252963,4,60.6
"2772",7252965,3,39.39
"2773",7252970,4,57.57
"2774",7252972,4,60.6
"2775",7252972,5,60.6
"2776",7252975,5,90.9
"2777",7252976,3,90.9
"2778",7252976,4,90.9
"2779",7252980,3,69.69
"2780",7252980,4,69.69
"2781",7252981,2,84.84
"2782",7252982,3,78.78
"2783",7252986,4,57.57
"2784",7252988,5,63.63
"2785",7252992,3,72.72
"2786",7252993,3,60.6
"2787",7252993,5,60.6
"2788",7252995,3,51.51
"2789",7252996,3,60.6
"2790",7252996,4,60.6
"2791",7252996,5,60.6
"2792",7252997,4,60.6
"2793",7253000,4,75.75
"2794",7253000,5,75.75
"2795",7253001,3,66.66
"2796",7253001,4,66.66
"2797",7253002,3,63.63
"2798",7253002,4,63.63
"2799",7253005,3,69.69
"2800",7253005,4,69.69
"2801",7253006,5,72.72
"2802",7253006,3,72.72
"2803",7253006,4,72.72
"2804",7253006,5,72.72
"2805",7253007,2,49.99
"2806",7253010,3,45.45
"2807",7253010,4,45.45
"2808",7253013,3,40.9
"2809",7253013,4,40.9
"2810",7253015,3,78.78
"2811",7253015,4,78.78
"2812",7253017,4,66.66
"2813",7253017,7,66.66
"2814",7253024,3,31.81
"2815",7253024,4,31.81
"2816",7253024,5,31.81
"2817",7253025,4,42.42
"2818",7253025,5,42.42
"2819",7253026,5,87.87
"2820",7253027,3,81.81
"2821",7253027,4,81.81
"2822",7253030,3,39.39
"2823",7253032,3,81.81
"2824",7253037,3,69.69
"2825",7253042,3,57.57
"2826",7253042,4,57.57
"2827",7253042,5,57.57
"2828",7253042,6,57.57
"2829",7253043,3,42.42
"2830",7253049,3,51.51
"2831",7253049,4,51.51
"2832",7253052,3,60.6
"2833",7253054,2,69.69
"2834",7253054,3,69.69
"2835",7253055,3,75.75
"2836",7253057,3,72.72
"2837",7253061,4,72.72
"2838",7253061,5,72.72
"2839",7253064,2,69.69
"2840",7253069,3,72.72
"2841",7253069,4,72.72
"2842",7253076,3,81.81
"2843",7253076,4,81.81
"2844",7253076,5,81.81
"2845",7253076,6,81.81
"2846",7253079,2,51.51
"2847",7253079,3,51.51
"2848",7253079,4,51.51
"2849",7253080,3,60.6
"2850",7253080,4,60.6
"2851",7253099,4,69.69
"2852",7253102,4,78.78
"2853",7253102,5,78.78
"2854",7253105,3,60.6
"2855",7253105,4,60.6
"2856",7253109,3,54.54
"2857",7253109,4,54.54
"2858",7253110,4,72.72
"2859",7253113,3,60.6
"2860",7253114,3,72.72
"2861",7253114,4,72.72
"2862",7253115,3,51.51
"2863",7253117,3,69.69
"2864",7253117,4,69.69
"2865",7253118,3,57.57
"2866",7253118,4,57.57
"2867",7253119,4,57.57
"2868",7253119,5,57.57
"2869",7253121,4,90.9
"2870",7253125,5,90.9
"2871",7253129,3,90.9
"2872",7253129,5,90.9
"2873",7253131,4,81.81
"2874",7253131,5,81.81
"2875",7253134,4,75.75
"2876",7253134,5,75.75
"2877",7253134,6,75.75
"2878",7253136,4,87.87
"2879",7253136,5,87.87
"2880",7253136,9,87.87
"2881",7253136,10,87.87
"2882",7253137,7,75.75
"2883",7253137,8,75.75
"2884",7253139,3,78.78
"2885",7253139,4,78.78
"2886",7253141,2,72.72
"2887",7253141,3,72.72
"2888",7253142,3,60.6
"2889",7253145,4,43.93
"2890",7253145,5,43.93
"2891",7253145,6,43.93
"2892",7253150,5,57.57
"2893",7253154,3,69.69
"2894",7253154,4,69.69
"2895",7253154,5,69.69
"2896",7253156,4,60.6
"2897",7253156,5,60.6
"2898",7253158,3,72.72
"2899",7253164,5,66.66
"2900",7253164,6,66.66
"2901",7253166,4,69.69
"2902",7253167,3,54.54
"2903",7253168,3,63.63
"2904",7253168,4,63.63
"2905",7253168,5,63.63
"2906",7253168,6,63.63
"2907",7253168,7,63.63
"2908",7253168,8,63.63
"2909",7253171,4,42.42
"2910",7253173,3,69.69
"2911",7253173,4,69.69
"2912",7253176,4,81.81
"2913",7253176,5,81.81
"2914",7253178,4,60.6
"2915",7253179,3,81.81
"2916",7253179,4,81.81
"2917",7253185,6,63.63
"2918",7253185,7,63.63
"2919",7253186,5,51.51
"2920",7253186,6,51.51
"2921",7253186,8,51.51
"2922",7253187,4,63.63
"2923",7253187,5,63.63
"2924",7253189,3,75.75
"2925",7253189,4,75.75
"2926",7253191,6,54.54
"2927",7253192,2,56.05
"2928",7253194,3,54.54
"2929",7253194,4,54.54
"2930",7253195,6,63.63
"2931",7253196,4,48.48
"2932",7253197,3,40.9
"2933",7253197,4,40.9
"2934",7253197,5,40.9
"2935",7253199,4,33.33
"2936",7253199,5,33.33
"2937",7253199,6,33.33
"2938",7253202,3,43.93
"2939",7253202,4,43.93
"2940",7253203,8,45.45
"2941",7253206,6,45.45
"2942",7253207,4,45.45
"2943",7253208,6,33.33
"2944",7253208,7,33.33
"2945",7253208,8,33.33
"2946",7253208,9,33.33
"2947",7253210,7,51.51
"2948",7253211,4,60.6
"2949",7253212,3,60.6
"2950",7253212,4,60.6
"2951",7253214,2,43.93
"2952",7253214,3,43.93
"2953",7253217,4,57.57
"2954",7253217,5,57.57
"2955",7253217,6,57.57
"2956",7253218,4,36.36
"2957",7253221,3,45.45
"2958",7253221,4,45.45
"2959",7253221,5,45.45
"2960",7253221,6,45.45
"2961",7253222,4,60.6
"2962",7253225,6,60.6
"2963",7253229,3,63.63
"2964",7253231,2,69.69
"2965",7253231,4,69.69
"2966",7253233,3,78.78
"2967",7253233,4,78.78
"2968",7253235,3,84.84
"2969",7253235,4,84.84
"2970",7253240,5,84.84
"2971",7253240,6,84.84
"2972",7253243,4,78.78
"2973",7253243,5,78.78
"2974",7253246,3,78.78
"2975",7253246,4,78.78
"2976",7253247,4,78.78
"2977",7253248,4,81.81
"2978",7253249,2,81.81
"2979",7253249,3,81.81
"2980",7253250,4,78.78
"2981",7253251,2,72.72
"2982",7253251,3,72.72
"2983",7253252,2,81.81
"2984",7253252,3,81.81
"2985",7253252,4,81.81
"2986",7253252,5,81.81
"2987",7253254,4,87.87
"2988",7253254,5,87.87
"2989",7253255,3,81.81
"2990",7253255,4,81.81
"2991",7253255,5,81.81
"2992",7253260,3,81.81
"2993",7253263,2,69.69
"2994",7253263,3,69.69
"2995",7253263,5,69.69
"2996",7253264,4,69.69
"2997",7253271,2,78.78
"2998",7253271,3,78.78
"2999",7253276,3,90.9
"3000",7253276,4,90.9
"3001",7253277,3,78.78
"3002",7253279,3,90.9
"3003",7253279,4,90.9
"3004",7253284,2,72.72
"3005",7253285,4,72.72
"3006",7253287,3,72.72
"3007",7253290,3,87.87
"3008",7253293,5,72.72
"3009",7253293,6,72.72
"3010",7253293,8,72.72
"3011",7253294,3,81.81
"3012",7253294,4,81.81
"3013",7253294,5,81.81
"3014",7253296,3,81.81
"3015",7253300,3,78.78
"3016",7253313,3,69.69
"3017",7253313,4,69.69
"3018",7253315,4,81.81
"3019",7253319,4,75.75
"3020",7253319,5,75.75
"3021",7253324,3,69.69
"3022",7253328,3,63.63
"3023",7253331,3,69.69
"3024",7253332,3,63.63
"3025",7253332,4,63.63
"3026",7253335,5,81.81
"3027",7253335,6,81.81
"3028",7253335,8,81.81
"3029",7253337,4,78.78
"3030",7253337,5,78.78
"3031",7253339,6,81.81
"3032",7253340,2,72.72
"3033",7253344,4,69.69
"3034",7253344,7,69.69
"3035",7253345,4,90.9
"3036",7253348,4,78.78
"3037",7253350,3,69.69
"3038",7253350,4,69.69
"3039",7253350,5,69.69
"3040",7253351,3,66.66
"3041",7253351,4,66.66
"3042",7253354,3,69.69
"3043",7253354,4,69.69
"3044",7253358,3,69.69
"3045",7253358,4,69.69
"3046",7253359,4,69.69
"3047",7253363,4,75.75
"3048",7253365,5,90.9
"3049",7253365,6,90.9
"3050",7253365,7,90.9
"3051",7253366,2,72.72
"3052",7253367,4,78.78
"3053",7253375,3,87.87
"3054",7253378,4,96.96
"3055",7253378,5,96.96
"3056",7253379,4,81.81
"3057",7253379,5,81.81
"3058",7253384,3,78.78
"3059",7253384,4,78.78
"3060",7253386,3,90.9
"3061",7253388,3,90.9
"3062",7253388,4,90.9
"3063",7253393,3,72.72
"3064",7253395,3,81.81
"3065",7253399,5,81.81
"3066",7253400,3,60.6
"3067",7253400,4,60.6
"3068",7253401,4,69.69
"3069",7253403,5,90.9
"3070",7253407,3,78.78
"3071",7253407,4,78.78
"3072",7253407,5,78.78
"3073",7253411,7,69.69
"3074",7253412,3,75.75
"3075",7253414,2,75.75
"3076",7253424,2,69.69
"3077",7253424,3,69.69
"3078",7253424,4,69.69
"3079",7253424,5,69.69
"3080",7253425,4,90.9
"3081",7253425,5,90.9
"3082",7253431,4,84.84
"3083",7253431,5,84.84
"3084",7253432,4,78.78
"3085",7253435,3,93.93
"3086",7253435,4,93.93
"3087",7253437,5,87.87
"3088",7253438,5,93.93
"3089",7253439,4,69.69
"3090",7253439,5,69.69
"3091",7253441,2,81.81
"3092",7253441,3,81.81
"3093",7253443,6,78.78
"3094",7253444,6,81.81
"3095",7253445,3,90.9
"3096",7253447,4,87.87
"3097",7253450,4,87.87
"3098",7253452,3,66.66
"3099",7253453,2,87.87
"3100",7253455,3,87.87
"3101",7253455,4,87.87
"3102",7253456,3,84.84
"3103",7253459,3,66.66
"3104",7253459,4,66.66
"3105",7253459,5,66.66
"3106",7253461,3,81.81
"3107",7253462,3,72.72
"3108",7253462,4,72.72
"3109",7253463,3,72.72
"3110",7253464,3,72.72
"3111",7253464,4,72.72
"3112",7253466,5,69.69
"3113",7253469,3,81.81
"3114",7253469,4,81.81
"3115",7253474,3,63.63
"3116",7253474,4,63.63
"3117",7253474,5,63.63
"3118",7253475,4,63.63
"3119",7253475,5,63.63
"3120",7253477,3,54.54
"3121",7253480,2,63.63
"3122",7253484,3,72.72
"3123",7253484,4,72.72
"3124",7253485,4,42.42
"3125",7253485,5,42.42
"3126",7253486,3,45.45
"3127",7253486,5,45.45
"3128",7253486,7,45.45
"3129",7253487,5,45.45
"3130",7253488,3,36.36
"3131",7253490,3,54.54
"3132",7253490,4,54.54
"3133",7253494,3,69.69
"3134",7253499,3,62.11
"3135",7253512,3,75.75
"3136",7253515,5,81.81
"3137",7253526,3,90.9
"3138",7253535,7,75.75
"3139",7253540,3,75.75
"3140",7253540,4,75.75
"3141",7253541,3,81.81
"3142",7253541,4,81.81
"3143",7253543,5,75.75
"3144",7253553,3,81.81
"3145",7253555,2,75.75
"3146",7253555,4,75.75
"3147",7253557,3,81.81
"3148",7253562,4,84.84
"3149",7253565,4,77.26
"3150",7253566,5,80.29
"3151",7253569,4,75.75
"3152",7253580,3,75.75
"3153",7253583,3,90.9
"3154",7253584,4,75.75
"3155",7253584,5,75.75
"3156",7253587,3,75.75
"3157",7253617,3,69.69
"3158",7253623,3,78.78
"3159",7253637,3,81.81
"3160",7253637,4,81.81
"3161",7253639,3,90.9
"3162",7253642,2,81.81
"3163",7253643,3,78.78
"3164",7253649,4,72.72
"3165",7253651,4,72.72
"3166",7253666,3,48.48
"3167",7253670,4,75.75
"3168",7253673,2,66.66
"3169",7253673,3,66.66
"3170",7253673,4,66.66
"3171",7253678,4,90.9
"3172",7253680,3,81.81
"3173",7253680,4,81.81
"3174",7253681,3,71.2
"3175",7253682,2,75.75
"3176",7253684,3,72.72
"3177",7253685,3,81.81
"3178",7253685,4,81.81
"3179",7253686,3,81.81
"3180",7253691,3,78.78
"3181",7253691,4,78.78
"3182",7253693,4,90.9
"3183",7253694,4,75.75
"3184",7253695,3,90.9
"3185",7253705,3,78.78
"3186",7253705,4,78.78
"3187",7253711,3,81.81
"3188",7253712,4,75.75
"3189",7253713,4,72.72
"3190",7253714,4,90.9
"3191",7253719,3,72.72
"3192",7253721,3,72.72
"3193",7253721,4,72.72
"3194",7253721,5,72.72
"3195",7253721,6,72.72
"3196",7253721,7,72.72
"3197",7253721,9,72.72
"3198",7253721,10,72.72
