DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P784S1A3
7323510;3;1;3;214,69528380126;5
7323515;1;1;1;100,053189842801;3
7323515;2;1;2;100,053189842801;4
7323519;1;1;1;192,968416408506;4
7323519;2;1;2;192,968416408506;5
7323519;3;1;3;192,968416408506;6
7323520;1;1;1;226,710272421229;2
7323523;1;1;1;89,873214020215;6
7323533;1;1;1;45,7740962666435;1
7323533;2;1;2;45,7740962666435;3
7323541;1;1;1;50,4549134202756;3
7323541;2;1;2;50,4549134202756;4
7323559;1;1;1;279,004163383764;3
7323587;1;1;1;602,075830497216;2
7323598;1;1;1;245,667616744099;5
7323606;1;1;1;204,174594376898;2
7323623;1;1;1;55,0394045629396;2
7323623;2;1;2;55,0394045629396;3
7323623;3;1;3;55,0394045629396;4
7323639;1;1;1;289,448929038659;5
7323660;1;1;1;215,49905715434;3
7323662;1;1;1;280,044176380123;3
7323663;1;1;1;306,574078111599;3
7323663;2;1;2;306,574078111599;4
7323669;1;1;1;215,49905715434;3
7323684;1;1;1;199,220678634012;3
7323684;2;1;2;199,220678634012;4
7323695;1;1;1;221,722260509686;2
7323707;1;1;1;208,581244339051;4
7323710;1;1;1;255,860474323671;3
7323710;2;1;2;255,860474323671;4
7323719;1;1;1;275,694152925113;3
7323726;1;1;1;481,964265115003;3
7323733;1;1;1;264,915087803591;4
7323748;1;1;1;250,75397897637;2
7323765;1;1;1;296,89058381601;2
7323765;2;1;2;296,89058381601;3
7323770;1;1;1;69,3044010938494;3
7323770;2;1;2;69,3044010938494;4
7323770;3;1;3;69,3044010938494;5
7323771;1;1;1;22,8359169246159;5
7323773;1;1;1;37,1733966164997;1
7323774;2;1;2;30,1082343780033;3
7323774;1;1;1;30,1082343780033;2
7323780;1;1;1;67,3406931700898;4
7323785;1;1;1;187,971390369854;4
7323785;2;1;2;187,971390369854;5
7323789;1;1;1;232,677463552867;2
7323789;2;1;2;232,677463552867;3
7323789;3;1;3;232,677463552867;4
7323791;1;1;1;106,662154684601;3
7323792;1;1;1;67,3406931700898;2
7323797;1;1;1;67,3406931700898;3
7323798;1;1;1;142,197144643722;3
7323804;1;1;1;122,689330304127;4
7323839;1;1;1;78,1983361864554;3
7323839;2;1;2;78,1983361864554;4
7323850;1;1;1;100,456726257408;3
7323850;2;1;2;100,456726257408;5
7323856;1;1;1;73,7012917915971;4
7323865;1;1;1;30,7048360015128;3
7323866;1;1;1;25,8119956033704;2
7323869;1;1;1;39,829631134971;3
7323869;2;1;2;39,829631134971;4
7323870;1;1;1;35,2984796859129;3
7323871;1;1;1;55,3928257391503;2
7323871;2;1;2;55,3928257391503;3
7323900;1;1;1;188,265619553451;2
7323919;1;1;1;222,639664039849;3
7323919;2;1;2;222,639664039849;4
7323940;1;1;1;124,935128454771;1
7323953;1;1;1;310,836503658119;2
7323954;1;1;1;324,904893111897;2
7323955;1;1;1;199,863872923302;2
7323958;1;1;1;36,3699624071998;3
7323961;1;1;1;45,3817243567382;3
7323961;2;1;2;45,3817243567382;4
7323962;1;2;1;19,6860816302213;3
7323981;1;1;1;84,1517042489841;3
7323981;2;1;2;84,1517042489841;4
7323982;1;1;1;72,6779207013588;2
7323982;2;1;2;72,6779207013588;3
7324026;1;1;1;16,747539260359;4
7324026;2;1;2;16,747539260359;5
7324056;1;1;1;170,003214400356;1
7324099;1;1;1;173,148387542292;3
7324099;2;1;2;173,148387542292;4
7324099;3;1;3;173,148387542292;5
7324114;1;1;1;120,718826818819;3
7324132;1;1;1;220,142763181222;3
7324132;2;1;2;220,142763181222;4
7324135;1;1;1;207,714587416041;2
7324140;1;1;1;208,741957125176;2
7324140;2;1;2;208,741957125176;3
7324154;1;1;1;171,132660599388;3
7324155;1;1;1;148,420507778539;2
7324159;1;1;1;129,546020149347;4
7324161;1;1;1;99,3235481498423;3
7324163;1;1;1;116,119302729372;3
7324165;1;1;1;127,19993547819;4
7324170;1;1;1;188,800720201818;3
7324170;2;1;2;188,800720201818;4
7324175;1;1;1;156,236625517939;3
7324175;2;1;2;156,236625517939;4
7324196;1;1;1;163,532366577018;3
7324196;2;1;2;163,532366577018;4
7324205;1;1;1;84,9240259352385;3
7324205;2;1;2;84,9240259352385;5
7324206;1;1;1;118,422081580711;3
7324207;1;1;1;63,6863746654407;4
7324287;1;1;1;213,014696846463;3
7324299;1;1;1;58,4246229278815;3
7324301;1;1;1;39,5951831196144;5
7324301;2;1;2;39,5951831196144;6
7324306;1;1;1;27,7172195947782;3
7324306;2;1;2;27,7172195947782;4
7324306;3;1;3;27,7172195947782;6
7324307;1;1;1;56,5002325169829;3
7324307;2;1;2;56,5002325169829;4
7324311;1;1;1;48,3518520027706;3
7324311;2;1;2;48,3518520027706;4
7324324;1;1;1;67,3785923446415;6
7324355;1;1;1;55,8542217574539;5
7324355;2;1;2;55,8542217574539;6
7324357;1;1;1;32,8499525892321;1
7324359;1;1;1;27,2921005069981;2
7324367;1;1;1;55,6380917902599;3
7324370;1;1;1;70,0504077457117;3
7324405;1;1;1;63,9153535373945;2
7324412;1;1;1;76,1399802015809;1
7324414;1;1;1;68,1736834530452;2
7324423;1;1;1;1377,84604767957;4
7324426;1;1;1;1239,88830087395;3
7324426;2;1;2;1239,88830087395;4
7324426;3;1;3;1239,88830087395;5
7324427;1;1;1;1157,75711743912;3
7324427;2;1;2;1157,75711743912;4
7324431;1;1;1;393,493339250941;3
7324431;2;1;2;393,493339250941;4
7324435;1;1;1;406,49713860826;3
7324436;1;1;1;184,392067872614;2
7324437;1;1;1;514,511786768845;3
7324437;2;1;2;514,511786768845;4
7324439;1;1;1;459,354895190687;2
7324439;2;1;2;459,354895190687;3
7324439;3;1;3;459,354895190687;4
7324444;1;1;1;199,444023762601;4
7324444;2;1;2;199,444023762601;5
7324453;1;1;1;245,29668929927;4
7324453;2;1;2;245,29668929927;5
7324459;1;1;1;142,523987861095;3
7324471;1;1;1;328,531077668279;3
7324472;1;1;1;259,037278953148;4
7324474;1;1;1;62,9131317243959;3
7324475;1;1;1;70,5356967422679;4
7324476;1;1;1;268,521842236767;3
7324476;2;1;2;268,521842236767;4
7324477;1;1;1;184,50268427001;1
7324483;1;1;1;244,331882643146;4
7324490;1;1;1;218,532441362436;3
7324491;1;1;1;378,568548599195;2
7324494;1;1;1;372,776252642721;3
7324495;1;1;1;253,799786586925;2
7324500;2;1;2;338,955749917617;3
7324500;1;1;1;338,955749917617;2
7324501;1;1;1;145,001661426621;4
7324502;1;1;1;145,001661426621;3
7324502;2;1;2;145,001661426621;4
7324509;1;1;1;392,895043284029;1
7324509;2;1;2;392,895043284029;2
7324521;1;1;1;455,342571742446;2
7324521;2;1;2;455,342571742446;3
7324523;1;1;1;515,247299962449;2
7324523;2;1;2;515,247299962449;3
7324526;1;1;1;504,871934849009;4
7324527;1;1;1;409,039835104444;3
7324529;1;1;1;128,745215951002;3
7324529;2;1;2;128,745215951002;4
7324529;3;1;3;128,745215951002;5
7324535;1;1;1;199,140352376028;4
7324535;2;1;2;199,140352376028;5
7324536;1;1;1;95,2551762797251;3
7324539;1;1;1;545,312409611615;3
7324539;2;1;2;545,312409611615;4
7324545;1;1;1;455,342571742446;1
7324545;2;1;2;455,342571742446;2
7324545;3;1;3;455,342571742446;3
7324579;1;1;1;191,925966172883;3
7324581;1;1;1;63,4572897587284;4
7324584;1;1;1;120,237507432871;1
7324592;1;1;1;114,974815559518;2
7324593;1;1;1;65,2369310918579;4
7324593;2;1;2;65,2369310918579;5
7324594;1;1;1;253,525729960416;3
7324594;2;1;2;253,525729960416;5
7324595;1;1;1;162,616709520271;3
7324595;2;1;2;162,616709520271;4
7324596;1;1;1;147,383330366582;4
7324596;2;1;2;147,383330366582;6
7324596;3;1;3;147,383330366582;6
7324597;1;1;1;182,63507399323;3
7324604;1;1;1;300,845202945302;2
7324609;1;1;1;75,2113007363256;4
7324609;2;1;2;75,2113007363256;5
7324612;1;1;1;96,3455154105765;3
7324612;2;1;2;96,3455154105765;4
7324614;1;1;1;265,70080058938;4
7324614;2;1;2;265,70080058938;6
7324614;3;1;3;265,70080058938;7
7324614;4;1;4;265,70080058938;8
7324616;1;1;1;104,082016756463;2
7324617;1;1;1;198,702744158341;5
7324617;2;1;2;198,702744158341;7
7324617;3;1;3;198,702744158341;8
7324618;1;1;1;186,723459510942;3
7324620;1;1;1;161,93768989233;5
7324621;1;1;1;200,240715013137;3
7324621;2;1;2;200,240715013137;5
7324625;1;1;1;96,9148010565615;4
7324625;2;1;2;96,9148010565615;5
7324632;1;1;1;162,40188612005;3
7324633;1;1;1;113,520086829576;4
7324638;1;1;1;208,271488849282;5
7324640;1;1;1;168,646836504079;2
7324644;1;1;1;193,073499313236;2
7324692;1;1;1;167,890722211834;2
7324694;1;1;1;163,525412480299;3
7324694;2;1;2;163,525412480299;4
7324701;1;1;1;220,083749247735;4
7324701;2;1;2;220,083749247735;5
7324701;3;1;3;220,083749247735;6
7324702;1;1;1;183,783357249317;3
7324702;2;1;2;183,783357249317;4
7324707;1;1;1;147,878720971502;3
7324707;2;1;2;147,878720971502;4
7324709;1;1;1;152,682784138538;3
7324723;3;1;3;200,020580617079;10
7324723;1;1;1;200,020580617079;5
7324723;2;1;2;200,020580617079;8
7324724;1;1;1;142,326942421124;6
7324725;1;1;1;69,5382335770902;5
7324726;1;1;1;193,791401514144;3
7324727;1;1;1;83,4150192660629;4
7324727;2;1;2;83,4150192660629;5
7324728;1;1;1;150,968065023525;2
7324728;2;1;2;150,968065023525;3
7324729;1;1;1;138,866317039653;4
7324730;1;1;1;156,127046675278;3
7324730;2;1;2;156,127046675278;4
7324730;3;1;3;156,127046675278;5
7324732;1;1;1;138,866317039653;3
7324732;2;1;2;138,866317039653;4
7324740;1;1;1;140,263467227337;3
7324745;1;1;1;195,410052414728;3
7324755;1;1;1;322,199513802287;3
7324755;2;1;2;322,199513802287;4
7324755;3;1;3;322,199513802287;5
7324755;4;1;4;322,199513802287;6
7324758;1;1;1;193,028035892589;6
7324760;1;1;1;220,263237079126;3
7324760;2;1;2;220,263237079126;2
7324763;1;1;1;182,2501971216;3
7324764;1;1;1;143,895617094512;2
7324766;1;1;1;142,015350744191;3
7324766;2;1;2;142,015350744191;4
7324769;1;1;1;95,7723670836947;3
7324772;1;1;1;177,067799248518;4
7324778;1;1;1;259,598106565067;4
7324778;2;1;2;259,598106565067;5
7324780;1;1;1;190,076138052799;4
7324782;1;1;1;189,669960357512;2
7324785;1;1;1;205,336987594857;3
7324785;2;1;2;205,336987594857;4
7324794;1;1;1;184,066361163421;4
7324794;2;1;2;184,066361163421;5
7324796;1;1;1;292,585692212471;3
7324796;2;1;2;292,585692212471;4
7324805;1;1;1;239,859913486658;3
7324813;1;1;1;253,783189207247;2
7324818;1;1;1;166,338266825201;4
7324820;1;1;1;149,755012048481;2
7324829;1;1;1;358,029747174448;3
7324829;2;1;2;358,029747174448;4
7324831;1;1;1;376,876386422786;3
7324831;2;1;2;376,876386422786;4
7324834;1;1;1;272,386077584197;2
7324834;2;1;2;272,386077584197;3
7324835;1;1;1;187,510731152923;3
7324835;2;1;2;187,510731152923;4
7324835;3;1;3;187,510731152923;5
7324835;4;1;4;187,510731152923;6
7324837;1;1;1;308,14719138692;3
7324837;2;1;2;308,14719138692;4
7324837;3;1;3;308,14719138692;5
7324837;4;1;4;308,14719138692;6
7324874;1;1;1;104,508353919071;4
7324875;1;1;1;59,5068677943771;2
7324875;2;1;2;59,5068677943771;5
7324883;1;1;1;56,6057983087231;3
7324883;2;1;2;56,6057983087231;4
7324886;1;1;1;61,960822878838;3
7324886;2;1;2;61,960822878838;5
7324886;3;1;3;61,960822878838;6
7324891;1;1;1;60,496900333279;5
7324891;2;1;2;60,496900333279;6
7324893;1;1;1;69,7351662098882;2
7324908;1;1;1;39,9652658702777;2
7324908;2;1;2;39,9652658702777;3
7324910;1;1;1;64,4351175319699;2
7324910;2;1;2;64,4351175319699;3
7324913;1;1;1;89,3317440261843;6
7324915;1;1;1;35,1872734165089;2
7324916;1;1;1;66,3461544787221;3
7324916;2;1;2;66,3461544787221;4
7324916;3;1;3;66,3461544787221;5
7324917;1;1;1;69,5592976096167;3
7324917;2;1;2;69,5592976096167;4
7324919;1;1;1;31,9741302856143;3
7324920;1;1;1;88,1155240034466;3
7324920;2;1;2;88,1155240034466;4
7324926;1;1;1;37,2423096258258;2
7324926;2;1;2;37,2423096258258;3
7324926;3;1;3;37,2423096258258;4
7324929;2;1;2;57,3042627212995;3
7324929;1;1;1;57,3042627212995;2
7324936;1;1;1;64,8681545332272;3
7324941;1;1;1;91,3028697740378;3
7324941;2;1;2;91,3028697740378;4
7324948;1;1;1;92,9881435517321;3
7324951;1;1;1;57,673086852836;3
7324951;2;1;2;57,673086852836;4
7324960;1;1;1;45,4358339887962;2
7324970;1;1;1;61,3465770576844;3
7324970;2;1;2;61,3465770576844;4
7324970;3;1;3;61,3465770576844;5
7324972;1;1;1;92,4313501873034;3
7324974;1;1;1;51,6882620612567;2
7324980;1;1;1;98,965816166973;3
7324980;2;1;2;98,965816166973;4
7324980;3;1;3;98,965816166973;5
7324982;1;1;1;94,0849804287117;1
7324986;1;1;1;64,8681545332272;3
7325016;1;1;1;207,746892688651;3
7325016;2;1;2;207,746892688651;4
7325036;1;1;1;169,82642592517;3
7325044;1;1;1;203,819707234302;2
7325052;2;1;2;214,532506344121;4
7325052;1;1;1;214,532506344121;3
7325069;1;1;1;143,732775433426;2
7325075;1;1;1;198,705454054597;3
7325076;1;1;1;212,382073531989;4
7325078;1;1;1;237,220115264083;3
7325078;2;1;2;237,220115264083;4
7325079;1;1;1;246,531846818517;3
7325082;1;1;1;230,670735209461;3
7325093;1;1;1;136,815146850531;3
7325107;1;1;1;210,281349920623;3
7325107;2;1;2;210,281349920623;4
7325109;1;1;1;171,263966261809;3
7325109;2;1;2;171,263966261809;4
7325114;1;1;1;104,105148302438;3
7325116;1;1;1;226,810788755954;2
7325129;1;1;1;156,038247326545;3
7325154;1;1;1;160,004809942421;2
7325156;1;2;1;225,661409414486;3
7325156;2;2;2;225,661409414486;4
7325167;1;1;1;112,34208393049;2
7325167;2;1;2;112,34208393049;3
7325169;1;1;1;125,127420092057;2
7325169;2;1;2;125,127420092057;3
7325170;1;1;1;120,834149734863;4
7325183;1;1;1;255,334486111244;3
7325183;2;1;2;255,334486111244;4
7325186;1;1;1;297,008767393884;5
7325186;2;1;2;297,008767393884;6
7325205;1;1;1;61,2702040662903;3
7325224;1;1;1;143,656681135352;4
7325224;2;1;2;143,656681135352;5
7325226;1;1;1;88,9895457580898;3
7325227;1;1;1;132,783459032893;3
7325227;2;1;2;132,783459032893;4
7325227;3;1;3;132,783459032893;5
7325236;1;1;1;44,3161399119107;3
7325238;1;1;1;36,4764667484464;1
7325241;1;1;1;68,3192726575383;5
7325246;1;1;1;59,8423898104598;6
7325248;1;1;1;50,2632789155225;3
7325248;2;1;2;50,2632789155225;4
7325257;1;1;1;6,2920536170429;3
7325257;2;1;2;6,2920536170429;4
7325257;3;1;3;6,2920536170429;5
7325260;1;1;1;6,39557280781445;4
7325263;1;1;1;8,87410604098569;3
7325264;1;1;1;15,5998920264415;4
7325264;2;1;2;15,5998920264415;5
7325276;1;1;1;6,13581213264569;3
7325289;1;1;1;8,10699865527734;3
7325289;2;1;2;8,10699865527734;4
7325321;1;1;1;4,10293762958638;1
7325323;1;1;1;7,40795987037223;2
7325327;1;1;1;10,3633005298073;3
7325327;2;1;2;10,3633005298073;5
7325327;3;1;3;10,3633005298073;7
7325330;1;1;1;9,19436247217092;4
7325330;2;1;2;9,19436247217092;5
7325361;1;1;1;15,2118999591717;2
7325361;2;1;2;15,2118999591717;3
7325363;1;1;1;3,24876577200697;4
7325364;1;1;1;3,24876577200697;3
7325369;1;1;1;3,24876577200697;3
7325372;1;1;1;3,24876577200697;4
7325372;2;1;2;3,24876577200697;5
7325374;1;1;1;3,24876577200697;3
7325374;2;1;2;3,24876577200697;4
7325376;1;1;1;3,24876577200697;3
7325382;1;1;1;3,24876577200697;4
7325382;2;1;2;3,24876577200697;5
7325383;1;1;1;3,24876577200697;5
7325390;1;1;1;9,37477414661261;2
7325394;1;1;1;10,5466209149392;1
7325442;1;1;1;39,4121952523385;2
7325442;2;1;2;39,4121952523385;3
7325454;1;1;1;10,5466209149392;3
7325454;2;1;2;10,5466209149392;4
7325483;1;1;1;3,69224042837076;6
7325512;1;1;1;3,81861738766974;2
7325537;1;1;1;28,6204835914867;3
7325539;1;1;1;39,7602799558365;5
7325543;1;1;1;23,3317859308792;2
7325549;1;1;1;23,3916294255727;4
7325552;1;1;1;21,5894454679007;2
7325559;1;1;1;21,5894454679007;2
7325559;2;1;2;21,5894454679007;3
7325562;1;1;1;33,3254619527675;3
7325563;2;1;2;23,3916294255727;4
7325563;1;1;1;23,3916294255727;3
7325567;1;1;1;31,6826222893445;1
7325567;2;1;2;31,6826222893445;5
7325572;1;1;1;29,1708712071052;3
7325580;1;1;1;16,7849663070643;2
7325581;1;1;1;22,1978438012344;2
7325581;2;1;2;22,1978438012344;3
7325584;1;1;1;39,0420161736453;5
7325584;2;1;2;39,0420161736453;6
7325584;3;1;3;39,0420161736453;7
7325585;1;1;1;9,7895526383118;5
7325589;1;1;1;59,104959695267;5
7325590;1;1;1;46,0321851209064;3
7325597;1;1;1;3,66215962243004;3
7325608;1;1;1;10,6488769462333;3
7325608;2;1;2;10,6488769462333;4
7325611;1;1;1;7,48958139866825;2
7325611;2;1;2;7,48958139866825;3
7325613;1;1;1;71,7104886986618;4
7325614;1;1;1;62,4887453819296;2
7325616;1;1;1;55,2627188610575;2
7325618;1;1;1;95,4330493780489;4
7325618;2;1;2;95,4330493780489;5
7325618;3;1;3;95,4330493780489;6
7325619;1;1;1;7,26570706151398;3
7325624;1;1;1;47,2616158704265;3
7325628;1;1;1;9,46239880406907;5
7325629;1;1;1;55,7148331810161;2
7325631;1;1;1;3,44751381002961;3
7325631;2;1;2;3,44751381002961;4
7325631;3;1;3;3,44751381002961;5
7325631;4;1;4;3,44751381002961;6
7325632;1;1;1;6,3025950362679;3
7325634;1;1;1;8,0109400233295;3
7325634;2;1;2;8,0109400233295;4
7325634;3;1;3;8,0109400233295;5
7325645;1;1;1;49,2428210672402;3
7325645;2;1;2;49,2428210672402;4
7325646;1;1;1;54,5272328724514;3
7325646;2;1;2;54,5272328724514;4
7325647;1;1;1;30,5006945328729;2
7325647;2;1;2;30,5006945328729;3
7325650;1;1;1;56,274332486321;2
7325658;1;1;1;35,8547653027578;2
7325662;1;1;1;44,204716553797;3
7325667;1;1;1;25,0518588066278;4
7325670;1;1;1;48,0963795945834;2
7325670;2;1;2;48,0963795945834;3
7325684;1;1;1;50,1126463737043;3
7325684;2;1;2;50,1126463737043;4
7325684;3;1;3;50,1126463737043;5
7325701;1;1;1;30,6237237112573;2
7325704;1;1;1;66,1203374938959;4
7325705;1;1;1;68,1110385550721;2
7325706;1;1;1;66,0808409519927;3
7325712;1;1;1;33,6839471256915;2
7325719;1;1;1;53,2028188668162;3
7325719;2;1;2;53,2028188668162;4
7325719;3;1;3;53,2028188668162;5
7325722;1;1;1;47,0894598365599;2
7325726;1;1;1;22,9669178891793;3
7325739;1;1;1;7,49791003172378;3
7325739;2;1;2;7,49791003172378;4
7325739;3;1;3;7,49791003172378;5
7325739;4;1;4;7,49791003172378;6
7325774;1;1;1;3,92333519498963;3
7325779;1;1;1;9,09557932168753;2
7325779;2;1;2;9,09557932168753;3
7325807;1;1;1;10,4788926117738;2
7325807;2;1;2;10,4788926117738;5
7325810;1;1;1;12,4171989705426;1
7325811;1;1;1;9,16261670943956;4
7325815;1;1;1;12,5602095960678;2
7325816;1;1;1;12,7626413684293;4
7325818;1;1;1;15,793152154477;3
7325819;1;1;1;7,82493311528284;2
7325819;2;1;2;7,82493311528284;3
7325819;3;1;3;7,82493311528284;4
7325821;1;1;1;12,411587594017;3
7325821;2;1;2;12,411587594017;4
7325821;3;1;3;12,411587594017;5
7325827;1;1;1;10,1226744146922;3
7325829;1;1;1;11,848632858267;2
7325830;1;1;1;12,5441812698995;4
7325833;1;1;1;11,8326045320988;3
7325833;2;1;2;11,8326045320988;4
7325845;1;1;1;9,93734556784631;3
7325847;1;1;1;17,2690408010418;2
7325847;2;1;2;17,2690408010418;4
7325848;1;1;1;7,24595005336462;3
7325848;2;1;2;7,24595005336462;3
7325848;3;1;3;7,24595005336462;3
7325855;1;1;1;15,7085923420485;4
7325857;1;1;1;11,0303002441916;2
7325861;2;1;2;21,5858066205017;4
7325861;1;1;1;21,5858066205017;3
7325869;1;1;1;14,4768762521427;2
7325869;2;1;2;14,4768762521427;3
7325876;1;1;1;15,6445301524261;3
7325887;1;1;1;11,4710782537016;1
7325887;2;1;2;11,4710782537016;5
7325888;1;1;1;12,5602095960678;2
7325891;1;1;1;8,58363364752134;3
7325891;2;1;2;8,58363364752134;4
7325892;1;1;1;13,5852787488116;1
7325897;1;1;1;12,4276159201852;3
7325909;1;1;1;5,28520986761963;3
7325911;1;1;1;45,4528048615288;2
7325911;2;1;2;45,4528048615288;3
7325911;3;1;3;45,4528048615288;4
7325911;4;1;4;45,4528048615288;5
7325917;1;1;1;5,28520986761963;3
7325917;2;1;2;5,28520986761963;4
7325932;1;1;1;37,1603768038439;2
7325938;1;1;1;5,28520986761963;3
7325947;1;1;1;45,4528048615288;3
7325947;2;1;2;45,4528048615288;4
7325947;3;1;3;45,4528048615288;5
7325948;1;1;1;5,28520986761963;3
7325948;2;1;2;5,28520986761963;4
7325951;1;1;1;5,28520986761963;3
7325951;2;1;2;5,28520986761963;4
7325954;1;1;1;5,28520986761963;3
7325954;2;1;2;5,28520986761963;4
7325954;3;1;3;5,28520986761963;5
7325954;4;1;4;5,28520986761963;6
7325958;1;1;1;11,9938379063916;4
7325958;2;1;2;11,9938379063916;5
7325959;1;1;1;5,28520986761963;5
7325959;2;1;2;5,28520986761963;6
7325963;1;2;1;14,5023117607556;2
7325969;1;1;1;17,4229407848766;2
7325969;2;1;2;17,4229407848766;3
7325969;3;1;3;17,4229407848766;4
7325977;1;1;1;23,3184966318165;3
7325977;2;1;2;23,3184966318165;4
7325980;1;1;1;5,28520986761963;3
7325980;2;1;2;5,28520986761963;4
7326001;1;1;1;7,96778501569953;3
7326001;2;1;2;7,96778501569953;4
7326007;1;1;1;5,28520986761963;2
7326009;1;1;1;22,6014398273425;2
7326009;2;1;2;22,6014398273425;3
7326010;1;1;1;5,28520986761963;2
7326013;1;1;1;5,28520986761963;3
7326018;1;1;1;5,82962415795412;3
7326018;2;1;2;5,82962415795412;4
7326039;1;1;1;5,28520986761963;3
7326041;1;1;1;10,7212268544348;4
7326042;1;1;1;5,28520986761963;5
7326044;1;1;1;5,28520986761963;3
7326046;1;1;1;5,28520986761963;2
7326046;2;1;2;5,28520986761963;3
7326047;1;1;1;45,4528048615288;3
7326064;1;1;1;5,28520986761963;4
7326065;1;1;1;5,28520986761963;4
7326065;2;1;2;5,28520986761963;5
7326071;1;1;1;5,28520986761963;5
7326072;1;1;1;45,4528048615288;3
7326075;1;1;1;5,28520986761963;4
7326077;1;1;1;5,28520986761963;3
7326077;2;1;2;5,28520986761963;4
7326079;1;1;1;5,28520986761963;3
7326085;1;1;1;5,28520986761963;3
7326085;2;1;2;5,28520986761963;4
7326087;1;1;1;5,28520986761963;4
7326087;2;1;2;5,28520986761963;5
7326092;1;1;1;5,28520986761963;4
7326092;2;1;2;5,28520986761963;5
7326095;1;1;1;5,28520986761963;3
7326095;2;1;2;5,28520986761963;4
7326102;1;1;1;5,28520986761963;3
7326104;1;1;1;5,28520986761963;4
7326105;1;1;1;29,3365348878655;3
7326106;1;1;1;5,28520986761963;3
7326108;1;1;1;45,4528048615288;2
7326108;2;1;2;45,4528048615288;3
7326108;3;1;3;45,4528048615288;4
7326110;1;1;1;5,28520986761963;4
7326111;1;1;1;5,28520986761963;2
7326116;1;1;1;5,28520986761963;6
7326119;1;1;1;5,28520986761963;2
7326125;1;1;1;48,5172677983678;3
7326125;2;1;2;48,5172677983678;4
7326168;1;1;1;5,60125102746828;2
7326171;1;1;1;5,60125102746828;3
7326202;1;1;1;101,996559591773;2
7326225;1;1;1;88,5455449704825;3
7326225;2;1;2;88,5455449704825;4
7326230;1;1;1;99,5352136298126;3
7326237;1;1;1;101,561380587398;4
7326241;1;1;1;90,3230038985995;4
7326252;1;1;1;75,1700395344891;3
7326252;2;1;2;75,1700395344891;4
7326276;1;1;1;104,73147358342;2
7326279;1;1;1;76,2634223107256;3
7326281;1;1;1;102,257697621351;3
7326282;1;1;1;86,7558451602936;3
7326282;2;1;2;86,7558451602936;4
7326282;3;1;3;86,7558451602936;5
7326283;1;1;1;77,2467497542747;2
7326283;2;1;2;77,2467497542747;3
7326286;1;1;1;78,3401325305111;2
7326287;1;1;1;82,7229338913967;3
7326289;1;1;1;84,8040807462657;3
7326294;1;1;1;93,7170391858103;3
7326298;1;1;1;97,7455138196237;1
7326298;2;1;2;97,7455138196237;2
7326298;3;1;3;97,7455138196237;3
7326298;4;1;4;97,7455138196237;4
7326307;1;1;1;83,3866809400812;3
7326307;2;1;2;83,3866809400812;4
7326308;1;1;1;102,654763363634;3
7326316;1;1;1;91,9273393756214;3
7326316;2;1;2;91,9273393756214;4
7326316;3;1;3;91,9273393756214;5
7326321;1;1;1;79,6078207926584;2
7326321;2;1;2;79,6078207926584;3
7326321;3;1;3;79,6078207926584;4
7326332;1;1;1;66,232315356665;2
7326332;2;1;2;66,232315356665;3
7326332;3;1;3;66,232315356665;4
7326333;1;1;1;84,8040807462657;3
7326334;1;1;1;94,5136311433399;3
7326342;1;1;1;97,727513606696;2
7326346;1;1;1;72,5043327261692;3
7326347;1;1;1;71,2409102559774;2
7326348;1;1;1;76,7565659938217;5
7326348;2;1;2;76,7565659938217;6
7326357;1;1;1;68,2082960646988;4
7326359;1;1;1;78,1983156258206;2
7326364;1;1;1;91,9771800711027;1
7326376;1;1;1;27,9792109416885;3
7326376;2;1;2;27,9792109416885;4
7326381;1;1;1;49,9423695542834;4
7326381;2;1;2;49,9423695542834;5
7326381;3;1;3;49,9423695542834;6
7326393;1;1;1;37,6521374161018;3
7326393;2;1;2;37,6521374161018;4
7326399;1;1;1;38,4628495587491;1
7326403;1;1;1;42,5410687327458;2
7326405;1;1;1;41,6927288018505;3
7326405;2;1;2;41,6927288018505;4
7326412;1;1;1;42,6307006153149;3
7326412;2;1;2;42,6307006153149;4
7326412;3;1;3;42,6307006153149;5
7326419;1;1;1;48,3532244448022;4
7326419;2;1;2;48,3532244448022;5
7326425;1;1;1;31,9544028051512;3
7326425;2;1;2;31,9544028051512;4
7326426;1;1;1;42,7827550929895;3
7326426;2;1;2;42,7827550929895;4
7326427;1;1;1;57,5103696981603;4
7326428;1;1;1;50,1718602618448;2
7326428;2;1;2;50,1718602618448;3
7326432;1;1;1;40,1866512145048;3
7326433;1;1;1;23,2634815623204;3
7326438;1;1;1;108,6430438412;3
7326440;1;1;1;112,143164575245;3
7326443;1;1;1;89,5359679474916;2
7326443;2;1;2;89,5359679474916;3
7326443;3;1;3;89,5359679474916;4
7326449;1;1;1;108,6430438412;3
7326453;1;1;1;115,884025330419;2
7326453;2;1;2;115,884025330419;3
7326470;1;1;1;355,389392923467;2
7326481;1;1;1;356,637910367639;4
7326481;2;1;2;356,637910367639;5
7326481;3;1;3;356,637910367639;6
7326500;1;1;1;236,790002038006;5
7326528;1;1;1;22,4132759822075;3
7326528;2;1;2;22,4132759822075;4
7326545;1;1;1;93,5126874861777;1
7326555;2;1;2;183,404930406291;6
7326555;1;1;1;183,404930406291;5
7326561;1;2;1;115,987282013851;1
7326564;1;1;1;254,416091128674;3
